Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Texas Southern,2024-05-09,Alcorn,Away,L6 - 8,Alcorn,Texas Southern,8,6,1012.92,1270.29
Texas Southern,2024-05-10,Alcorn,Away,W14 - 5,Alcorn,Texas Southern,5,14,1012.92,1270.29
Texas Southern,2024-05-10,Alcorn,Away,W19 - 1(7 Innings),Alcorn,Texas Southern,1,19,1012.92,1270.29
Texas Southern,2024-05-14,Rice,Away,L5 - 16(7 Innings),Rice,Texas Southern,16,5,1393.7,1270.29
Texas Southern,2024-05-16,Ark.-Pine Bluff,Home,W12 - 2,Texas Southern,Ark.-Pine Bluff,12,2,1270.29,1027.03
Texas Southern,2024-05-22,Jackson St.,Neutral,L4 - 17(7 Innings),Texas Southern,Jackson St.,4,17,1270.29,1345.69
Texas Southern,2024-05-23,Prairie View,Neutral,W3 - 2,Texas Southern,Prairie View,3,2,1270.29,1288.85
Texas Southern,2024-05-24,Bethune-Cookman,Neutral,L0 - 16(7 Innings),Texas Southern,Bethune-Cookman,0,16,1270.29,1344.82
UMass Lowell,2024-02-16,High Point,Away,W10 - 6(11 Innings),High Point,UMass Lowell,6,10,1481.31,1271.06
UMass Lowell,2024-02-17,High Point,Away,L1 - 6,High Point,UMass Lowell,6,1,1481.31,1271.06
UMass Lowell,2024-02-17,High Point,Away,W11 - 9,High Point,UMass Lowell,9,11,1481.31,1271.06
UMass Lowell,2024-02-18,High Point,Away,W6 - 1,High Point,UMass Lowell,1,6,1481.31,1271.06
UMass Lowell,2024-02-23,William & Mary,Away,L1 - 11,William & Mary,UMass Lowell,11,1,1397.42,1271.06
UMass Lowell,2024-02-24,William & Mary,Away,L4 - 5(10 Innings),William & Mary,UMass Lowell,5,4,1397.42,1271.06
UMass Lowell,2024-02-25,William & Mary,Away,L0 - 10,William & Mary,UMass Lowell,10,0,1397.42,1271.06
UMass Lowell,2024-03-01,Kansas St.,Away,L1 - 10,Kansas St.,UMass Lowell,10,1,1542.5,1271.06
UMass Lowell,2024-03-02,Kansas St.,Away,L3 - 17,Kansas St.,UMass Lowell,17,3,1542.5,1271.06
UMass Lowell,2024-03-03,Kansas St.,Away,L1 - 10,Kansas St.,UMass Lowell,10,1,1542.5,1271.06
UMass Lowell,2024-03-05,Creighton,Away,L2 - 12,Creighton,UMass Lowell,12,2,1469.45,1271.06
UMass Lowell,2024-03-06,Creighton,Away,L8 - 13,Creighton,UMass Lowell,13,8,1469.45,1271.06
UMass Lowell,2024-03-09,Oral Roberts,Away,L4 - 5,Oral Roberts,UMass Lowell,5,4,1337.21,1271.06
UMass Lowell,2024-03-09,Oral Roberts,Away,W10 - 7,Oral Roberts,UMass Lowell,7,10,1337.21,1271.06
UMass Lowell,2024-03-10,Oral Roberts,Away,W16 - 3,Oral Roberts,UMass Lowell,3,16,1337.21,1271.06
UMass Lowell,2024-03-14,Penn St.,Away,L2 - 3,Penn St.,UMass Lowell,3,2,1468.23,1271.06
UMass Lowell,2024-03-15,Penn St.,Away,W11 - 9,Penn St.,UMass Lowell,9,11,1468.23,1271.06
UMass Lowell,2024-03-16,Penn St.,Away,L14 - 21,Penn St.,UMass Lowell,21,14,1468.23,1271.06
UMass Lowell,2024-03-22,UAlbany,Home,W10 - 2(7 Innings),UMass Lowell,UAlbany,10,2,1271.06,1199.55
UMass Lowell,2024-03-22,UAlbany,Home,L1 - 11,UMass Lowell,UAlbany,1,11,1271.06,1199.55
UMass Lowell,2024-03-26,Fairfield,Away,W10 - 6,Fairfield,UMass Lowell,6,10,1399.68,1271.06
UMass Lowell,2024-03-29,NJIT,Away,L3 - 4,NJIT,UMass Lowell,4,3,1326.71,1271.06
UMass Lowell,2024-03-30,NJIT,Away,L2 - 10,NJIT,UMass Lowell,10,2,1326.71,1271.06
UMass Lowell,2024-03-31,NJIT,Away,W7 - 3,NJIT,UMass Lowell,3,7,1326.71,1271.06
UMass Lowell,2024-04-02,Dartmouth,Home,L2 - 7,UMass Lowell,Dartmouth,2,7,1271.06,1185.99
UMass Lowell,2024-04-06,Binghamton,Away,L1 - 5,Binghamton,UMass Lowell,5,1,1248.24,1271.06
UMass Lowell,2024-04-07,Binghamton,Away,W7 - 5(7 Innings),Binghamton,UMass Lowell,5,7,1248.24,1271.06
UMass Lowell,2024-04-07,Binghamton,Away,W17 - 4,Binghamton,UMass Lowell,4,17,1248.24,1271.06
UMass Lowell,2024-04-09,Merrimack,Home,L5 - 9,UMass Lowell,Merrimack,5,9,1271.06,1377.78
UMass Lowell,2024-04-10,Stonehill,Home,W2 - 1,UMass Lowell,Stonehill,2,1,1271.06,1190.23
UMass Lowell,2024-04-12,Maine,Home,L2 - 5,UMass Lowell,Maine,2,5,1271.06,1143.4
UMass Lowell,2024-04-13,Maine,Home,W11 - 10,UMass Lowell,Maine,11,10,1271.06,1143.4
UMass Lowell,2024-04-14,Maine,Home,W14 - 9,UMass Lowell,Maine,14,9,1271.06,1143.4
UMass Lowell,2024-04-16,Merrimack,Away,W12 - 5,Merrimack,UMass Lowell,5,12,1377.78,1271.06
UMass Lowell,2024-04-19,Bryant,Away,L1 - 6,Bryant,UMass Lowell,6,1,1401.1,1271.06
UMass Lowell,2024-04-20,Bryant,Away,W9 - 7,Bryant,UMass Lowell,7,9,1401.1,1271.06
UMass Lowell,2024-04-21,Bryant,Away,L7 - 8,Bryant,UMass Lowell,8,7,1401.1,1271.06
UMass Lowell,2024-04-23,Harvard,Away,W17 - 15,Harvard,UMass Lowell,15,17,1236.04,1271.06
UMass Lowell,2024-04-26,UMBC,Home,W2 - 0,UMass Lowell,UMBC,2,0,1271.06,1351.17
UMass Lowell,2024-04-27,UMBC,Home,L5 - 12,UMass Lowell,UMBC,5,12,1271.06,1351.17
UMass Lowell,2024-04-28,UMBC,Home,W5 - 3,UMass Lowell,UMBC,5,3,1271.06,1351.17
UMass Lowell,2024-04-30,Boston College,Away,W7 - 6,Boston College,UMass Lowell,6,7,1391.68,1271.06
UMass Lowell,2024-05-03,UAlbany,Away,L2 - 6,UAlbany,UMass Lowell,6,2,1199.55,1271.06
UMass Lowell,2024-05-04,UAlbany,Away,L1 - 3(7 Innings),UAlbany,UMass Lowell,3,1,1199.55,1271.06
UMass Lowell,2024-05-04,UAlbany,Away,W11 - 1,UAlbany,UMass Lowell,1,11,1199.55,1271.06
UMass Lowell,2024-05-07,Massachusetts,Away,L4 - 5,Massachusetts,UMass Lowell,5,4,1333.1,1271.06
UMass Lowell,2024-05-10,NJIT,Home,L4 - 10,UMass Lowell,NJIT,4,10,1271.06,1326.71
UMass Lowell,2024-05-11,NJIT,Home,W8 - 1,UMass Lowell,NJIT,8,1,1271.06,1326.71
UMass Lowell,2024-05-12,NJIT,Home,L10 - 13,UMass Lowell,NJIT,10,13,1271.06,1326.71
UMass Lowell,2024-05-14,Northeastern,Home,L2 - 15,UMass Lowell,Northeastern,2,15,1271.06,1516.62
UMass Lowell,2024-05-17,Marist,Home,W7 - 2,UMass Lowell,Marist,7,2,1271.06,1203.08
UMass Lowell,2024-05-17,Marist,Home,L3 - 7(7 Innings),UMass Lowell,Marist,3,7,1271.06,1203.08
UMass Lowell,2024-05-22,UAlbany,Neutral,W5 - 4,UMass Lowell,UAlbany,5,4,1271.06,1199.55
UMass Lowell,2024-05-23,Bryant,Neutral,L4 - 8,Bryant,UMass Lowell,8,4,1401.1,1271.06
UMass Lowell,2024-05-24,NJIT,Neutral,L6 - 8,NJIT,UMass Lowell,8,6,1326.71,1271.06
Butler,2024-02-16,Florida St.,Away,L0 - 11,Florida St.,Butler,11,0,1703.04,1271.41
Butler,2024-02-18,Florida St.,Away,L5 - 15,Florida St.,Butler,15,5,1703.04,1271.41
Butler,2024-02-23,Alabama A&M,Away,W11 - 9,Alabama A&M,Butler,9,11,1124.39,1271.41
Butler,2024-02-24,Alabama A&M,Away,W19 - 6(7 Innings),Alabama A&M,Butler,6,19,1124.39,1271.41
Butler,2024-02-25,Alabama A&M,Away,W7 - 2,Alabama A&M,Butler,2,7,1124.39,1271.41
Butler,2024-02-27,Southern Ill.,Away,L8 - 10,Southern Ill.,Butler,10,8,1374.91,1271.41
Butler,2024-03-01,Morehead St.,Away,L6 - 11,Morehead St.,Butler,11,6,1414.79,1271.41
Butler,2024-03-02,Morehead St.,Away,L15 - 27,Morehead St.,Butler,27,15,1414.79,1271.41
Butler,2024-03-03,Morehead St.,Away,W11 - 10,Morehead St.,Butler,10,11,1414.79,1271.41
Butler,2024-03-05,Purdue Fort Wayne,Home,L10 - 12,Butler,Purdue Fort Wayne,10,12,1271.41,1194.33
Butler,2024-03-08,Memphis,Away,W7 - 6,Memphis,Butler,6,7,1349.39,1271.41
Butler,2024-03-09,Jackson St.,Neutral,L5 - 10(11 Innings),Butler,Jackson St.,5,10,1271.41,1345.69
Butler,2024-03-10,Presbyterian,Neutral,W4 - 1,Presbyterian,Butler,1,4,1375.3,1271.41
Butler,2024-03-14,Bradley,Neutral,L5 - 18(7 Innings),Bradley,Butler,18,5,1190.39,1271.41
Butler,2024-03-15,Bradley,Neutral,W19 - 13,Butler,Bradley,19,13,1271.41,1190.39
Butler,2024-03-16,Bradley,Neutral,L11 - 21,Bradley,Butler,21,11,1190.39,1271.41
Butler,2024-03-19,Miami (OH),Away,W13 - 10,Miami (OH),Butler,10,13,1350.21,1271.41
Butler,2024-03-20,Ball St.,Home,L6 - 7,Butler,Ball St.,6,7,1271.41,1407.02
Butler,2024-03-23,Dayton,Home,L7 - 9,Butler,Dayton,7,9,1271.41,1365.52
Butler,2024-03-23,Dayton,Home,L2 - 8,Butler,Dayton,2,8,1271.41,1365.52
Butler,2024-03-24,Dayton,Home,W11 - 9,Butler,Dayton,11,9,1271.41,1365.52
Butler,2024-03-24,Dayton,Home,W9 - 8,Butler,Dayton,9,8,1271.41,1365.52
Butler,2024-03-28,Indiana,Home,W6 - 2,Butler,Indiana,6,2,1271.41,1517.6
Butler,2024-03-29,Indiana,Away,L2 - 11,Indiana,Butler,11,2,1517.6,1271.41
Butler,2024-03-30,Indiana,Away,L3 - 22(7 Innings),Indiana,Butler,22,3,1517.6,1271.41
Butler,2024-03-30,Indiana,Away,W8 - 5,Indiana,Butler,5,8,1517.6,1271.41
Butler,2024-04-05,Creighton,Away,W5 - 1,Creighton,Butler,1,5,1469.45,1271.41
Butler,2024-04-06,Creighton,Away,L1 - 11,Creighton,Butler,11,1,1469.45,1271.41
Butler,2024-04-07,Creighton,Away,L7 - 10,Creighton,Butler,10,7,1469.45,1271.41
Butler,2024-04-09,Evansville,Home,L5 - 15(7 Innings),Butler,Evansville,5,15,1271.41,1595.77
Butler,2024-04-10,Notre Dame,Away,L2 - 11,Notre Dame,Butler,11,2,1476.76,1271.41
Butler,2024-04-13,Georgetown,Home,L4 - 13,Butler,Georgetown,4,13,1271.41,1487.58
Butler,2024-04-13,Georgetown,Home,L5 - 9,Butler,Georgetown,5,9,1271.41,1487.58
Butler,2024-04-14,Georgetown,Home,L2 - 15(7 Innings),Butler,Georgetown,2,15,1271.41,1487.58
Butler,2024-04-16,Eastern Mich.,Away,W16 - 10,Eastern Mich.,Butler,10,16,1103.11,1271.41
Butler,2024-04-17,Miami (OH),Home,L4 - 6,Butler,Miami (OH),4,6,1271.41,1350.21
Butler,2024-04-19,St. John's (NY),Away,L1 - 7,St. John's (NY),Butler,7,1,1499.1,1271.41
Butler,2024-04-20,St. John's (NY),Away,L7 - 8,St. John's (NY),Butler,8,7,1499.1,1271.41
Butler,2024-04-21,St. John's (NY),Away,W8 - 4,St. John's (NY),Butler,4,8,1499.1,1271.41
Butler,2024-04-24,Eastern Ill.,Away,W10 - 6,Eastern Ill.,Butler,6,10,1269.09,1271.41
Butler,2024-04-26,Seton Hall,Home,L3 - 7,Butler,Seton Hall,3,7,1271.41,1333.44
Butler,2024-04-27,Seton Hall,Home,L1 - 13,Butler,Seton Hall,1,13,1271.41,1333.44
Butler,2024-04-28,Seton Hall,Home,W3 - 2,Butler,Seton Hall,3,2,1271.41,1333.44
Butler,2024-04-30,Saint Louis,Home,L2 - 12,Butler,Saint Louis,2,12,1271.41,1418.52
Butler,2024-05-03,Xavier,Home,L6 - 13,Butler,Xavier,6,13,1271.41,1452.27
Butler,2024-05-04,Xavier,Home,L3 - 7,Butler,Xavier,3,7,1271.41,1452.27
Butler,2024-05-05,Xavier,Home,L7 - 12,Butler,Xavier,7,12,1271.41,1452.27
Butler,2024-05-07,Ball St.,Away,L7 - 24(7 Innings),Ball St.,Butler,24,7,1407.02,1271.41
Butler,2024-05-08,Eastern Ill.,Home,W12 - 11,Butler,Eastern Ill.,12,11,1271.41,1269.09
Butler,2024-05-11,Villanova,Away,L2 - 3,Villanova,Butler,3,2,1290.02,1271.41
Butler,2024-05-11,Villanova,Away,W10 - 9(11 Innings),Villanova,Butler,9,10,1290.02,1271.41
Butler,2024-05-12,Villanova,Away,W9 - 6,Villanova,Butler,6,9,1290.02,1271.41
Butler,2024-05-16,UConn,Home,L9 - 10,Butler,UConn,9,10,1271.41,1549.26
Butler,2024-05-17,UConn,Home,L2 - 12,Butler,UConn,2,12,1271.41,1549.26
Butler,2024-05-18,UConn,Home,L3 - 11,Butler,UConn,3,11,1271.41,1549.26
Seattle U,2024-02-16,UC Davis,Away,W7 - 6,UC Davis,Seattle U,6,7,1390.81,1267.45
Seattle U,2024-02-16,UC Davis,Away,L4 - 13,UC Davis,Seattle U,13,4,1390.81,1267.45
Seattle U,2024-02-18,UC Davis,Away,L4 - 8,UC Davis,Seattle U,8,4,1390.81,1267.45
Seattle U,2024-02-19,Pacific,Away,W9 - 5,Pacific,Seattle U,5,9,1174.79,1267.45
Seattle U,2024-02-23,San Jose St.,Away,W7 - 0,San Jose St.,Seattle U,0,7,1387.06,1267.45
Seattle U,2024-02-24,San Jose St.,Away,L3 - 4(10 Innings),San Jose St.,Seattle U,4,3,1387.06,1267.45
Seattle U,2024-02-25,San Jose St.,Away,L6 - 8,San Jose St.,Seattle U,8,6,1387.06,1267.45
Seattle U,2024-02-26,San Francisco,Away,L1 - 13,San Francisco,Seattle U,13,1,1232.95,1267.45
Seattle U,2024-03-01,Saint Mary's (CA),Home,L0 - 5,Seattle U,Saint Mary's (CA),0,5,1267.45,1421.37
Seattle U,2024-03-02,Saint Mary's (CA),Home,L1 - 8(7 Innings),Seattle U,Saint Mary's (CA),1,8,1267.45,1421.37
Seattle U,2024-03-03,Saint Mary's (CA),Home,W11 - 10,Seattle U,Saint Mary's (CA),11,10,1267.45,1421.37
Seattle U,2024-03-03,Saint Mary's (CA),Home,L4 - 15,Seattle U,Saint Mary's (CA),4,15,1267.45,1421.37
Seattle U,2024-03-08,California Baptist,Away,L2 - 3(10 Innings),California Baptist,Seattle U,3,2,1435.41,1267.45
Seattle U,2024-03-09,California Baptist,Away,L4 - 9,California Baptist,Seattle U,9,4,1435.41,1267.45
Seattle U,2024-03-10,California Baptist,Away,L0 - 1,California Baptist,Seattle U,1,0,1435.41,1267.45
Seattle U,2024-03-15,UTRGV,Home,W4 - 3,Seattle U,UTRGV,4,3,1267.45,1396.77
Seattle U,2024-03-16,UTRGV,Home,W6 - 4,Seattle U,UTRGV,6,4,1267.45,1396.77
Seattle U,2024-03-17,UTRGV,Home,L0 - 11(7 Innings),Seattle U,UTRGV,0,11,1267.45,1396.77
Seattle U,2024-03-19,Washington St.,Away,L5 - 12,Washington St.,Seattle U,12,5,1317.71,1267.45
Seattle U,2024-03-20,Washington St.,Away,L3 - 10,Washington St.,Seattle U,10,3,1317.71,1267.45
Seattle U,2024-03-22,Utah Tech,Home,W5 - 3,Seattle U,Utah Tech,5,3,1267.45,1213.49
Seattle U,2024-03-23,Utah Tech,Home,L2 - 7,Seattle U,Utah Tech,2,7,1267.45,1213.49
Seattle U,2024-03-24,Utah Tech,Home,L4 - 13,Seattle U,Utah Tech,4,13,1267.45,1213.49
Seattle U,2024-03-27,Oregon,Away,L4 - 5(10 Innings),Oregon,Seattle U,5,4,1596.38,1267.45
Seattle U,2024-03-28,Oregon,Away,L2 - 10,Oregon,Seattle U,10,2,1596.38,1267.45
Seattle U,2024-03-29,Oregon,Away,L2 - 9,Oregon,Seattle U,9,2,1596.38,1267.45
Seattle U,2024-03-30,Oregon,Away,L7 - 14,Oregon,Seattle U,14,7,1596.38,1267.45
Seattle U,2024-04-03,Washington,Away,L0 - 3,Washington,Seattle U,3,0,1405.26,1267.45
Seattle U,2024-04-05,Tarleton St.,Away,L3 - 9,Tarleton St.,Seattle U,9,3,1398.01,1267.45
Seattle U,2024-04-06,Tarleton St.,Away,L2 - 6,Tarleton St.,Seattle U,6,2,1398.01,1267.45
Seattle U,2024-04-07,Tarleton St.,Away,L2 - 9,Tarleton St.,Seattle U,9,2,1398.01,1267.45
Seattle U,2024-04-09,Washington,Away,W7 - 6,Washington,Seattle U,6,7,1405.26,1267.45
Seattle U,2024-04-12,Sacramento St.,Home,L2 - 14(8 Innings),Seattle U,Sacramento St.,2,14,1267.45,1319.2
Seattle U,2024-04-13,Sacramento St.,Home,L1 - 9,Seattle U,Sacramento St.,1,9,1267.45,1319.2
Seattle U,2024-04-14,Sacramento St.,Home,L5 - 8,Seattle U,Sacramento St.,5,8,1267.45,1319.2
Seattle U,2024-04-16,,Home,W10 - 2,Seattle U,Non Div I - Saint Martin's,10,2,1267.45,
Seattle U,2024-04-19,SFA,Away,W12 - 6,SFA,Seattle U,6,12,1132.61,1267.45
Seattle U,2024-04-19,SFA,Away,W12 - 4,SFA,Seattle U,4,12,1132.61,1267.45
Seattle U,2024-04-20,SFA,Away,W17 - 2(8 Innings),SFA,Seattle U,2,17,1132.61,1267.45
Seattle U,2024-04-23,Washington,Home,L3 - 14,Seattle U,Washington,3,14,1267.45,1405.26
Seattle U,2024-04-26,Grand Canyon,Home,L0 - 7,Seattle U,Grand Canyon,0,7,1267.45,1485.18
Seattle U,2024-04-27,Grand Canyon,Home,L3 - 4,Seattle U,Grand Canyon,3,4,1267.45,1485.18
Seattle U,2024-04-28,Grand Canyon,Home,L5 - 20,Seattle U,Grand Canyon,5,20,1267.45,1485.18
Seattle U,2024-04-30,Washington St.,Home,W4 - 0,Seattle U,Washington St.,4,0,1267.45,1317.71
Seattle U,2024-05-03,Utah Valley,Away,L3 - 9,Utah Valley,Seattle U,9,3,1371.41,1267.45
Seattle U,2024-05-04,Utah Valley,Away,W11 - 10,Utah Valley,Seattle U,10,11,1371.41,1267.45
Seattle U,2024-05-04,Utah Valley,Away,L3 - 7,Utah Valley,Seattle U,7,3,1371.41,1267.45
Seattle U,2024-05-10,UT Arlington,Home,L10 - 13,Seattle U,UT Arlington,10,13,1267.45,1300.0
Seattle U,2024-05-11,UT Arlington,Home,W4 - 0,Seattle U,UT Arlington,4,0,1267.45,1300.0
Seattle U,2024-05-12,UT Arlington,Home,W10 - 4,Seattle U,UT Arlington,10,4,1267.45,1300.0
Seattle U,2024-05-16,Abilene Christian,Away,W7 - 5(11 Innings),Abilene Christian,Seattle U,5,7,1405.67,1267.45
Seattle U,2024-05-17,Abilene Christian,Away,L5 - 9,Abilene Christian,Seattle U,9,5,1405.67,1267.45
Seattle U,2024-05-18,Abilene Christian,Away,L10 - 11(8 Innings),Abilene Christian,Seattle U,11,10,1405.67,1267.45
Mount St. Mary's,2024-02-16,Norfolk St.,Away,L3 - 8,Norfolk St.,Mount St. Mary's,8,3,1017.37,1260.79
Mount St. Mary's,2024-02-17,Norfolk St.,Away,W14 - 4,Norfolk St.,Mount St. Mary's,4,14,1017.37,1260.79
Mount St. Mary's,2024-02-18,Norfolk St.,Away,L6 - 7(12 Innings),Norfolk St.,Mount St. Mary's,7,6,1017.37,1260.79
Mount St. Mary's,2024-02-20,Maryland,Away,L3 - 14,Maryland,Mount St. Mary's,14,3,1449.78,1260.79
Mount St. Mary's,2024-02-24,Richmond,Away,L2 - 8,Richmond,Mount St. Mary's,8,2,1334.14,1260.79
Mount St. Mary's,2024-02-24,Richmond,Away,L6 - 7,Richmond,Mount St. Mary's,7,6,1334.14,1260.79
Mount St. Mary's,2024-02-25,Richmond,Away,L8 - 9,Richmond,Mount St. Mary's,9,8,1334.14,1260.79
Mount St. Mary's,2024-02-29,Mississippi St.,Away,L2 - 12,Mississippi St.,Mount St. Mary's,12,2,1616.78,1260.79
Mount St. Mary's,2024-03-02,Mississippi St.,Away,L2 - 7,Mississippi St.,Mount St. Mary's,7,2,1616.78,1260.79
Mount St. Mary's,2024-03-02,Mississippi St.,Away,L0 - 6,Mississippi St.,Mount St. Mary's,6,0,1616.78,1260.79
Mount St. Mary's,2024-03-08,Lehigh,Home,L2 - 3,Mount St. Mary's,Lehigh,2,3,1260.79,1256.14
Mount St. Mary's,2024-03-12,Maryland,Home,L4 - 6,Mount St. Mary's,Maryland,4,6,1260.79,1449.78
Mount St. Mary's,2024-03-15,St. Bonaventure,Home,L6 - 7,Mount St. Mary's,St. Bonaventure,6,7,1260.79,1226.27
Mount St. Mary's,2024-03-16,St. Bonaventure,Home,W3 - 1(7 Innings),Mount St. Mary's,St. Bonaventure,3,1,1260.79,1226.27
Mount St. Mary's,2024-03-16,St. Bonaventure,Home,L6 - 8,Mount St. Mary's,St. Bonaventure,6,8,1260.79,1226.27
Mount St. Mary's,2024-03-17,St. Bonaventure,Home,L8 - 17,Mount St. Mary's,St. Bonaventure,8,17,1260.79,1226.27
Mount St. Mary's,2024-03-19,Coppin St.,Away,W17 - 16,Coppin St.,Mount St. Mary's,16,17,1059.93,1260.79
Mount St. Mary's,2024-03-22,Manhattan,Away,W11 - 8,Manhattan,Mount St. Mary's,8,11,1274.09,1260.79
Mount St. Mary's,2024-03-24,Manhattan,Away,W9 - 7,Manhattan,Mount St. Mary's,7,9,1274.09,1260.79
Mount St. Mary's,2024-03-24,Manhattan,Away,L2 - 5,Manhattan,Mount St. Mary's,5,2,1274.09,1260.79
Mount St. Mary's,2024-03-26,Bucknell,Home,L14 - 16,Mount St. Mary's,Bucknell,14,16,1260.79,1333.39
Mount St. Mary's,2024-03-29,Portland,Away,L0 - 4,Portland,Mount St. Mary's,4,0,1545.7,1260.79
Mount St. Mary's,2024-03-30,Portland,Away,L4 - 6,Portland,Mount St. Mary's,6,4,1545.7,1260.79
Mount St. Mary's,2024-03-30,Portland,Away,L3 - 23,Portland,Mount St. Mary's,23,3,1545.7,1260.79
Mount St. Mary's,2024-04-06,Marist,Home,L1 - 4,Mount St. Mary's,Marist,1,4,1260.79,1203.08
Mount St. Mary's,2024-04-06,Marist,Home,W12 - 9,Mount St. Mary's,Marist,12,9,1260.79,1203.08
Mount St. Mary's,2024-04-07,Marist,Home,L5 - 6,Mount St. Mary's,Marist,5,6,1260.79,1203.08
Mount St. Mary's,2024-04-10,Bucknell,Away,L2 - 3,Bucknell,Mount St. Mary's,3,2,1333.39,1260.79
Mount St. Mary's,2024-04-12,Niagara,Away,L8 - 16,Niagara,Mount St. Mary's,16,8,1443.14,1260.79
Mount St. Mary's,2024-04-13,Niagara,Away,L13 - 15,Niagara,Mount St. Mary's,15,13,1443.14,1260.79
Mount St. Mary's,2024-04-14,Niagara,Away,L5 - 9,Niagara,Mount St. Mary's,9,5,1443.14,1260.79
Mount St. Mary's,2024-04-16,Towson,Away,L5 - 8,Towson,Mount St. Mary's,8,5,1257.11,1260.79
Mount St. Mary's,2024-04-19,Fairfield,Home,W6 - 3,Mount St. Mary's,Fairfield,6,3,1260.79,1399.68
Mount St. Mary's,2024-04-20,Fairfield,Home,L13 - 24,Mount St. Mary's,Fairfield,13,24,1260.79,1399.68
Mount St. Mary's,2024-04-21,Fairfield,Home,L3 - 8,Mount St. Mary's,Fairfield,3,8,1260.79,1399.68
Mount St. Mary's,2024-04-23,Navy,Home,W10 - 6,Mount St. Mary's,Navy,10,6,1260.79,1326.91
Mount St. Mary's,2024-04-24,UMES,Away,W19 - 1(7 Innings),UMES,Mount St. Mary's,1,19,891.06,1260.79
Mount St. Mary's,2024-04-24,UMES,Away,W9 - 5(7 Innings),UMES,Mount St. Mary's,5,9,891.06,1260.79
Mount St. Mary's,2024-04-26,Iona,Away,W6 - 0,Iona,Mount St. Mary's,0,6,1086.66,1260.79
Mount St. Mary's,2024-04-27,Iona,Away,W6 - 5,Iona,Mount St. Mary's,5,6,1086.66,1260.79
Mount St. Mary's,2024-04-28,Iona,Away,W12 - 5,Iona,Mount St. Mary's,5,12,1086.66,1260.79
Mount St. Mary's,2024-05-01,Towson,Home,L8 - 19,Mount St. Mary's,Towson,8,19,1260.79,1257.11
Mount St. Mary's,2024-05-03,Rider,Home,W5 - 3,Mount St. Mary's,Rider,5,3,1260.79,1353.37
Mount St. Mary's,2024-05-03,Rider,Home,W11 - 10,Mount St. Mary's,Rider,11,10,1260.79,1353.37
Mount St. Mary's,2024-05-04,Rider,Home,L3 - 8,Mount St. Mary's,Rider,3,8,1260.79,1353.37
Mount St. Mary's,2024-05-11,Canisius,Home,W7 - 1,Mount St. Mary's,Canisius,7,1,1260.79,1179.4
Mount St. Mary's,2024-05-12,Canisius,Home,W15 - 4,Mount St. Mary's,Canisius,15,4,1260.79,1179.4
Mount St. Mary's,2024-05-12,Canisius,Home,L5 - 7,Mount St. Mary's,Canisius,5,7,1260.79,1179.4
Mount St. Mary's,2024-05-14,Coppin St.,Home,W17 - 5(7 Innings),Mount St. Mary's,Coppin St.,17,5,1260.79,1059.93
Mount St. Mary's,2024-05-16,Saint Peter's,Away,W12 - 7,Saint Peter's,Mount St. Mary's,7,12,1059.35,1260.79
Mount St. Mary's,2024-05-17,Saint Peter's,Away,W23 - 8,Saint Peter's,Mount St. Mary's,8,23,1059.35,1260.79
Mount St. Mary's,2024-05-18,Saint Peter's,Away,L10 - 11,Saint Peter's,Mount St. Mary's,11,10,1059.35,1260.79
Mount St. Mary's,2024-05-22,Canisius,Neutral,W4 - 3,Mount St. Mary's,Canisius,4,3,1260.79,1179.4
Mount St. Mary's,2024-05-23,Fairfield,Neutral,W12 - 10,Fairfield,Mount St. Mary's,10,12,1399.68,1260.79
Mount St. Mary's,2024-05-24,Niagara,Neutral,L6 - 8,Niagara,Mount St. Mary's,8,6,1443.14,1260.79
Mount St. Mary's,2024-05-24,Fairfield,Neutral,L6 - 7(10 Innings),Fairfield,Mount St. Mary's,7,6,1399.68,1260.79
Towson,2024-02-16,Wofford,Away,L11 - 12,Wofford,Towson,12,11,1553.18,1257.11
Towson,2024-02-17,Bucknell,Neutral,W14 - 3,Bucknell,Towson,3,14,1333.39,1257.11
Towson,2024-02-18,Bucknell,Neutral,L3 - 7,Towson,Bucknell,3,7,1257.11,1333.39
Towson,2024-02-18,Wofford,Away,L1 - 14,Wofford,Towson,14,1,1553.18,1257.11
Towson,2024-02-23,Fla. Atlantic,Away,L1 - 8,Fla. Atlantic,Towson,8,1,1391.01,1257.11
Towson,2024-02-24,Fla. Atlantic,Away,L1 - 5,Fla. Atlantic,Towson,5,1,1391.01,1257.11
Towson,2024-02-25,Fla. Atlantic,Away,L1 - 16,Fla. Atlantic,Towson,16,1,1391.01,1257.11
Towson,2024-03-01,NC State,Away,L5 - 6,NC State,Towson,6,5,1661.88,1257.11
Towson,2024-03-02,NC State,Away,L4 - 15(7 Innings),NC State,Towson,15,4,1661.88,1257.11
Towson,2024-03-02,NC State,Away,L0 - 10(7 Innings),NC State,Towson,10,0,1661.88,1257.11
Towson,2024-03-03,NC State,Away,L4 - 14(7 Innings),NC State,Towson,14,4,1661.88,1257.11
Towson,2024-03-08,Yale,Home,W2 - 1,Towson,Yale,2,1,1257.11,1297.14
Towson,2024-03-10,Yale,Home,W3 - 1,Towson,Yale,3,1,1257.11,1297.14
Towson,2024-03-10,Yale,Home,L0 - 1,Towson,Yale,0,1,1257.11,1297.14
