,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,sacks,tacklesForLoss,norm_power_rank,norm_pr
114,Florida State,ACC,2022,55.656383116044914,315.0,8.0,23.0,7.0,10.0,13.0,0.0,10.0,7.0,50.5,389.0,17.0,3512.0,395.0,249.0,8.0,28.0,86.0,753.0,24198.0,1.0,237.0,23.0,509.0,33.0,2783.0,86.0,168.0,6295.0,14.0,49.230769230769226,83.96438828259622,11.581583476764202,403.3,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']",0.1823333333333333,53.03333333333333,15.503,11.0,16.0,50.0,62.6,83.024,47.133,13.0,10.0,3.0,8.0,5.0,3.0,74.23333582515812,50.14946909443253,78.68890956861966,68.22072819456073,85.44171430468973,46.12949640287769,37.2116021717493,27.424467099165867,65.98255801827868,59.80160262321812,73.63466288147623,30.044820773298028,41.25509325681495,97.21562500000002,34.81818181818181,66.8,72.1,76.9705260252101,5.968762101458628,51.76923076923077,56.57674296468119,83.96438828259622,94.438202247191,3.84615384615384,73.63466288147623,74.23333582515812,78.68890956861966,790.6411456837284,30.04482077329804,40.85103011093502,85.44171430468973,59.80160262321812,50.14946909443256,68.22072819456073,190.4194976397838,69.42262660177981,12.1,23.0,90.450216605312,9.0,9.882931297874606,0.9523916180061978,41.0,38.48670076726343,7.0,1102.2986292843232,92.0,376.7,195.6,70.0,492.5553461545707,5,336.44182762113576,65,18.0,14.0,67.0,10.0,19.0,62.0,94.0,13.6,0.8029999999999999,24,4.25,1.54,-0.66,15,0.632,14,38.0,78.0,1.4581581161165211,13.43
115,Washington,Big Ten,2023,75.90519608351033,345.0,14.0,22.0,8.0,4.0,15.0,2.0,321.0,12.0,1.0,703.0,34.0,5155.0,575.0,376.0,16.0,38.0,112.0,1029.0,27149.0,50.5,184.0,19.0,411.0,28.0,1776.0,76.0,174.0,6931.0,20.0,49.230769230769226,65.00613893376415,70.29206094627105,452.48,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']",0.8435,138.7115,17.544,13.0,1.0,11.0,64.802,86.101,60.593,15.0,14.0,1.0,10.0,10.0,0.0,76.86810237308703,35.7294987879159,40.52593198029035,64.20939226837302,71.26789188823541,52.33819628647217,38.996383658059095,39.83354838709678,81.18530569007264,39.83534206966196,81.67560215964797,40.812771233725954,34.3078545838723,54.80706179066834,8.005340453938572,69.5,75.2,72.40101420648789,7.8095632803191215,51.76923076923077,81.40401337792645,65.00613893376415,54.16666666666666,9.20792079207922,81.67560215964797,76.86810237308703,40.52593198029035,749.1001291498899,40.812771233725975,6.800266311584551,71.26789188823541,39.83534206966196,35.72949878791589,64.20939226837304,161.2399195503587,54.739359894593946,1.9,13.0,86.45022939070502,15.0,20.274690685893063,1.3736481412274648,86.0,36.06068111455109,24.0,2086.067941596396,17.0,447.52,143.4,108.0,416.4791701364603,17,309.61119889078486,101,20.0,5.0,105.0,85.0,26.0,67.0,132.0,15.5,0.7832,10,8.08,4.97,2.28,2,3.175,2,21.0,63.0,1.4569760117406814,13.42
116,TCU,Big 12,2014,70.36118494423792,331.0,7.0,14.0,11.0,14.0,13.0,5.0,378.0,11.0,25.75,735.0,35.0,4240.0,529.0,325.0,26.0,37.0,82.0,752.0,24565.0,34.0,345.0,35.0,509.0,32.0,2689.0,85.0,198.0,6929.0,22.0,12.0,56.946511627906986,59.49680926494919,409.42,#4d1979,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2628.png']",0.1383333333333333,53.35033333333333,26.11,3.0,4.0,45.0,88.001,75.762,57.664,13.0,12.0,1.0,9.0,8.0,1.0,78.93518915725559,91.33106645614431,64.44513260841924,49.07575783299996,77.54980114137459,50.9477530935668,33.56983443645151,82.13448275862069,19.596360627478944,91.32463211707216,85.34009657830924,86.94813684898674,86.31474281158843,90.94632206759444,1.6226415094339617,64.3,74.5,62.36647523330942,7.305562267657994,89.0,58.3917328713936,56.946511627906986,95.78723404255322,10.0,85.34009657830924,78.93518915725559,64.44513260841924,657.8770475755401,86.9481368489867,48.52478839177751,77.54980114137459,91.32463211707216,91.33106645614431,49.07575783299996,236.8476995460209,75.44359655221098,26.5,9.0,112.13578220414048,4.0,10.188808868487031,1.1430707345260471,50.0,41.057142857142864,7.0,1790.8951477318997,55.0,370.58,128.0,23.0,481.7341290829714,11,422.0330781507368,23,35.0,20.0,2.0,45.0,83.0,3.0,94.0,15.2,0.8418333333333333,43,5.68,2.99,0.85,5,1.759,5,,,1.4554844520180128,13.41
117,Miami,ACC,2024,67.82630301629493,352.0,13.0,20.0,8.0,4.0,13.0,1.0,220.0,8.0,1.0,559.0,25.0,4527.0,489.0,328.0,14.0,41.0,86.0,865.0,25518.0,1.0,128.0,17.0,430.0,30.0,2459.0,90.0,162.0,6986.0,16.0,49.29268292682927,100.0,58.673814368445775,425.3,#005030,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2390.png']",0.0886666666666666,78.318,17.338,11.0,14.0,55.0,52.889,87.084,41.286,13.0,10.0,3.0,8.0,6.0,2.0,99.99999999999996,82.30497790064678,69.2457671895948,29.342250995836597,100.0,100.0,9.153593914612912,82.11304347826086,16.579729692865868,61.82130275725953,97.06615190751252,32.412063754951504,62.90707876370888,33.261673151750955,25.449392712550605,70.3,72.3,79.44145953487545,7.075118456026811,51.70731707317073,61.73584608932691,100.0,33.77241379310344,3.465346534653463,97.06615190751252,99.99999999999996,69.2457671895948,813.1041775897766,32.412063754951504,30.357712765957444,100.0,61.82130275725952,82.30497790064676,29.342250995836626,224.04595724960063,73.78571647388961,18.4,10.0,75.70591280548712,8.0,17.34869124475843,1.0638243214590957,43.0,31.889411764705883,44.0,2206.1916719843,6.0,354.7,161.8,74.0,508.7271861634712,1,330.0227612923717,95,14.0,1.0,16.0,15.0,130.0,52.0,121.0,13.0,0.8421666666666666,48,3.63,0.95,-1.09,23,-0.179,22,35.0,83.0,1.4485627285184872,13.34
118,Michigan,Big Ten,2019,88.3154730513659,286.0,12.0,22.0,11.0,18.0,13.0,0.0,31.0,9.0,25.75,665.0,27.0,3261.0,410.0,228.0,9.0,25.0,80.0,649.0,23032.0,1.0,271.0,37.0,495.0,26.0,1959.0,68.0,175.0,5220.0,20.0,48.025000000000006,44.44432989690722,53.94536213468869,383.87,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.3536666666666666,39.129,19.975,12.0,13.0,6.0,72.668,69.318,55.074,13.0,9.0,4.0,9.0,6.0,3.0,56.63379942140792,79.44449514566304,38.88715637404962,47.57429337743838,52.87489607743399,52.80457789536874,40.50051938954845,39.26773866208725,51.5846482455855,81.07558288893134,80.18708979392967,65.8377396106629,59.52720240932531,69.55955678670364,33.279672578444746,69.1,72.6,86.36363433874709,8.937770277396899,52.975,39.94749290444656,44.44432989690722,64.93750000000006,3.069306930693074,80.18708979392967,56.63379942140792,38.88715637404962,876.0330394431553,65.83773961066291,56.57142857142857,52.87489607743399,81.07558288893134,79.44449514566303,47.57429337743834,192.91305650040977,59.41503721415404,11.2,10.0,142.73132568869846,9.0,5.567037794210544,0.7408396382087742,8.0,35.45395395395396,20.0,1552.8790032013076,63.0,396.13,283.6,20.0,391.447595738442,51,398.0641705088132,31,8.0,51.0,19.0,80.0,53.0,42.0,56.0,13.2,0.739,4,4.15,1.68,-0.56,15,0.624,16,49.0,102.0,1.4459552703819023,13.32
119,Ole Miss,SEC,2014,100.0,265.0,9.0,20.0,10.0,10.0,13.0,3.0,371.0,15.0,1.0,629.0,32.0,3427.0,428.0,258.0,22.0,24.0,69.0,549.0,23220.0,1.0,140.0,23.0,476.0,21.0,2021.0,72.0,183.0,5448.0,25.0,36.2,46.614825581395365,53.647128338454266,387.0,#13294b,#c8102e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/145.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/145.png']",0.0005,49.413,20.488,9.0,12.0,5.0,88.464,61.049,47.387,13.0,9.0,4.0,8.0,5.0,3.0,52.444369694581326,67.71721464596166,72.47715135653726,99.99999999999996,59.74652118822274,42.7234242709313,52.51866453428547,80.7593220338983,33.95121246200469,95.60596314212768,64.04855779207304,88.25212464589238,75.54527476114741,52.66500994035785,22.377358490566053,70.7,72.1,73.6180904522613,10.0,64.80000000000001,45.1333851024431,46.614825581395365,50.851063829787215,5.999999999999986,64.04855779207304,52.444369694581326,72.47715135653726,760.164458656921,88.25212464589235,72.82587666263603,59.74652118822274,95.60596314212768,67.71721464596165,100.0,208.0602845424065,74.66520333790511,13.4,14.0,112.06483063740887,14.0,19.414807836334766,0.7222121394230768,10.0,27.143206521739124,75.0,1568.8600533522697,89.0,393.0,120.0,35.0,396.6236987769889,71,488.66319542045073,3,20.0,71.0,23.0,24.0,1.0,26.0,32.0,15.1,0.7235833333333334,3,4.81,2.13,-0.66,11,0.616,13,,,1.445907904229893,13.32
120,LSU,SEC,2014,100.0,262.0,9.0,16.0,8.0,10.0,13.0,1.0,83.0,9.0,25.75,695.0,27.0,2118.0,276.0,138.0,10.0,17.0,71.0,595.0,25778.0,34.0,280.0,27.0,621.0,25.0,2919.0,71.0,178.0,5037.0,17.0,45.0,48.19767441860465,66.80891042306783,429.63,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.2605,21.0575,18.998,15.0,21.0,7.0,76.621,60.527,51.753,13.0,8.0,5.0,8.0,4.0,4.0,57.353868263264445,82.65739032596468,36.642394229102365,54.16174338267356,58.32458777843484,73.67287220874388,20.71868445849417,74.656,29.69841948569787,90.40461864178492,85.81077283372363,77.81567196427716,32.89840594456264,42.72564612326043,26.009433962264158,72.0,71.9,87.13854989231876,10.0,56.00000000000001,70.34316946418971,48.19767441860465,41.723404255319146,5.666666666666671,85.81077283372363,57.353868263264445,36.642394229102365,883.0777262938069,77.81567196427713,67.31922611850061,58.32458777843484,90.40461864178494,82.65739032596466,54.16174338267358,204.51902887930248,63.25743377020414,11.8,11.0,112.03670192474388,5.0,21.77827217702784,0.6737798749575061,9.0,36.01111111111112,19.0,1851.2034141858644,49.0,350.37,96.0,79.0,375.2488258950237,94,435.4032777626624,17,5.0,60.0,5.0,124.0,71.0,46.0,44.0,15.1,0.7236666666666666,4,3.31,0.95,-1.7,20,-0.412,21,,,1.445907904229893,13.32
121,Notre Dame,FBS Independents,2015,54.11191490374319,292.0,5.0,8.0,10.0,5.0,13.0,1.0,65.0,10.0,25.75,825.0,38.0,3364.0,385.0,241.0,9.0,25.0,67.0,586.0,23106.0,40.6,215.0,29.0,479.0,29.0,2699.0,68.0,160.0,6063.0,20.0,62.60000000000001,65.49035916824197,63.65529556650246,385.1,#0c2340,#c99700,"['http://a.espncdn.com/i/teamlogos/ncaa/500/87.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/87.png']",0.4479999999999999,52.65133333333333,19.138,50.0,10.0,16.0,54.057,85.127,68.547,13.0,10.0,3.0,0.0,0.0,0.0,82.22411761024657,52.35297462604771,54.76507148791208,53.447874534719205,80.18418862643799,42.27257799671592,45.52321332169935,36.39527610008625,57.5415417455412,46.84085845434973,77.64383049350354,46.28688369834934,29.494475918856303,28.55541561712846,25.17441860465115,71.5,72.6,83.12336809261845,5.82835590034029,38.4,47.89659475842399,65.49035916824197,24.69230769230768,4.953271028037364,77.64383049350354,82.22411761024657,54.76507148791208,846.5760735692586,46.28688369834934,67.955919395466,80.18418862643799,46.840858454349735,52.352974626047725,53.4478745347192,194.97781096721516,61.63584755661888,11.1,8.0,94.56409095212268,12.0,19.68672643295809,0.6922000494643783,5.0,30.224319419237744,58.0,1957.632579935546,29.0,394.9,70.0,114.0,411.16841515364393,25,318.0398277637446,97,8.0,21.0,58.0,25.0,95.0,102.0,29.0,17.6,0.8214615384615385,14,5.14,1.98,-0.65,9,0.518,11,,,1.4449037644146385,13.31
122,Notre Dame,FBS Independents,2018,18.92682926829269,302.0,16.0,25.0,4.0,9.0,13.0,0.0,159.0,13.0,1.0,257.0,14.0,3347.0,418.0,268.0,12.0,23.0,67.0,596.0,22638.0,1.0,220.0,23.0,533.0,27.0,2376.0,83.0,193.0,5723.0,17.0,46.692307692307686,51.4253968253968,61.37125645438899,377.3,#0c2340,#c99700,"['http://a.espncdn.com/i/teamlogos/ncaa/500/87.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/87.png']",0.3015,77.77950000000001,19.293,50.0,4.0,23.0,80.289,71.596,54.239,13.0,12.0,1.0,0.0,0.0,0.0,53.88342101668877,74.1360595930633,55.83753004186437,82.24864663065966,48.68962515557882,91.37046004842615,64.91223999448182,51.96872493985566,69.47624667849534,80.39116684028767,58.28884455299094,69.1051537367327,48.68401142956105,40.12658227848101,31.402580645161294,70.8,71.9,84.8949002971079,2.6297117516629718,54.30769230769231,40.08938407611416,51.4253968253968,42.07446808510642,3.8317757009346,58.28884455299094,53.88342101668877,55.83753004186437,862.6809117918899,69.10515373673269,65.92762186115215,48.68962515557882,80.39116684028768,74.1360595930633,82.24864663065965,195.6259260137325,65.86440821302376,14.1,13.0,81.52507079421007,11.0,33.449262006469105,0.6908695809230759,6.0,29.02236024844721,78.0,1770.7021742648249,23.0,402.7,191.0,46.0,413.1087030885119,12,458.7285790642556,16,10.0,51.0,27.0,35.0,15.0,37.0,40.0,15.4,0.822076923076923,19,6.84,3.7,1.33,3,2.558,3,28.0,67.0,1.4245080817786135,13.12
123,Oregon,Big Ten,2019,88.3154730513659,319.0,13.0,25.0,5.0,7.0,14.0,2.0,293.0,6.0,50.5,762.0,29.0,3615.0,446.0,298.0,20.0,35.0,84.0,860.0,23722.0,1.0,258.0,18.0,510.0,26.0,2448.0,74.0,177.0,6063.0,11.0,25.750000000000007,54.48041237113404,50.38119440914866,395.37,#007030,#fee11a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2483.png']",0.6194999999999999,92.833,21.686,6.0,8.0,28.0,82.706,69.6,52.862,14.0,12.0,2.0,10.0,9.0,1.0,62.994682316214735,74.46161699244377,46.59183335834473,84.60910754844264,69.93253535827358,51.92804961033292,28.339726339947795,50.950078183818846,50.24869845787509,89.98962969410792,76.1553147310211,90.62401645033438,58.866544611517966,68.18836565096956,24.23055934515688,69.3,73.4,73.26935684454756,8.937770277396899,75.25,45.93140964995271,54.48041237113404,62.87500000000004,4.653465346534659,76.1553147310211,62.994682316214735,46.59183335834473,756.9941531322505,90.62401645033438,26.42857142857143,69.93253535827358,89.98962969410792,74.46161699244374,84.60910754844264,200.3026797260396,71.42990087797122,13.9,15.0,142.16239196987098,10.0,7.599050345153743,1.1360721829112383,55.0,44.70919540229886,3.0,1580.668726180028,58.0,444.63,223.2,67.0,404.13050736510434,40,465.1137066721796,4,22.0,26.0,24.0,57.0,5.0,12.0,113.0,13.0,0.8129230769230769,25,5.51,2.72,0.43,6,1.572,6,57.0,110.0,1.4240468571942977,13.12
124,Florida,SEC,2014,100.0,210.0,8.0,15.0,10.0,14.0,12.0,2.0,138.0,14.0,1.0,826.0,41.0,2159.0,324.0,169.0,17.0,18.0,80.0,710.0,21515.0,34.0,325.0,27.0,517.0,22.0,2252.0,70.0,192.0,4411.0,24.0,36.2,38.32645348837208,63.3926967619948,358.58,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']",0.2145,30.1105,15.671,22.0,31.0,33.0,85.654,35.309,60.04,12.0,7.0,5.0,8.0,4.0,4.0,39.21405802925332,73.21827336111036,54.84261034073177,64.8559813645704,50.62663748907227,59.42909219190969,38.80814100229527,74.34716981132075,37.43454915758163,90.75777751347265,74.1472445379895,79.69949880148184,59.925286563457846,77.16898608349901,21.028301886792438,67.0,72.1,88.93359655419957,10.0,64.80000000000001,28.326862194612037,38.32645348837208,76.82978723404257,5.999999999999986,74.1472445379895,39.21405802925332,54.84261034073177,899.3963323109052,79.6994988014818,53.55259975816203,50.62663748907227,90.75777751347265,73.21827336111035,64.85598136457043,185.78533150104917,62.2525563497018,3.3,21.0,111.5228991386569,15.0,36.11617442449325,0.7894183848579068,16.0,37.28337850045166,14.0,1681.0001367902832,67.0,361.42,140.0,13.0,394.23676967475086,76,441.3415518963301,15,3.0,105.0,16.0,74.0,39.0,26.0,85.0,14.8,0.8434545454545455,44,2.21,-0.08,-2.27,29,-1.134,28,,,1.417178260865534,13.05
125,Auburn,SEC,2019,100.0,277.0,7.0,15.0,11.0,24.0,13.0,2.0,181.0,6.0,25.75,451.0,23.0,2684.0,396.0,228.0,9.0,20.0,92.0,718.0,22683.0,1.0,308.0,24.0,548.0,31.0,2591.0,76.0,189.0,5275.0,17.0,25.750000000000007,49.03711340206186,42.93138500635324,378.05,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']",0.836,58.6595,21.281,10.0,12.0,2.0,88.373,58.634,56.217,13.0,9.0,4.0,8.0,5.0,3.0,59.41499984649393,83.34490496195087,28.4166297583904,47.07731013064955,55.04694528221368,69.7601303680024,28.08507723875274,57.95095908532551,30.254495294736017,87.71048762595944,85.14362934362937,89.4845599508004,68.91438320712045,71.61634349030473,39.76261937244203,68.8,71.8,84.47827006960557,10.0,75.25,36.919110690633886,49.03711340206186,68.03125000000004,1.4851485148514882,85.14362934362937,59.41499984649393,28.4166297583904,858.8933642691416,89.4845599508004,46.71428571428572,55.04694528221368,87.71048762595944,83.34490496195087,47.07731013064952,201.8066982443458,60.16854626760964,14.4,9.0,141.95761035065868,11.0,4.960233591712018,0.8359594215877637,21.0,35.44202898550725,21.0,1378.0796033784527,83.0,401.95,290.6,16.0,397.4837553277872,45,435.5853364218639,10,10.0,40.0,14.0,110.0,55.0,12.0,82.0,12.9,0.6978333333333334,1,4.11,1.83,-0.43,14,0.815,14,35.0,111.0,1.4130926506004955,13.02
126,Pittsburgh,ACC,2021,70.3480738102946,362.0,17.0,25.0,7.0,10.0,14.0,4.0,265.0,8.0,34.0,445.0,19.0,4723.0,544.0,367.0,16.0,44.0,94.0,895.0,25980.0,1.0,278.0,30.0,525.0,26.0,2107.0,90.0,204.0,6830.0,15.0,33.175000000000004,68.30306021717671,73.31187361984033,433.0,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']",0.2016666666666666,72.341,14.15,12.0,21.0,57.0,75.293,66.354,50.83,14.0,11.0,3.0,9.0,8.0,1.0,75.39998374397985,67.94827368951613,49.09627007317536,61.53176843576375,70.1913064035599,64.94902234636871,50.2935014369148,86.31445312499999,42.50601119914363,77.4559729005922,86.59301990193248,42.452702702702695,83.5440222495849,49.2698224852071,18.91428571428571,69.9,73.3,59.92191649718868,7.304370346390419,67.825,70.32758914860946,68.30306021717671,46.69230769230764,6.0,86.59301990193248,75.39998374397985,49.09627007317536,635.6537863380787,42.452702702702695,36.11267605633803,70.1913064035599,77.4559729005922,67.94827368951613,61.53176843576378,204.34820120724487,66.93726254109787,14.7,9.0,187.9360279303144,7.0,8.514119047166268,1.4079991643815766,80.0,36.08771929824561,19.0,2180.196645997145,11.0,407.0,246.2,8.0,445.79292639113817,9,397.1234677670041,16,39.0,18.0,29.0,66.0,48.0,14.0,116.0,13.4,0.8665384615384616,59,3.72,0.84,-1.25,22,0.464,18,54.0,113.0,1.4129058938406,13.01
127,Auburn,SEC,2018,100.0,248.0,11.0,22.0,8.0,8.0,13.0,3.0,173.0,5.0,34.0,466.0,22.0,2892.0,382.0,233.0,14.0,21.0,73.0,651.0,20252.0,34.0,332.0,29.0,512.0,25.0,2177.0,61.0,164.0,5069.0,13.0,33.99999999999999,31.13650793650794,37.515834767642,337.53,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']",-0.211,53.555,15.971,12.0,22.0,46.0,75.379,53.634,55.709,13.0,8.0,5.0,8.0,3.0,5.0,51.43982190888943,82.82045382204771,24.77525259027587,49.46655139948712,38.10107001788405,39.56043956043959,37.66235925961013,65.46511627906978,33.79016229742007,78.79666166296663,40.99780313134947,82.26290165530673,67.05831314727973,71.87341772151899,22.971612903225832,67.9,72.8,86.02552153235432,10.0,67.0,20.37366049073609,31.13650793650794,72.61702127659566,5.514018691588802,40.99780313134947,51.43982190888943,24.77525259027587,872.9592866577664,82.26290165530672,57.88478581979321,38.10107001788405,78.79666166296664,82.82045382204771,49.46655139948713,179.05379347256223,54.23330190025848,7.9,7.0,81.12879965683605,12.0,9.809977155422668,0.7457392457469979,11.0,37.53009404388714,17.0,1087.6456208717657,86.0,442.47,181.2,64.0,304.4101641899676,84,415.5734600195239,31,9.0,60.0,15.0,107.0,76.0,15.0,56.0,15.1,0.7465,5,3.0,0.5,-1.94,20,-0.727,23,37.0,90.0,1.3967606963079482,12.86
128,Utah,Big 12,2019,78.52302499736315,300.0,11.0,26.0,9.0,11.0,14.0,4.0,273.0,4.0,1.0,176.0,11.0,3187.0,321.0,233.0,14.0,20.0,103.0,870.0,28820.0,34.0,249.0,26.0,591.0,34.0,2819.0,81.0,176.0,6006.0,13.0,35.650000000000006,68.80309278350518,36.83735705209656,480.33,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",0.291,56.63433333333334,17.637,14.0,18.0,47.0,84.16,72.787,40.922,14.0,11.0,3.0,10.0,8.0,2.0,72.76795029763811,87.59310928514194,43.43327342136379,35.936079314495146,73.63164554515927,21.17288931127445,55.33334066268893,62.29150524425967,22.2055849994226,97.39417667866576,73.70721010739571,86.14071966237223,67.86388302477484,49.81440443213296,25.716234652114597,70.8,73.2,59.01556194895591,8.047547727033013,65.35,90.139545884579,68.80309278350518,47.40625000000003,4.25742574257427,73.70721010739571,72.76795029763811,43.43327342136379,627.4141995359629,86.14071966237223,25.0,73.63164554515927,97.39417667866576,87.59310928514192,35.93607931449513,197.859804934998,68.459372423744,13.0,12.0,141.1456683179417,12.0,6.655395141513917,1.386643784350839,79.0,27.97692307692309,60.0,1459.0873545912686,77.0,359.67,194.6,101.0,389.8607137776533,52,417.2774098364719,17,44.0,14.0,7.0,68.0,85.0,27.0,114.0,12.7,0.8393076923076923,51,4.08,1.23,-0.93,21,0.104,22,40.0,81.0,1.3911842374128909,12.81
129,Stanford,ACC,2017,93.64813470750472,248.0,7.0,12.0,4.0,10.0,14.0,1.0,191.0,8.0,1.0,1130.0,45.0,2608.0,363.0,208.0,18.0,23.0,81.0,662.0,25425.0,25.75,172.0,21.0,480.0,31.0,2833.0,75.0,177.0,5441.0,12.0,15.14285714285714,56.58133150308856,62.31729598051157,423.75,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']",0.356,47.939,15.756,13.0,22.0,6.0,55.561,77.561,64.906,14.0,9.0,5.0,10.0,7.0,3.0,42.96820104693575,36.13404658464563,81.69030066653485,68.07236096678213,64.60146190240029,74.41176470588235,67.74215185903284,58.94314381270903,84.06909580101325,51.50769031531756,87.80449863359259,42.728995173118605,31.700667848756723,76.87591240875909,7.942073170731703,64.8,72.1,77.9699765161035,9.422557700682248,85.85714285714285,62.757773887973656,56.58133150308856,81.32075471698114,7.954545454545439,87.80449863359259,42.96820104693575,81.69030066653485,799.7270592373045,42.72899517311861,60.4,64.60146190240029,51.50769031531756,36.13404658464564,68.0723609667821,186.59037627144647,57.495676913769366,8.8,20.0,72.18690654023189,13.0,23.061034577700543,0.8277824194561404,20.0,40.6015873015873,9.0,1842.4270917839744,31.0,416.25,207.2,27.0,496.09429122313776,2,349.3974058243179,81,18.0,82.0,90.0,5.0,36.0,3.0,63.0,13.0,0.7914285714285715,24,3.56,0.63,-2.0,22,-0.878,25,45.0,72.0,1.3850960099876,12.76
