,Unnamed: 0,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,HBP,OBP,HBPPG,RPG,RS,TB,SLG,KP9,WP9,WHIP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference_x,expected_wins,Wins,Losses,avg_expected_wins,total_expected_wins,rem_avg_expected_wins,rem_total_expected_wins,RPI,Conference_y,KPI_Score,Norm_RPI,wins_above_expected,SOR,RemSOS,SOS,bubble_expected_wins,bubble_total_expected_wins,wins_above_bubble,Prelim_WAB,KPI,Prelim_AVG,final_bubble_expected_wins,final_bubble_total_expected_wins,WAB,AVG,Resume,resume_quality,RQI,Norm_Rating,Norm_RQI,Norm_SOS,NET_Score,NET,Norm_Resume,aRQI,Q1,Q2,Q3,Q4,Rating Rank,PRR,win_percentage,completed_games,wpoe_pct,WPOE,Remaining_Wins,Games_Remaining,Remaining_Losses,Remaining_RQ,Projected_Wins,Projected_Losses,Projected_Record,Projected_RQ,Projected_Norm_RQI,Projected_NET_Score,Projected_NET,pNET_Score,pRating,pResume_Quality,pPYTHAG,poWAR_z,pOPS,pBA,pRPG,ppWAR_z,pKP9,pWHIP,pERA,pwOBA,pwRAA,pfWAR,pISO,pwRC+,pBB%,pBABIP,pRA9,pFIP,pLOB%,pK/BB
206,219,Fresno St.,45,1523,439,0.288,9.755555555555556,33.84444444444444,0.2882468811556139,191,4.2444444444444445,382.0,281,6.62,346,1146,444,68,0.959,9.866666666666667,1.511111111111111,36,0.377,0.8,6.733333333333333,303,725,0.476,6.8,4.43,1.85,0.853,0.44,0.3595824053452116,114.45014215106332,1.0548185050270091,-0.6493444272009747,0.4054740778260344,0.1877872619829284,142.97443371712114,0.1063474387527839,0.2472420506164828,8.151832460732985,1.8494840676276767,0.5961711687174532,1.53,-1.68,Mountain West,19.060899999999997,20,25,0.5254133333333333,23.643599999999996,10.0,0,191,Mountain West,-0.03538568312512392,36.87919463087248,-3.64,201,1,196,0.6574866666666667,29.5869,-10.73,201,200,200.7,0.6828466666666668,30.72810000000001,201,200.7,202,-0.35357277777777774,211,0.5233333333333333,0.49718395681911426,0.5385656725260204,0.5049170237472917,207,0.5030956304915294,206,0-2,3-11,3-4,14-8,217,217,0.4444444444444444,45.0,0.020868888888888937,99.0,0.0,,0.0,,20.0,25.0,20-25,,,0.2264940079285878,208,28,25,30,37,85,88,84,80,23,8,9,14,89,85,60,91,89,60,69,12,17,20,20
207,204,Saint Joseph's,40,1301,360,0.277,9.0,32.525,0.2767102229054573,176,4.4,325.0,198,5.48,245,975,362,54,0.961,9.05,1.35,42,0.377,1.05,5.975,239,573,0.44,7.7,4.04,1.58,0.817,0.489,0.3482789507357645,60.16128202787977,0.5544705526481246,-0.9840723639717032,-0.4296018113235784,0.1637202152190622,125.95722507729674,0.1126039667306462,0.2401215805471124,6.7846153846153845,1.474879764331686,0.6174908918268702,1.9,-1.24,Atlantic 10,21.398999999999994,21,19,0.6035049999999997,24.14019999999999,10.0,0,165,Atlantic 10,-0.06698636623001371,45.51677852348993,-3.14,186,1,266,0.718065,28.722599999999996,-8.58,168,211,188.3,0.7395124999999999,29.580499999999997,168,188.3,189,-0.3264,189,0.5526666666666666,0.5252437468728731,0.326682535828167,0.5018988522185027,208,0.4968778595807722,208,0-1,1-2,6-7,14-9,202,202,0.525,40.0,-0.009974999999999845,144.0,0.0,,0.0,,21.0,19.0,21-19,,,0.2077623539696938,232,28,30,37,49,72,73,66,56,16,23,40,43,78,72,42,74,78,79,53,36,40,34,46
208,140,Fordham,43,1377,376,0.273,8.744186046511627,32.02325581395349,0.2730573710965868,165,3.8372093023255816,372.1,182,4.4,223,1117,386,58,0.963,8.976744186046512,1.3488372093023255,65,0.372,1.5116279069767442,5.27906976744186,227,511,0.371,9.6,5.32,1.43,0.743,0.508,0.3183362831858407,-48.05981051772198,-0.4429385278986615,-0.4740777765758613,-0.9170163044745228,0.0980392156862745,80.8789159642496,0.0973451327433628,0.2584108804581245,5.393711367911852,1.3373719904955197,0.6767358730187701,1.8,0.26,Atlantic 10,28.2089,24,19,0.6425186046511625,27.62829999999999,10.0,0,267,Atlantic 10,-0.15663116373370314,11.630872483221466,-3.63,200,1,279,0.7527790697674418,32.369499999999995,-9.23,181,248,209.7,0.7727976744186045,33.23029999999999,177,208.3,214,-0.32530569767441864,188,0.6526666666666666,0.526373770963979,0.2208284123316988,0.4980192349550245,209,0.48272443401651033,214,0-0,0-0,7-8,17-11,140,140,0.5581395348837209,43.0,-0.09788139534883722,252.0,0.0,,0.0,,24.0,19.0,24-19,,,0.2032499232151962,236,28,51,37,52,36,35,59,34,30,85,67,77,35,36,33,9,35,37,85,72,48,72,41
209,220,Pacific,51,1735,440,0.254,8.627450980392156,34.01960784313726,0.2536023054755043,161,3.156862745098039,444.1,309,6.26,361,1332,459,55,0.97,9.0,1.0784313725490196,71,0.339,1.392156862745098,4.862745098039215,248,633,0.365,7.4,4.48,1.69,0.704,0.335,0.3067444168734491,-109.27717413594569,-1.0071423528990615,0.0113965260328934,-0.995745826866168,0.1112391930835734,63.42750713583239,0.0799007444168734,0.2327438676554478,7.315919837874352,1.6642722412630993,0.6102945639039165,1.66,-1.69,West Coast,17.833199999999994,17,34,0.448835294117647,22.890599999999996,10.0,0,271,West Coast,0.016192675761559847,10.302013422818789,-5.89,227,1,76,0.5856725490196081,29.869300000000013,-14.27,241,182,216.7,0.6131921568627453,31.27280000000001,242,217.0,223,-0.3970267647058824,233,0.5226666666666666,0.45231148333947735,0.7463419416694315,0.4968674094218184,210,0.49431583452947075,209,1-7,1-5,9-10,6-12,218,218,0.3333333333333333,51.0,-0.016337254901960696,153.0,0.0,,0.0,,17.0,34.0,17-34,,,0.2435729787517111,184,27,24,22,13,16,18,27,20,49,16,23,23,21,16,32,21,21,8,38,22,26,29,28
210,128,New Mexico,41,1446,444,0.307,10.829268292682928,35.26829268292683,0.3070539419087137,132,3.2195121951219514,354.0,235,5.97,284,1062,394,43,0.971,9.609756097560975,1.048780487804878,53,0.383,1.2926829268292683,6.365853658536586,261,677,0.468,8.4,3.66,1.68,0.851,0.461,0.3599462686567164,108.10001300423838,0.9962931628344124,-0.5132298892313771,0.4830632736030351,0.161134163208852,143.52222535270477,0.0788059701492537,0.2793411118737131,7.220338983050848,1.0643201172118446,0.6045548380842016,2.3,0.6,Mountain West,22.352999999999987,16,25,0.510448780487805,20.928400000000003,10.0,0,190,Mountain West,-0.10922098326714794,37.21140939597315,-4.93,217,1,166,0.6390414634146343,26.200700000000005,-11.23,207,227,217.0,0.6640780487804879,27.227200000000003,205,216.3,221,-0.38884914634146345,231,0.6753333333333332,0.4607560470981747,0.5791684222371463,0.4954616116274053,211,0.4776721006894563,218,1-6,0-9,5-5,10-5,128,128,0.3902439024390244,41.0,-0.15495121951219482,276.0,0.0,,0.0,,16.0,25.0,16-25,,,0.23743822525242744,196,27,56,23,40,83,88,96,71,27,47,24,30,90,83,62,73,90,7,97,25,65,26,70
211,177,Hartford,38,1136,281,0.247,7.394736842105263,29.894736842105264,0.2473591549295774,138,3.631578947368421,295.1,202,6.16,231,886,277,36,0.97,7.2894736842105265,0.9473684210526316,41,0.346,1.0789473684210529,5.131578947368421,195,459,0.404,9.0,4.45,1.63,0.75,0.423,0.3056882022471909,-80.5838305553554,-0.7426929672446871,-1.2220637971988824,-1.9647567644435693,0.1566901408450704,61.83738931039803,0.0969101123595505,0.2165217391304348,7.045069467976956,1.3740058530579742,0.6115420974270306,2.02,-0.52,America East,20.280799999999992,18,20,0.5657947368421051,21.500199999999996,10.0,0,279,America East,-0.09782006324556182,7.644295302013418,-3.5,197,1,237,0.694742105263158,26.400200000000005,-9.31,182,221,200.0,0.718794736842105,27.314199999999992,179,199.0,199,-0.35899921052631584,214,0.6006666666666667,0.49158038677154464,0.42900035262803327,0.4932627475234491,212,0.48264038189390013,215,0-0,0-0,4-10,14-10,176,176,0.47368421052631576,38.0,-0.06002105263157881,217.0,0.0,,0.0,,18.0,20.0,18-20,,,0.21797773093138414,219,27,39,29,33,23,38,18,28,12,71,31,24,20,23,11,68,20,36,12,28,46,29,54
212,273,VMI,47,1529,406,0.266,8.638297872340425,32.53191489361702,0.2655330281229562,197,4.191489361702128,389.1,326,7.54,385,1168,410,65,0.96,8.72340425531915,1.3829787234042554,57,0.367,1.2127659574468086,5.446808510638298,256,573,0.375,6.7,5.5,1.87,0.742,0.322,0.3198006465517241,-46.5573673163139,-0.4290914075560282,-0.806829724276733,-1.2359211318327614,0.1092217135382603,83.08349657988965,0.1061422413793103,0.2438391699092088,8.905165767154973,2.260009534834651,0.5562116925283855,1.21,-3.96,Southern,12.253000000000002,18,29,0.4784446808510639,22.486900000000002,10.0,0,231,Southern,0.04911460312351556,23.59060402684564,-4.49,211,1,125,0.6123787234042551,28.781799999999993,-12.03,211,162,194.7,0.6389212765957447,30.0293,212,195.0,197,-0.37226180851063834,221,0.3713333333333333,0.4778848522902727,0.6660039234842705,0.49275069483936795,213,0.5047590053179867,203,0-3,0-9,8-10,10-7,271,271,0.3829787234042553,47.0,0.1222765957446808,12.0,0.0,,0.0,,18.0,29.0,18-29,,,0.22513517755681517,210,26,6,26,11,37,35,48,40,19,6,7,5,37,37,25,19,37,59,63,7,5,6,5
213,168,Merrimack,41,1374,326,0.237,7.951219512195122,33.51219512195122,0.2372634643377001,148,3.609756097560976,365.0,231,5.7,262,1095,409,45,0.971,9.975609756097562,1.0975609756097562,69,0.338,1.6829268292682926,5.0,205,488,0.355,7.2,5.13,1.57,0.6930000000000001,0.39,0.2997584541062802,-115.63432257374636,-1.0657323876981877,-0.8194646494521429,-1.8851970371503304,0.1179039301310043,52.9102281210079,0.0893719806763285,0.2145428365730741,6.4602739726027405,1.8897789629945008,0.6375133961434089,1.41,-0.23,Northeast,22.6653,19,22,0.5664439024390244,23.2242,10.0,0,255,Northeast,-0.1108775234822241,15.617449664429529,-4.22,209,1,238,0.6899756097560972,28.288999999999984,-10.24,197,229,211.7,0.7132536585365855,29.243400000000005,194,210.7,216,-0.36320036585365856,217,0.6199999999999999,0.48724209138516444,0.4272389964067771,0.4913899008133093,214,0.47867022067396625,217,0-1,1-4,4-9,14-8,168,168,0.4634146341463415,41.0,-0.08939756097560975,248.0,0.0,,0.0,,19.0,22.0,19-22,,,0.21853432963761718,218,26,42,28,24,15,13,9,23,18,13,42,38,13,15,12,29,13,21,11,43,16,46,12
214,236,Bowling Green,50,1499,387,0.258,7.74,29.98,0.2581721147431621,198,3.96,384.1,276,6.46,312,1153,383,41,0.974,7.66,0.82,40,0.356,0.8,4.84,242,537,0.358,6.8,4.96,1.7,0.714,0.386,0.3117325905292479,-77.35753943523164,-0.7129581717070895,-0.7786399960995458,-1.4915981678066357,0.1000667111407605,70.9371397893274,0.1103064066852367,0.2407651715039578,7.310596198906534,2.128794335484893,0.6179097254623682,1.37,-2.08,Mid-American,19.101599999999994,20,30,0.5047659999999999,25.238299999999995,10.0,0,252,Mid-American,-0.054139639913074085,16.614093959731548,-5.24,220,1,161,0.6363440000000002,31.81720000000001,-13.1,226,203,216.3,0.66196,33.098,226,216.3,221,-0.3774330000000001,225,0.49666666666666665,0.472544855448362,0.5945872934985461,0.4905813354045334,215,0.4899794894555311,212,1-3,1-3,8-14,10-10,234,234,0.4,50.0,0.01796800000000015,100.0,0.0,,0.0,,20.0,30.0,20-30,,,0.22595621635345065,209,26,19,25,24,24,23,33,19,22,8,21,17,26,24,20,12,26,72,57,23,8,35,10
215,187,Jacksonville,50,1714,451,0.263,9.02,34.28,0.2631271878646441,154,3.08,436.2,310,6.39,341,1308,420,54,0.97,8.4,1.08,44,0.335,0.88,4.94,247,585,0.341,8.9,5.15,1.65,0.676,0.357,0.2950126582278481,-158.8336970917889,-1.4638751841228408,0.0599974439891865,-1.4038777401336542,0.0781796966161026,45.76549216056969,0.0779746835443038,0.2469844916714532,7.0357634112792296,1.4641675934427956,0.612129705081431,1.73,-0.76,ASUN,20.504099999999998,16,34,0.45444,22.722,10.0,0,124,ASUN,0.016208767861695547,59.13758389261745,-6.72,233,1,84,0.5867959999999999,29.339799999999993,-14.67,244,181,219.3,0.6134379999999995,30.671899999999976,246,220.0,225,-0.40996099999999996,237,0.5846666666666667,0.43895503042814976,0.7311349072531873,0.4900524616768712,216,0.4806950128317265,216,3-6,5-11,7-6,1-11,186,186,0.32,50.0,-0.09008199999999994,249.0,0.0,,0.0,,16.0,34.0,16-34,,,0.2442376446371073,183,25,36,21,18,6,8,42,22,52,66,29,18,8,6,22,4,8,6,68,28,41,30,34
216,176,Navy,32,1015,285,0.281,8.90625,31.71875,0.2807881773399014,149,4.65625,258.1,185,6.45,205,775,255,23,0.978,7.96875,0.71875,38,0.387,1.1875,6.25,200,395,0.389,8.4,4.91,1.71,0.776,0.489,0.339135702746365,22.38215315206948,0.206282918338274,-1.74224995174357,-1.5359670334052962,0.1083743842364532,112.19218031379356,0.1203554119547657,0.2640232108317215,7.148392096086787,1.8514867831314932,0.6396884221799035,1.71,-0.46,Patriot League,19.088999999999995,17,15,0.6228343749999998,19.930699999999995,10.0,0,250,Patriot League,-0.16198195202381965,17.278523489932894,-2.93,184,1,272,0.7389906249999998,23.647699999999993,-7.33,150,250,194.7,0.7601593750000002,24.325100000000006,142,192.0,193,-0.340449375,201,0.6046666666666666,0.5107357522868751,0.2742368808661466,0.4884446812963616,217,0.47695019922677095,221,0-0,0-0,4-8,13-7,175,175,0.53125,32.0,-0.06528124999999985,224.0,0.0,,0.0,,17.0,15.0,17-15,,,0.20243266001571156,237,25,39,33,49,60,55,74,66,8,47,19,17,64,60,18,18,64,91,89,25,17,47,33
217,179,Binghamton,36,1099,287,0.261,7.972222222222222,30.52777777777778,0.2611464968152866,124,3.4444444444444446,282.1,163,5.2,180,847,297,35,0.97,8.25,0.9722222222222222,25,0.346,0.6944444444444444,4.083333333333333,147,403,0.367,8.4,4.65,1.43,0.713,0.408,0.3072776488785769,-68.58259160772472,-0.6320847260727117,-1.4912095038708986,-2.1232942299436104,0.105550500454959,64.23028120784994,0.0959010054137664,0.2468468468468468,5.742644452321872,1.749742400095775,0.6736054521864838,1.79,-0.56,America East,18.537600000000005,16,20,0.5491944444444443,19.770999999999994,10.0,0,211,America East,-0.11070396629800044,30.234899328859058,-3.77,203,1,224,0.6788555555555558,24.438800000000008,-9.32,184,228,205.0,0.703372222222222,25.32139999999999,180,203.7,206,-0.3733038888888889,222,0.598,0.47680875484922397,0.4740412919939654,0.48735619674161024,218,0.4764134030127585,222,0-0,0-0,7-9,9-11,178,178,0.4444444444444444,36.0,-0.07048888888888905,231.0,0.0,,0.0,,16.0,20.0,16-20,,,0.22034329402604477,215,25,38,26,29,26,23,38,5,9,47,67,52,22,26,10,16,22,33,67,61,22,72,40
218,255,Lafayette,31,968,243,0.251,7.838709677419355,31.225806451612904,0.2510330578512397,133,4.290322580645161,253.1,184,6.54,215,760,283,39,0.964,9.129032258064516,1.2580645161290325,52,0.369,1.6774193548387095,5.774193548387097,179,356,0.368,7.5,6.18,1.76,0.737,0.417,0.3147126436781609,-44.38803156888452,-0.4090979375000032,-1.912820665952076,-2.321918603452079,0.1167355371900826,75.42357229558387,0.1091954022988505,0.2315573770491803,7.6451995258791,2.214284238012815,0.6024772963989002,1.22,-3.04,Patriot League,11.261300000000002,14,17,0.5425225806451611,16.818199999999994,10.0,0,248,Patriot League,-0.05818849598521838,17.942953020134226,-2.82,180,1,218,0.6710903225806449,20.803799999999992,-7.56,155,205,180.0,0.6955741935483875,21.56280000000001,144,176.3,171,-0.35838274193548386,213,0.43266666666666664,0.4922169790027455,0.492143805229432,0.4868479383019677,219,0.49220652560655787,210,0-0,0-0,3-9,11-8,252,252,0.45161290322580644,31.0,0.0883451612903225,31.0,0.0,,0.0,,14.0,17.0,14-17,,,0.2112064300604302,229,24,13,29,32,38,31,23,49,5,19,15,16,30,38,8,28,30,69,37,18,6,25,5
219,241,UAB,54,1662,416,0.25,7.703703703703703,30.77777777777778,0.2503008423586041,153,2.833333333333333,435.2,288,5.95,356,1307,435,71,0.961,8.055555555555555,1.3148148148148149,57,0.33,1.0555555555555556,4.944444444444445,267,608,0.366,6.3,4.5,1.61,0.696,0.371,0.2955645981688708,-155.687461995111,-1.4348782170700525,-0.2334337853960526,-1.6683120024661051,0.1155234657039711,46.59643079460338,0.077822990844354,0.2268957345971564,7.362132352941177,1.9379675932916527,0.5843416039171987,1.41,-2.21,Conference USA,18.7478,18,36,0.4662037037037038,25.175000000000004,10.0,0,90,CUSA,0.01982624036461041,70.43288590604027,-7.18,236,1,99,0.5928814814814816,32.015600000000006,-15.4,247,178,220.3,0.6184925925925924,33.39859999999999,248,220.7,226,-0.4008538888888891,235,0.48799999999999993,0.44835942875149715,0.6992168992720764,0.4845385513315377,220,0.48419621025443704,213,1-11,1-5,3-8,13-12,239,239,0.3333333333333333,54.0,-0.01384814814814822,149.0,0.0,,0.0,,18.0,36.0,18-36,,,0.2334572712306993,199,24,17,22,21,7,14,21,23,39,3,35,31,9,7,16,26,9,5,27,21,14,15,12
220,231,James Madison,28,988,285,0.288,10.178571428571429,35.285714285714285,0.2884615384615384,102,3.642857142857143,244.0,173,6.38,218,732,281,49,0.954,10.035714285714286,1.75,31,0.37,1.1071428571428572,6.285714285714286,176,427,0.432,7.9,6.05,1.77,0.802,0.403,0.3349022939677145,10.155761010931096,0.0935995748508782,-1.9372815980410796,-1.8436820231902007,0.1437246963562753,105.81883668274546,0.086661002548853,0.2615230460921843,8.040983606557377,2.0620292884649944,0.5805397048136092,1.3,-2.02,Coastal Athletic,11.076000000000004,11,17,0.5126285714285713,14.353599999999998,10.0,0,112,Coastal Athletic,-0.035021323903063416,63.124161073825505,-3.35,191,1,168,0.6412107142857144,17.953900000000004,-7.66,162,199,184.0,0.6662749999999998,18.655699999999996,150,180.0,181,-0.38846857142857155,230,0.5006666666666667,0.4611490452760867,0.5732540787279138,0.47927928554997645,221,0.47716405005491913,219,0-3,0-5,3-5,8-4,229,229,0.39285714285714285,28.0,-0.002714285714285891,134.0,0.0,,0.0,,11.0,17.0,11-17,,,0.22103582019536788,213,24,21,23,27,57,67,84,67,5,31,14,19,58,57,12,53,58,15,88,13,10,14,8
221,213,Eastern Mich.,51,1585,407,0.257,7.980392156862745,31.07843137254902,0.256782334384858,163,3.196078431372549,404.0,228,5.08,258,1212,433,56,0.967,8.490196078431373,1.0980392156862746,64,0.347,1.2549019607843137,4.921568627450981,251,601,0.379,8.4,3.88,1.53,0.726,0.487,0.314318669527897,-69.56987367614161,-0.6411839143819138,-0.114990389021623,-0.7561743034035369,0.122397476340694,74.83044917124853,0.0874463519313304,0.2307692307692307,5.747524752475248,1.2378794612498576,0.6779892971573874,2.16,-1.43,Mid-American,23.075599999999994,21,30,0.5348647058823527,27.278099999999984,10.0,0,256,Mid-American,-0.13408760291743108,15.285234899328856,-6.28,229,1,208,0.659056862745098,33.6119,-13.83,234,238,233.7,0.6829509803921564,34.83049999999998,237,234.7,236,-0.38522872549019616,229,0.5399999999999999,0.46449465085166697,0.5129216243546035,0.4775856388303987,222,0.47141278992351504,224,0-7,2-2,8-6,11-15,210,210,0.4117647058823529,51.0,-0.04069803921568621,187.0,0.0,,0.0,,21.0,30.0,21-30,,,0.2174686343534652,220,23,27,24,49,25,27,30,21,46,47,48,55,29,25,36,34,29,17,35,61,55,74,62
222,214,UMass Lowell,47,1427,374,0.262,7.957446808510638,30.361702127659573,0.2620882971268395,171,3.638297872340425,368.2,208,5.08,259,1106,411,54,0.966,8.74468085106383,1.148936170212766,44,0.355,0.9361702127659576,4.872340425531915,229,563,0.395,7.8,4.54,1.52,0.75,0.444,0.3186865148861646,-47.23084343594362,-0.4352984341295868,-0.7853072730613715,-1.2206057071909584,0.1324456902592852,81.40618538077928,0.0998248686514886,0.2394463667820069,6.330798479087453,1.8777015480830055,0.6544936394366725,1.72,-1.46,America East,20.4702,19,28,0.5238936170212766,24.622999999999998,10.0,0,193,America East,-0.11471374404179634,36.214765100671144,-5.62,225,1,190,0.6545680851063831,30.764700000000005,-12.94,223,231,226.3,0.6795829787234047,31.940400000000018,222,226.0,232,-0.3901745744680851,232,0.538,0.4593873524704666,0.5426890607546765,0.47729171282507193,223,0.471287596511068,225,1-2,0-0,6-14,12-12,212,212,0.40425531914893614,47.0,-0.03128085106382977,168.0,0.0,,0.0,,19.0,28.0,19-28,,,0.2200347954416106,216,23,27,23,38,36,38,39,20,22,26,50,55,35,36,26,43,35,43,51,45,17,56,34
223,210,Richmond,36,1160,338,0.291,9.38888888888889,32.22222222222222,0.2913793103448276,141,3.9166666666666665,293.2,170,5.21,206,880,292,39,0.968,8.11111111111111,1.0833333333333333,35,0.379,0.9722222222222222,6.138888888888889,221,485,0.418,9.1,4.69,1.46,0.7969999999999999,0.532,0.3422826086956522,34.64423299495733,0.3192951740270852,-1.3168572163337953,-0.99756204230671,0.1267241379310345,116.929807610865,0.1021739130434782,0.2711864406779661,6.323328785811732,1.5641280050034727,0.6356023957800765,1.93,-1.36,Atlantic 10,19.897,19,17,0.6307527777777777,22.707099999999997,10.0,0,218,Atlantic 10,-0.16923524019958963,27.90939597315436,-3.71,202,1,277,0.7449361111111111,26.817700000000002,-8.56,172,252,208.7,0.7656166666666664,27.56219999999999,166,206.7,212,-0.34895111111111116,208,0.5446666666666666,0.5019564904712011,0.25275218102801733,0.47340384610117914,224,0.4663558748364605,227,0-2,0-1,3-4,16-10,208,208,0.5277777777777778,36.0,-0.024916666666666587,162.0,0.0,,0.0,,19.0,17.0,19-17,,,0.19230821143730648,246,23,28,30,60,63,64,87,62,11,74,61,52,68,63,31,39,68,50,93,46,33,44,48
224,254,Milwaukee,55,1764,457,0.259,8.309090909090909,32.07272727272727,0.2590702947845805,150,2.727272727272727,442.0,298,6.07,366,1326,523,71,0.963,9.50909090909091,1.290909090909091,63,0.336,1.1454545454545455,5.163636363636364,284,636,0.361,8.4,4.99,1.76,0.6970000000000001,0.386,0.3000146412884333,-141.90466433212873,-1.3078504148086325,-0.0341428952715394,-1.341993310080172,0.1014739229024943,53.295914699154125,0.0732064421669106,0.240314430095452,7.452488687782805,1.7077757798319506,0.6172371333294577,1.68,-3.04,Horizon League,19.86760000000001,22,33,0.52508,28.8794,10.0,0,266,Horizon,-0.0692096210070205,11.963087248322154,-6.88,234,1,194,0.6455636363636368,35.50600000000002,-14.8,245,213,230.7,0.6691454545454545,36.803,247,231.3,234,-0.3830331818181818,228,0.43266666666666664,0.46676186456807117,0.5394700931287215,0.4731453664698293,225,0.47714875436244975,220,1-5,0-3,5-9,16-16,253,253,0.4,55.0,0.03877090909090891,78.0,0.0,,0.0,,22.0,33.0,22-33,,,0.21175872231170945,228,22,13,24,24,10,15,35,29,48,47,15,27,14,10,23,14,14,3,55,20,23,34,30
225,192,Alabama St.,42,1444,445,0.308,10.595238095238097,34.38095238095238,0.3081717451523545,206,4.904761904761905,356.1,185,4.67,233,1069,296,69,0.952,7.047619047619048,1.6428571428571428,34,0.402,0.8095238095238095,8.238095238095237,346,687,0.476,10.5,5.0,1.53,0.878,0.673,0.3662194428652643,138.15487691063186,1.273290866976081,-0.5175188869848751,0.7557719799912058,0.167590027700831,152.96641016427597,0.1171119954519613,0.2764505119453925,5.888795282224094,1.1154246548109743,0.6663158863635271,2.1,-0.86,SWAC,25.87820000000001,23,19,0.6590761904761903,27.68119999999999,10.0,0,185,SWAC,-0.14061526412213562,38.87248322147651,-4.68,214,1,281,0.7604404761904762,31.9385,-9.72,189,241,214.7,0.7790833333333337,32.72150000000001,185,213.3,219,-0.34106261904761925,202,0.578,0.5101024898589909,0.17590334707824706,0.472767377210185,226,0.4623597551760274,228,0-0,1-4,1-6,21-9,191,191,0.5476190476190477,42.0,-0.0685285714285716,227.0,0.0,,0.0,,23.0,19.0,23-19,,,0.18710998288915012,251,22,34,33,87,88,94,96,97,26,93,48,69,93,88,67,78,93,87,96,56,62,66,58
226,230,Delaware,34,1188,324,0.273,9.529411764705882,34.94117647058823,0.2727272727272727,127,3.735294117647059,294.0,210,6.43,253,882,324,45,0.964,9.529411764705882,1.3235294117647058,32,0.354,0.9411764705882352,5.882352941176471,200,486,0.409,8.8,5.79,1.67,0.7629999999999999,0.394,0.3279681851048445,-9.47544092804887,-0.0873294715615446,-1.4126577947137804,-1.499987266275325,0.1363636363636363,95.37962306816668,0.0918293564714389,0.2448132780082987,7.744897959183673,1.8188283499885316,0.5769968507267613,1.52,-2.01,Coastal Athletic,13.054399999999998,12,22,0.49512941176470593,16.834400000000002,10.0,0,175,Coastal Athletic,-0.06532888586725588,42.194630872483216,-4.83,215,1,148,0.6191852941176471,21.052300000000002,-9.88,192,209,205.3,0.6436617647058824,21.884500000000003,187,203.7,206,-0.40537970588235317,236,0.5013333333333333,0.44368587363332324,0.6207338803177935,0.4718903858753053,227,0.468978446016819,226,0-4,2-3,3-8,7-7,228,228,0.35294117647058826,34.0,-0.03101176470588224,167.0,0.0,,0.0,,12.0,22.0,12-22,,,0.22342629664064428,211,22,21,21,25,51,46,59,53,10,62,26,18,50,51,20,46,50,23,64,17,20,12,18
227,253,Niagara,34,1030,284,0.276,8.352941176470589,30.294117647058822,0.2757281553398058,104,3.0588235294117645,249.0,174,6.29,208,747,236,55,0.947,6.941176470588236,1.6176470588235294,44,0.363,1.2941176470588236,4.970588235294118,169,416,0.404,8.0,5.24,1.71,0.767,0.406,0.3251948051948052,-16.068644884007142,-0.1480950888814655,-1.881292705596656,-2.0293877944781213,0.1281553398058252,91.20433452167288,0.0844155844155844,0.2495201535508637,7.518072289156626,2.023034276693286,0.6092165671809168,1.52,-2.93,MAAC,14.869,17,17,0.6021823529411762,20.47419999999999,10.0,0,262,MAAC,-0.11314386551765264,13.291946308724832,-3.47,196,1,264,0.7186470588235291,24.43399999999999,-8.17,167,230,197.7,0.7403999999999998,25.173599999999993,161,195.7,198,-0.35252676470588246,210,0.44,0.4982641153303605,0.33027122357847394,0.4711812690228829,228,0.4742651307943767,223,0-0,0-4,3-7,14-6,251,251,0.5,34.0,0.06267647058823528,52.0,0.0,,0.0,,17.0,17.0,17-17,,,0.19215336443788095,247,21,13,30,29,49,50,65,23,6,34,19,21,43,49,10,40,43,12,73,19,11,28,18
228,202,William & Mary,43,1434,336,0.234,7.813953488372093,33.348837209302324,0.2343096234309623,170,3.953488372093023,375.0,245,5.88,293,1125,411,41,0.974,9.55813953488372,0.9534883720930232,30,0.324,0.6976744186046512,4.465116279069767,192,513,0.358,7.0,3.55,1.65,0.6819999999999999,0.316,0.2923149236192714,-147.12873742443827,-1.3559975718659691,-0.4397467258059351,-1.7957442976719042,0.1234309623430962,41.70408666329312,0.099882491186839,0.2134986225895316,7.032,1.3243629804356878,0.6097019957347424,1.98,-1.13,Coastal Athletic,17.604900000000004,14,29,0.47626046511627906,20.4792,10.0,0,84,Coastal Athletic,-0.07386567592741343,72.4261744966443,-6.48,232,1,121,0.6094302325581397,26.205500000000008,-13.34,231,215,226.0,0.6359046511627906,27.343899999999998,232,226.3,233,-0.4265708139534885,244,0.5599999999999999,0.4218030154159768,0.671930272618122,0.4667572874648178,229,0.45753548073056893,229,0-8,1-10,6-6,7-5,201,201,0.32558139534883723,43.0,-0.08383488372093029,241.0,0.0,,0.0,,14.0,29.0,14-29,,,0.23054759883187076,202,21,31,19,11,9,10,6,12,31,9,29,32,7,9,13,35,7,43,10,29,49,28,50
