,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
11863,UC San Diego,2025-03-14,Long Beach St.,Away,W8 - 2,Long Beach St.,UC San Diego,2,8,1402.35,1275.58,0.47,-2.29,0.7126,3.37,67.47,Long Beach St. -3.37,0.3337,130.0,238.0,184.0,0.3879598662207358,0.5748,0.6387959866220736,4.5
11864,UC San Diego,2025-03-14,Long Beach St.,Away,L4 - 9,Long Beach St.,UC San Diego,9,4,1402.35,1275.58,0.47,-2.29,0.7126,3.37,67.47,Long Beach St. -3.37,-0.6663,130.0,238.0,184.0,0.3879598662207358,0.5748,0.6387959866220736,4.5
11865,UC San Diego,2025-03-22,UC Riverside,Home,W6 - 0,UC San Diego,UC Riverside,6,0,1275.58,1301.79,-2.29,-1.29,0.41850000000000004,-0.77,46.24,UC Riverside -0.77,0.1423000000000001,238.0,199.0,218.5,0.2725752508361204,0.8370000000000001,0.8695652173913043,4.5
11866,UC San Diego,2025-03-23,UC Riverside,Home,W5 - 4(10 Innings),UC San Diego,UC Riverside,5,4,1275.58,1301.79,-2.29,-1.29,0.41850000000000004,-0.77,46.24,UC Riverside -0.77,0.1423000000000001,238.0,199.0,218.5,0.2725752508361204,0.8370000000000001,0.8695652173913043,4.5
11867,UC San Diego,2025-03-23,UC Riverside,Home,W2 - 1(8 Innings),UC San Diego,UC Riverside,2,1,1275.58,1301.79,-2.29,-1.29,0.41850000000000004,-0.77,46.24,UC Riverside -0.77,0.1423000000000001,238.0,199.0,218.5,0.2725752508361204,0.8370000000000001,0.8695652173913043,4.5
11868,UC San Diego,2025-03-25,New Mexico,Home,L0 - 5,UC San Diego,New Mexico,0,5,1275.58,1297.57,-2.29,-1.17,0.4089,-0.88,46.84,New Mexico -0.88,-0.8529000000000001,238.0,185.0,211.5,0.2959866220735786,0.8178,0.822742474916388,4.5
11869,UC San Diego,2025-03-28,CSU Bakersfield,Away,L5 - 6(9 Innings),CSU Bakersfield,UC San Diego,6,5,1181.94,1275.58,-3.19,-2.29,0.4265,-0.84,36.84,UC San Diego -0.84,-0.8694,249.0,238.0,243.5,0.18896321070234115,0.853,0.9632107023411371,4.0
11870,UC San Diego,2025-03-28,CSU Bakersfield,Away,W11 - 3(5 Innings),CSU Bakersfield,UC San Diego,3,11,1181.94,1275.58,-3.19,-2.29,0.4265,-0.84,36.84,UC San Diego -0.84,0.13060000000000005,249.0,238.0,243.5,0.18896321070234115,0.853,0.9632107023411371,4.0
11871,UC San Diego,2025-03-29,CSU Bakersfield,Away,L0 - 1(8 Innings),CSU Bakersfield,UC San Diego,1,0,1181.94,1275.58,-3.19,-2.29,0.4265,-0.84,36.84,UC San Diego -0.84,-0.8694,249.0,238.0,243.5,0.18896321070234115,0.853,0.9632107023411371,4.0
11872,UC San Diego,2025-04-01,UCLA,Away,L0 - 9(5 Innings),UCLA,UC San Diego,9,0,1790.59,1275.58,4.22,-2.29,0.8948999999999999,7.62,95.1,UCLA -7.62,-0.3677,5.0,238.0,121.5,0.596989966555184,0.21020000000000016,0.22073578595317722,4.8
11873,UC San Diego,2025-04-04,UC Santa Barbara,Home,L0 - 1,UC San Diego,UC Santa Barbara,0,1,1275.58,1499.09,-2.29,1.43,0.2273,-3.93,21.64,UC Santa Barbara -3.93,-0.7114,238.0,106.0,172.0,0.4280936454849498,0.4546,0.5585284280936456,4.5
11874,UC San Diego,2025-04-04,UC Santa Barbara,Home,L2 - 7,UC San Diego,UC Santa Barbara,2,7,1275.58,1499.09,-2.29,1.43,0.2273,-3.93,21.64,UC Santa Barbara -3.93,-0.7114,238.0,106.0,172.0,0.4280936454849498,0.4546,0.5585284280936456,4.5
11875,UC San Diego,2025-04-05,UC Santa Barbara,Home,W4 - 3,UC San Diego,UC Santa Barbara,4,3,1275.58,1499.09,-2.29,1.43,0.2273,-3.93,21.64,UC Santa Barbara -3.93,0.28859999999999997,238.0,106.0,172.0,0.4280936454849498,0.4546,0.5585284280936456,4.5
11876,UC San Diego,2025-04-11,UC Davis,Away,W4 - 1,UC Davis,UC San Diego,1,4,1231.12,1275.58,-2.21,-2.29,0.5065999999999999,0.27,43.64,UC Davis -0.27,0.17179999999999995,234.0,238.0,236.0,0.2140468227424749,0.9868000000000001,0.9866220735785953,4.5
11877,UC San Diego,2025-04-11,UC Davis,Away,W9 - 1(5 Innings),UC Davis,UC San Diego,1,9,1231.12,1275.58,-2.21,-2.29,0.5065999999999999,0.27,43.64,UC Davis -0.27,0.17179999999999995,234.0,238.0,236.0,0.2140468227424749,0.9868000000000001,0.9866220735785953,4.5
11878,UC San Diego,2025-04-12,UC Davis,Away,L4 - 12(6 Innings),UC Davis,UC San Diego,12,4,1231.12,1275.58,-2.21,-2.29,0.5065999999999999,0.27,43.64,UC Davis -0.27,-0.8282,234.0,238.0,236.0,0.2140468227424749,0.9868000000000001,0.9866220735785953,4.5
11879,UC San Diego,2025-04-18,Cal Poly,Away,W3 - 1,Cal Poly,UC San Diego,1,3,1174.33,1275.58,-3.47,-2.29,0.4042,-1.14,35.83,UC San Diego -1.14,0.12050000000000005,278.0,238.0,258.0,0.14046822742474915,0.8084,0.8662207357859532,3.5
11880,UC San Diego,2025-04-18,Cal Poly,Away,W11 - 0(5 Innings),Cal Poly,UC San Diego,0,11,1174.33,1275.58,-3.47,-2.29,0.4042,-1.14,35.83,UC San Diego -1.14,0.12050000000000005,278.0,238.0,258.0,0.14046822742474915,0.8084,0.8662207357859532,3.5
11881,UC San Diego,2025-04-19,Cal Poly,Away,W9 - 8,Cal Poly,UC San Diego,8,9,1174.33,1275.58,-3.47,-2.29,0.4042,-1.14,35.83,UC San Diego -1.14,0.12050000000000005,278.0,238.0,258.0,0.14046822742474915,0.8084,0.8662207357859532,3.5
11882,UC San Diego,2025-04-25,CSUN,Home,L1 - 5,UC San Diego,CSUN,1,5,1275.58,1385.77,-2.29,-0.34,0.34490000000000004,-1.93,34.65,CSUN -1.93,-0.8151999999999999,238.0,175.0,206.5,0.31270903010033446,0.6898000000000001,0.7892976588628763,4.4
11883,UC San Diego,2025-04-26,CSUN,Home,L2 - 5,UC San Diego,CSUN,2,5,1275.58,1385.77,-2.29,-0.34,0.34490000000000004,-1.93,34.65,CSUN -1.93,-0.8151999999999999,238.0,175.0,206.5,0.31270903010033446,0.6898000000000001,0.7892976588628763,4.4
11884,UC San Diego,2025-04-26,CSUN,Home,W3 - 2(8 Innings),UC San Diego,CSUN,3,2,1275.58,1385.77,-2.29,-0.34,0.34490000000000004,-1.93,34.65,CSUN -1.93,0.18480000000000008,238.0,175.0,206.5,0.31270903010033446,0.6898000000000001,0.7892976588628763,4.4
11885,UC San Diego,2025-04-28,California Baptist,Away,L2 - 3(9 Innings),California Baptist,UC San Diego,3,2,1352.18,1275.58,-0.27,-2.29,0.6603,2.52,60.85,California Baptist -2.52,-0.7181,168.0,238.0,203.0,0.32441471571906355,0.6794,0.765886287625418,4.4
11886,UC San Diego,2025-05-02,Hawaii,Away,W4 - 1,Hawaii,UC San Diego,1,4,1434.79,1275.58,1.02,-2.29,0.7482,4.0,71.43,Hawaii -4.0,0.3751,112.0,238.0,175.0,0.4180602006688963,0.5036,0.5785953177257526,4.5
11887,UC San Diego,2025-05-03,Hawaii,Away,L4 - 7,Hawaii,UC San Diego,7,4,1434.79,1275.58,1.02,-2.29,0.7482,4.0,71.43,Hawaii -4.0,-0.6249,112.0,238.0,175.0,0.4180602006688963,0.5036,0.5785953177257526,4.5
11888,UC San Diego,2025-05-03,Hawaii,Away,L3 - 4,Hawaii,UC San Diego,4,3,1434.79,1275.58,1.02,-2.29,0.7482,4.0,71.43,Hawaii -4.0,-0.6249,112.0,238.0,175.0,0.4180602006688963,0.5036,0.5785953177257526,4.5
11889,UC San Diego,2025-05-07,UC Santa Barbara,Neutral,W6 - 4,UC Santa Barbara,UC San Diego,4,6,1499.09,1275.58,1.43,-2.29,0.7726999999999999,4.23,78.36,UC Santa Barbara -4.23,0.3454999999999999,106.0,238.0,172.0,0.4280936454849498,0.4546000000000001,0.5585284280936456,4.5
11890,UC San Diego,2025-05-08,CSUN,Neutral,L2 - 4,CSUN,UC San Diego,4,2,1385.77,1275.58,-0.34,-2.29,0.6551,2.23,65.35,CSUN -2.23,-0.7722,175.0,238.0,206.5,0.31270903010033446,0.6898,0.7892976588628763,4.4
11891,UC San Diego,2025-05-09,UC Santa Barbara,Neutral,L7 - 11,UC Santa Barbara,UC San Diego,11,7,1499.09,1275.58,1.43,-2.29,0.7726999999999999,4.23,78.36,UC Santa Barbara -4.23,-0.6545000000000001,106.0,238.0,172.0,0.4280936454849498,0.4546000000000001,0.5585284280936456,4.5
11892,Alabama St.,2025-02-07,Nicholls,Home,L2 - 5,Alabama St.,Nicholls,2,5,1271.13,1471.41,-2.32,1.12,0.2439,-3.61,24.0,Nicholls -3.61,-0.7318000000000001,244.0,122.0,183.0,0.391304347826087,0.4878,0.5919732441471572,4.3
11893,Alabama St.,2025-02-07,North Ala.,Home,L0 - 1,Alabama St.,North Ala.,0,1,1271.13,1395.1,-2.32,0.75,0.267,-3.08,32.88,North Ala. -3.08,-0.755,244.0,102.0,173.0,0.42474916387959866,0.534,0.5250836120401338,4.6
11894,Alabama St.,2025-02-08,Nicholls,Home,L6 - 12,Alabama St.,Nicholls,6,12,1271.13,1471.41,-2.32,1.12,0.2439,-3.61,24.0,Nicholls -3.61,-0.7318000000000001,244.0,122.0,183.0,0.391304347826087,0.4878,0.5919732441471572,4.3
11895,Alabama St.,2025-02-08,North Ala.,Home,L4 - 6(8 Innings),Alabama St.,North Ala.,4,6,1271.13,1395.1,-2.32,0.75,0.267,-3.08,32.88,North Ala. -3.08,-0.755,244.0,102.0,173.0,0.42474916387959866,0.534,0.5250836120401338,4.6
11896,Alabama St.,2025-02-09,North Ala.,Home,L0 - 12(5 Innings),Alabama St.,North Ala.,0,12,1271.13,1395.1,-2.32,0.75,0.267,-3.08,32.88,North Ala. -3.08,-0.755,244.0,102.0,173.0,0.42474916387959866,0.534,0.5250836120401338,4.6
11897,Alabama St.,2025-02-14,Southeast Mo. St.,Neutral,L3 - 14,Alabama St.,Southeast Mo. St.,3,14,1271.13,1376.56,-2.32,-0.11,0.3259,-2.47,35.28,Southeast Mo. St. -2.47,-0.7587,244.0,151.0,197.5,0.342809364548495,0.6518,0.6889632107023411,4.4
11898,Alabama St.,2025-02-15,Southeast Mo. St.,Neutral,L3 - 5,Alabama St.,Southeast Mo. St.,3,5,1271.13,1376.56,-2.32,-0.11,0.3259,-2.47,35.28,Southeast Mo. St. -2.47,-0.7587,244.0,151.0,197.5,0.342809364548495,0.6518,0.6889632107023411,4.4
11899,Alabama St.,2025-02-15,Eastern Ill.,Neutral,L0 - 10(5 Innings),Eastern Ill.,Alabama St.,10,0,1472.26,1271.13,1.4,-2.32,0.7726999999999999,4.19,76.09,Eastern Ill. -4.19,-0.6567000000000001,117.0,244.0,180.5,0.3996655518394649,0.4546000000000001,0.5752508361204014,4.3
11900,Alabama St.,2025-02-16,Western Ky.,Neutral,L2 - 11(5 Innings),Western Ky.,Alabama St.,11,2,1515.85,1271.13,2.09,-2.32,0.8101,4.96,80.36,Western Ky. -4.96,-0.6039,77.0,244.0,160.5,0.4665551839464883,0.3797999999999999,0.44147157190635455,4.5
11901,Alabama St.,2025-02-16,Troy,Away,L0 - 14(5 Innings),Troy,Alabama St.,14,0,1459.11,1271.13,1.46,-2.32,0.7762,4.52,74.69,Troy -4.52,-0.5904,104.0,244.0,174.0,0.4214046822742475,0.4476,0.5317725752508361,4.4
11902,Alabama St.,2025-02-21,Jacksonville,Neutral,L3 - 7,Alabama St.,Jacksonville,3,7,1271.13,1330.68,-2.32,-0.5,0.3546,-1.97,41.51,Jacksonville -1.97,-0.7814,244.0,165.0,204.5,0.3193979933110368,0.7092,0.7357859531772575,4.4
11903,Alabama St.,2025-02-21,Mercer,Away,L0 - 17(5 Innings),Mercer,Alabama St.,17,0,1573.06,1271.13,2.34,-2.32,0.8223999999999999,5.59,85.04,Mercer -5.59,-0.5190999999999999,69.0,244.0,156.5,0.479933110367893,0.3552000000000002,0.4147157190635451,4.5
11904,Alabama St.,2025-02-22,UConn,Neutral,L0 - 8(6 Innings),UConn,Alabama St.,8,0,1523.7,1271.13,2.53,-2.32,0.8314,5.41,81.06,UConn -5.41,-0.5688,55.0,244.0,149.5,0.5033444816053512,0.33719999999999994,0.36789297658862874,4.6
11905,Alabama St.,2025-02-22,Middle Tenn.,Neutral,L7 - 8,Middle Tenn.,Alabama St.,8,7,1442.06,1271.13,1.09,-2.32,0.7543000000000001,3.82,72.79,Middle Tenn. -3.82,-0.6793,115.0,244.0,179.5,0.40301003344481606,0.49139999999999984,0.5685618729096991,4.4
11906,Alabama St.,2025-02-23,UConn,Neutral,W10 - 8,Alabama St.,UConn,10,8,1271.13,1523.7,-2.32,2.53,0.1686,-5.41,18.94,UConn -5.41,0.4312,244.0,55.0,149.5,0.5033444816053512,0.33719999999999994,0.36789297658862874,4.6
11907,Alabama St.,2025-02-28,Northwestern St.,Neutral,L8 - 9(8 Innings),Northwestern St.,Alabama St.,9,8,1122.56,1271.13,-3.88,-2.32,0.37450000000000006,-1.92,29.83,Alabama St. -1.92,-0.9157,286.0,244.0,265.0,0.11705685618729098,0.7490000000000001,0.8595317725752508,3.2
11908,Alabama St.,2025-02-28,Mississippi St.,Away,L2 - 17(5 Innings),Mississippi St.,Alabama St.,17,2,1656.41,1271.13,3.66,-2.32,0.8773000000000001,7.0,90.18,Mississippi St. -7.0,-0.4115,22.0,244.0,133.0,0.5585284280936454,0.24539999999999984,0.2575250836120402,4.7
11909,Alabama St.,2025-03-01,Northwestern St.,Neutral,W17 - 9(5 Innings),Alabama St.,Northwestern St.,17,9,1271.13,1122.56,-2.32,-3.88,0.6255,1.92,70.17,Alabama St. -1.92,0.08430000000000004,244.0,286.0,265.0,0.11705685618729098,0.7490000000000001,0.8595317725752508,3.2
11910,Alabama St.,2025-03-01,New Mexico,Neutral,L3 - 6,New Mexico,Alabama St.,6,3,1297.57,1271.13,-1.17,-2.32,0.5935,1.22,53.8,New Mexico -1.22,-0.8167,185.0,244.0,214.5,0.28595317725752506,0.813,0.802675585284281,4.4
11911,Alabama St.,2025-03-02,New Mexico,Neutral,L0 - 6,Alabama St.,New Mexico,0,6,1271.13,1297.57,-2.32,-1.17,0.4065,-1.22,46.2,New Mexico -1.22,-0.8167,244.0,185.0,214.5,0.28595317725752506,0.813,0.802675585284281,4.4
11912,Alabama St.,2025-03-05,Jacksonville St.,Away,L0 - 16(5 Innings),Jacksonville St.,Alabama St.,16,0,1549.16,1271.13,2.77,-2.32,0.8421,5.99,83.21,Jacksonville St. -5.99,-0.4837,60.0,244.0,152.0,0.49498327759197325,0.3158000000000001,0.3846153846153846,4.5
11913,Alabama St.,2025-03-07,Florida A&M,Away,W2 - 1,Florida A&M,Alabama St.,1,2,1411.98,1271.13,0.28,-2.32,0.7017,3.25,69.23,Florida A&M -3.25,0.32000000000000006,152.0,244.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11914,Alabama St.,2025-03-07,Florida A&M,Away,L1 - 14(5 Innings),Florida A&M,Alabama St.,14,1,1411.98,1271.13,0.28,-2.32,0.7017,3.25,69.23,Florida A&M -3.25,-0.6799999999999999,152.0,244.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11915,Alabama St.,2025-03-08,Florida A&M,Away,L1 - 5,Florida A&M,Alabama St.,5,1,1411.98,1271.13,0.28,-2.32,0.7017,3.25,69.23,Florida A&M -3.25,-0.6799999999999999,152.0,244.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11916,Alabama St.,2025-03-12,Southern Miss.,Home,L7 - 8(8 Innings),Alabama St.,Southern Miss.,7,8,1271.13,1389.58,-2.32,0.61,0.2761,-2.93,33.58,Southern Miss. -2.93,-0.7634000000000001,244.0,131.0,187.5,0.3762541806020067,0.5522,0.6220735785953178,4.4
11917,Alabama St.,2025-03-14,Alabama A&M,Home,L2 - 5,Alabama St.,Alabama A&M,2,5,1271.13,1157.28,-2.32,-3.48,0.5943,1.74,65.82,Alabama St. -1.74,-0.9253,244.0,261.0,252.5,0.1588628762541806,0.8113999999999999,0.9431438127090301,3.7
11918,Alabama St.,2025-03-15,Alabama A&M,Home,W7 - 6,Alabama St.,Alabama A&M,7,6,1271.13,1157.28,-2.32,-3.48,0.5943,1.74,65.82,Alabama St. -1.74,0.07469999999999999,244.0,261.0,252.5,0.1588628762541806,0.8113999999999999,0.9431438127090301,3.7
11919,Alabama St.,2025-03-15,Alabama A&M,Home,L4 - 8,Alabama St.,Alabama A&M,4,8,1271.13,1157.28,-2.32,-3.48,0.5943,1.74,65.82,Alabama St. -1.74,-0.9253,244.0,261.0,252.5,0.1588628762541806,0.8113999999999999,0.9431438127090301,3.7
11920,Alabama St.,2025-03-21,Jackson St.,Away,L4 - 9,Jackson St.,Alabama St.,9,4,1309.72,1271.13,-1.59,-2.32,0.5597,1.13,55.53,Jackson St. -1.13,-0.7972,191.0,244.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11921,Alabama St.,2025-03-22,Jackson St.,Away,L8 - 9,Jackson St.,Alabama St.,9,8,1309.72,1271.13,-1.59,-2.32,0.5597,1.13,55.53,Jackson St. -1.13,-0.7972,191.0,244.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11922,Alabama St.,2025-03-22,Jackson St.,Away,W7 - 6(8 Innings),Jackson St.,Alabama St.,6,7,1309.72,1271.13,-1.59,-2.32,0.5597,1.13,55.53,Jackson St. -1.13,0.20279999999999998,191.0,244.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11923,Alabama St.,2025-03-28,Bethune-Cookman,Home,W8 - 1,Alabama St.,Bethune-Cookman,8,1,1271.13,1259.42,-2.32,-1.75,0.4533,-0.24,51.68,Bethune-Cookman -0.24,0.12480000000000002,244.0,214.0,229.0,0.23745819397993312,0.9066,0.8996655518394648,4.4
11924,Alabama St.,2025-03-29,Bethune-Cookman,Home,W2 - 1(8 Innings),Alabama St.,Bethune-Cookman,2,1,1271.13,1259.42,-2.32,-1.75,0.4533,-0.24,51.68,Bethune-Cookman -0.24,0.12480000000000002,244.0,214.0,229.0,0.23745819397993312,0.9066,0.8996655518394648,4.4
11925,Alabama St.,2025-03-29,Bethune-Cookman,Home,W10 - 6,Alabama St.,Bethune-Cookman,10,6,1271.13,1259.42,-2.32,-1.75,0.4533,-0.24,51.68,Bethune-Cookman -0.24,0.12480000000000002,244.0,214.0,229.0,0.23745819397993312,0.9066,0.8996655518394648,4.4
11926,Alabama St.,2025-04-01,Alabama,Away,L4 - 6,Alabama,Alabama St.,6,4,1712.11,1271.13,3.76,-2.32,0.8808,7.15,92.68,Alabama -7.15,-0.40349999999999997,24.0,244.0,134.0,0.5551839464882943,0.23839999999999995,0.2642140468227425,4.6
11927,Alabama St.,2025-04-04,Mississippi Val.,Away,W9 - 1(5 Innings),Mississippi Val.,Alabama St.,1,9,976.32,1271.13,-4.94,-2.32,0.297,-2.94,15.48,Alabama St. -2.94,0.07789999999999997,300.0,244.0,272.0,0.09364548494983277,0.594,0.8127090301003345,2.7
11928,Alabama St.,2025-04-04,Mississippi Val.,Away,W15 - 4(5 Innings),Mississippi Val.,Alabama St.,4,15,976.32,1271.13,-4.94,-2.32,0.297,-2.94,15.48,Alabama St. -2.94,0.07789999999999997,300.0,244.0,272.0,0.09364548494983277,0.594,0.8127090301003345,2.7
11929,Alabama St.,2025-04-05,Mississippi Val.,Away,W9 - 4,Mississippi Val.,Alabama St.,4,9,976.32,1271.13,-4.94,-2.32,0.297,-2.94,15.48,Alabama St. -2.94,0.07789999999999997,300.0,244.0,272.0,0.09364548494983277,0.594,0.8127090301003345,2.7
11930,Alabama St.,2025-04-09,Troy,Home,L0 - 4,Alabama St.,Troy,0,4,1271.13,1459.11,-2.32,1.46,0.2238,-3.92,25.31,Troy -3.92,-0.7093,244.0,104.0,174.0,0.4214046822742475,0.4476,0.5317725752508361,4.4
11931,Alabama St.,2025-04-11,Jackson St.,Home,W3 - 1,Alabama St.,Jackson St.,3,1,1271.13,1309.72,-2.32,-1.59,0.4403,-0.53,44.47,Jackson St. -0.53,0.13060000000000005,244.0,191.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11932,Alabama St.,2025-04-12,Jackson St.,Home,L2 - 10(5 Innings),Alabama St.,Jackson St.,2,10,1271.13,1309.72,-2.32,-1.59,0.4403,-0.53,44.47,Jackson St. -0.53,-0.8694,244.0,191.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11933,Alabama St.,2025-04-12,Jackson St.,Home,W5 - 1,Alabama St.,Jackson St.,5,1,1271.13,1309.72,-2.32,-1.59,0.4403,-0.53,44.47,Jackson St. -0.53,0.13060000000000005,244.0,191.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11934,Alabama St.,2025-04-15,Jacksonville St.,Home,L0 - 13(5 Innings),Alabama St.,Jacksonville St.,0,13,1271.13,1549.16,-2.32,2.77,0.15789999999999998,-5.39,16.79,Jacksonville St. -5.39,-0.6133,244.0,60.0,152.0,0.49498327759197325,0.31579999999999997,0.3846153846153846,4.5
11935,Alabama St.,2025-04-17,Alabama A&M,Away,W8 - 2,Alabama A&M,Alabama St.,2,8,1157.28,1271.13,-3.48,-2.32,0.4057,-1.14,34.18,Alabama St. -1.14,0.12019999999999997,261.0,244.0,252.5,0.1588628762541806,0.8114,0.9431438127090301,3.7
11936,Alabama St.,2025-04-17,Alabama A&M,Away,L1 - 3,Alabama A&M,Alabama St.,3,1,1157.28,1271.13,-3.48,-2.32,0.4057,-1.14,34.18,Alabama St. -1.14,-0.8798,261.0,244.0,252.5,0.1588628762541806,0.8114,0.9431438127090301,3.7
11937,Alabama St.,2025-04-18,Alabama A&M,Away,W12 - 3,Alabama A&M,Alabama St.,3,12,1157.28,1271.13,-3.48,-2.32,0.4057,-1.14,34.18,Alabama St. -1.14,0.12019999999999997,261.0,244.0,252.5,0.1588628762541806,0.8114,0.9431438127090301,3.7
11938,Alabama St.,2025-04-22,Alabama,Home,L0 - 7,Alabama St.,Alabama,0,7,1271.13,1712.11,-2.32,3.76,0.1192,-6.55,7.32,Alabama -6.55,-0.5338,244.0,24.0,134.0,0.5551839464882943,0.23839999999999995,0.2642140468227425,4.6
11939,Alabama St.,2025-04-26,Florida A&M,Home,W9 - 7,Alabama St.,Florida A&M,9,7,1271.13,1411.98,-2.32,0.28,0.2983,-2.65,30.77,Florida A&M -2.65,0.21750000000000003,244.0,152.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11940,Alabama St.,2025-04-26,Florida A&M,Home,L2 - 7,Alabama St.,Florida A&M,2,7,1271.13,1411.98,-2.32,0.28,0.2983,-2.65,30.77,Florida A&M -2.65,-0.7825,244.0,152.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11941,Alabama St.,2025-04-27,Florida A&M,Home,L3 - 4,Alabama St.,Florida A&M,3,4,1271.13,1411.98,-2.32,0.28,0.2983,-2.65,30.77,Florida A&M -2.65,-0.7825,244.0,152.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11942,Alabama St.,2025-05-06,Texas Southern,Neutral,W5 - 4,Texas Southern,Alabama St.,4,5,1173.73,1271.13,-3.2,-2.32,0.42810000000000004,-1.13,36.34,Alabama St. -1.13,0.10319999999999996,268.0,244.0,256.0,0.14715719063545152,0.8562000000000001,0.919732441471572,3.7
11943,Alabama St.,2025-05-07,Florida A&M,Neutral,W7 - 3,Florida A&M,Alabama St.,3,7,1411.98,1271.13,0.28,-2.32,0.7017,2.95,69.23,Florida A&M -2.95,0.26560000000000006,152.0,244.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11944,Alabama St.,2025-05-08,Jackson St.,Neutral,L1 - 2,Jackson St.,Alabama St.,2,1,1309.72,1271.13,-1.59,-2.32,0.5597,0.83,55.53,Jackson St. -0.83,-0.8365,191.0,244.0,217.5,0.27591973244147155,0.8806,0.822742474916388,4.5
11945,Alabama St.,2025-05-10,Florida A&M,Neutral,L1 - 2,Florida A&M,Alabama St.,2,1,1411.98,1271.13,0.28,-2.32,0.7017,2.95,69.23,Florida A&M -2.95,-0.7343999999999999,152.0,244.0,198.0,0.3411371237458194,0.5966,0.6923076923076923,4.3
11946,Buffalo,2025-02-07,Oregon,Neutral,L1 - 21(5 Innings),Buffalo,Oregon,1,21,1264.85,1779.52,-2.23,4.17,0.10859999999999999,-7.21,4.91,Oregon -7.21,-0.43479999999999996,237.0,10.0,123.5,0.5903010033444817,0.21719999999999995,0.24080267558528423,4.8
11947,Buffalo,2025-02-07,UNLV,Away,L3 - 11(6 Innings),UNLV,Buffalo,11,3,1404.2,1264.85,0.35,-2.23,0.7003,3.22,69.04,UNLV -3.22,-0.675,138.0,237.0,187.5,0.3762541806020067,0.5993999999999999,0.6688963210702341,4.5
11948,Buffalo,2025-02-08,Southern Utah,Neutral,L7 - 10,Buffalo,Southern Utah,7,10,1264.85,1343.51,-2.23,-0.71,0.3775,-1.72,38.87,Southern Utah -1.72,-0.7929,237.0,184.0,210.5,0.2993311036789298,0.755,0.822742474916388,4.4
11949,Buffalo,2025-02-08,UNLV,Away,W6 - 0,UNLV,Buffalo,0,6,1404.2,1264.85,0.35,-2.23,0.7003,3.22,69.04,UNLV -3.22,0.32499999999999996,138.0,237.0,187.5,0.3762541806020067,0.5993999999999999,0.6688963210702341,4.5
11950,Buffalo,2025-02-09,Oregon,Neutral,L1 - 8,Oregon,Buffalo,8,1,1779.52,1264.85,4.17,-2.23,0.8914,7.21,95.09,Oregon -7.21,-0.43479999999999996,10.0,237.0,123.5,0.5903010033444817,0.21720000000000006,0.24080267558528423,4.8
11951,Buffalo,2025-02-20,Georgia,Away,L3 - 11(5 Innings),Georgia,Buffalo,11,3,1628.42,1264.85,3.41,-2.23,0.8647,6.64,89.02,Georgia -6.64,-0.4315,31.0,237.0,134.0,0.5551839464882943,0.27059999999999995,0.3110367892976589,4.7
11952,Buffalo,2025-02-21,Syracuse,Neutral,L0 - 7,Syracuse,Buffalo,7,0,1477.29,1264.85,2.2,-2.23,0.8111,4.92,77.26,Syracuse -4.92,-0.5952000000000001,73.0,237.0,155.0,0.48494983277591974,0.3777999999999999,0.45150501672240806,4.6
11953,Buffalo,2025-02-22,Utah Valley,Neutral,L1 - 5,Utah Valley,Buffalo,5,1,1316.58,1264.85,-1.25,-2.23,0.5799,1.11,57.39,Utah Valley -1.11,-0.8206,207.0,237.0,222.0,0.2608695652173913,0.8402000000000001,0.8996655518394648,4.4
11954,Buffalo,2025-02-22,App State,Neutral,L1 - 3,App State,Buffalo,3,1,1428.07,1264.85,0.74,-2.23,0.7265,3.36,71.9,App State -3.36,-0.7039,132.0,237.0,184.5,0.3862876254180602,0.5469999999999999,0.6488294314381271,4.4
11955,Buffalo,2025-02-28,North Dakota,Neutral,W12 - 2(5 Innings),Buffalo,North Dakota,12,2,1264.85,1267.41,-2.23,-1.34,0.42729999999999996,-0.9,49.63,North Dakota -0.9,0.17510000000000003,237.0,188.0,212.5,0.29264214046822745,0.8545999999999999,0.8361204013377926,4.6
11956,Buffalo,2025-02-28,Wofford,Away,L4 - 5,Wofford,Buffalo,5,4,1391.45,1264.85,0.65,-2.23,0.7206,3.49,67.45,Wofford -3.49,-0.653,127.0,237.0,182.0,0.39464882943143814,0.5588,0.6321070234113713,4.5
