,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
7757,UTRGV,2023-03-14,A&M-Corpus Christi,Home,L4 - 5,UTRGV,A&M-Corpus Christi,4,5,1.59,-0.95,0.7484000000000001,2.84,50.0,UTRGV -2.84,-0.8576999999999999,112.0,185.0,148.5,0.5033670033670034,0.5031999999999999,0.7542087542087542,5.3
7758,UTRGV,2023-03-17,Sam Houston,Home,L4 - 9,UTRGV,Sam Houston,4,9,1.59,2.64,0.4285,-0.75,50.0,Sam Houston -0.75,-0.6031,112.0,68.0,90.0,0.7003367003367004,0.857,0.8518518518518519,7.5
7759,UTRGV,2023-03-18,Sam Houston,Home,L4 - 6,UTRGV,Sam Houston,4,6,1.59,2.64,0.4285,-0.75,50.0,Sam Houston -0.75,-0.6031,112.0,68.0,90.0,0.7003367003367004,0.857,0.8518518518518519,7.5
7760,UTRGV,2023-03-19,Sam Houston,Home,L2 - 11,UTRGV,Sam Houston,2,11,1.59,2.64,0.4285,-0.75,50.0,Sam Houston -0.75,-0.6031,112.0,68.0,90.0,0.7003367003367004,0.857,0.8518518518518519,7.5
7761,UTRGV,2023-03-21,UTSA,Home,W5 - 3,UTRGV,UTSA,5,3,1.59,2.59,0.43320000000000003,-0.7,50.0,UTSA -0.7,0.3923,112.0,58.0,85.0,0.7171717171717171,0.8664000000000001,0.8181818181818181,7.6
7762,UTRGV,2023-03-24,New Mexico St.,Away,L5 - 9,New Mexico St.,UTRGV,9,5,-3.13,1.59,0.155,-4.42,50.0,UTRGV -4.42,-0.917,271.0,112.0,191.5,0.35858585858585856,0.31000000000000005,0.46464646464646464,3.6
7763,UTRGV,2023-03-25,New Mexico St.,Away,W8 - 4,New Mexico St.,UTRGV,4,8,-3.13,1.59,0.155,-4.42,50.0,UTRGV -4.42,0.08299999999999996,271.0,112.0,191.5,0.35858585858585856,0.31000000000000005,0.46464646464646464,3.6
7764,UTRGV,2023-03-26,New Mexico St.,Away,W12 - 6,New Mexico St.,UTRGV,6,12,-3.13,1.59,0.155,-4.42,50.0,UTRGV -4.42,0.08299999999999996,271.0,112.0,191.5,0.35858585858585856,0.31000000000000005,0.46464646464646464,3.6
7765,UTRGV,2023-03-29,Texas St.,Home,L5 - 6,UTRGV,Texas St.,5,6,1.59,2.41,0.45030000000000003,-0.52,50.0,Texas St. -0.52,-0.624,112.0,53.0,82.5,0.7255892255892256,0.9006000000000001,0.8013468013468014,7.7
7766,UTRGV,2023-03-31,Tarleton St.,Home,W15 - 5(7 Innings),UTRGV,Tarleton St.,15,5,1.59,-1.26,0.7701,3.15,50.0,UTRGV -3.15,0.12840000000000007,112.0,187.0,149.5,0.5,0.4598,0.7474747474747474,5.2
7767,UTRGV,2023-04-01,Tarleton St.,Home,W6 - 2,UTRGV,Tarleton St.,6,2,1.59,-1.26,0.7701,3.15,50.0,UTRGV -3.15,0.12840000000000007,112.0,187.0,149.5,0.5,0.4598,0.7474747474747474,5.2
7768,UTRGV,2023-04-02,Tarleton St.,Home,W9 - 8,UTRGV,Tarleton St.,9,8,1.59,-1.26,0.7701,3.15,50.0,UTRGV -3.15,0.12840000000000007,112.0,187.0,149.5,0.5,0.4598,0.7474747474747474,5.2
7769,UTRGV,2023-04-04,A&M-Corpus Christi,Home,W20 - 2(7 Innings),UTRGV,A&M-Corpus Christi,20,2,1.59,-0.95,0.7484000000000001,2.84,50.0,UTRGV -2.84,0.1423000000000001,112.0,185.0,148.5,0.5033670033670034,0.5031999999999999,0.7542087542087542,5.3
7770,UTRGV,2023-04-07,Houston Christian,Away,Canceled,Houston Christian,UTRGV,0,0,-6.26,1.59,0.052300000000000006,-7.55,50.0,UTRGV -7.55,-0.9735,,112.0,,,0.10460000000000003,,
7771,UTRGV,2023-04-08,Houston Christian,Neutral,W16 - 5,Houston Christian,UTRGV,5,16,-6.26,1.59,0.046900000000000004,-7.85,50.0,UTRGV -7.85,0.023700000000000054,,112.0,,,0.0938,,
7772,UTRGV,2023-04-08,Houston Christian,Neutral,L10 - 11(13 Innings),Houston Christian,UTRGV,11,10,-6.26,1.59,0.046900000000000004,-7.85,50.0,UTRGV -7.85,-0.9763,,112.0,,,0.0938,,
7773,UTRGV,2023-04-11,A&M-Corpus Christi,Away,W11 - 2,A&M-Corpus Christi,UTRGV,2,11,-0.95,1.59,0.2974,-2.24,50.0,UTRGV -2.24,0.17280000000000006,185.0,112.0,148.5,0.5033670033670034,0.5948,0.7542087542087542,5.5
7774,UTRGV,2023-04-14,Utah Valley,Away,W3 - 1,Utah Valley,UTRGV,1,3,0.01,1.59,0.3796,-1.28,50.0,UTRGV -1.28,0.2319,148.0,112.0,130.0,0.5656565656565656,0.7592,0.8787878787878788,6.4
7775,UTRGV,2023-04-15,Utah Valley,Away,L2 - 11,Utah Valley,UTRGV,11,2,0.01,1.59,0.3796,-1.28,50.0,UTRGV -1.28,-0.7681,148.0,112.0,130.0,0.5656565656565656,0.7592,0.8787878787878788,6.4
7776,UTRGV,2023-04-16,Utah Valley,Away,L4 - 7,Utah Valley,UTRGV,7,4,0.01,1.59,0.3796,-1.28,50.0,UTRGV -1.28,-0.7681,148.0,112.0,130.0,0.5656565656565656,0.7592,0.8787878787878788,6.4
7777,UTRGV,2023-04-18,UIW,Away,W15 - 12,UIW,UTRGV,12,15,-0.42,1.59,0.34159999999999996,-1.71,50.0,UTRGV -1.71,0.20389999999999997,162.0,112.0,137.0,0.5420875420875421,0.6831999999999999,0.8316498316498316,6.0
7778,UTRGV,2023-04-21,Abilene Christian,Home,L2 - 4,UTRGV,Abilene Christian,2,4,1.59,0.3,0.648,1.59,50.0,UTRGV -1.59,-0.7886,112.0,123.0,117.5,0.6077441077441077,0.704,0.962962962962963,6.6
7779,UTRGV,2023-04-22,Abilene Christian,Home,W8 - 4,UTRGV,Abilene Christian,8,4,1.59,0.3,0.648,1.59,50.0,UTRGV -1.59,0.21140000000000003,112.0,123.0,117.5,0.6077441077441077,0.704,0.962962962962963,6.6
7780,UTRGV,2023-04-22,Abilene Christian,Home,W2 - 1(10 Innings),UTRGV,Abilene Christian,2,1,1.59,0.3,0.648,1.59,50.0,UTRGV -1.59,0.21140000000000003,112.0,123.0,117.5,0.6077441077441077,0.704,0.962962962962963,6.6
7781,UTRGV,2023-04-25,UIW,Home,W9 - 8,UTRGV,UIW,9,8,1.59,-0.42,0.7081999999999999,2.31,50.0,UTRGV -2.31,0.16900000000000004,112.0,162.0,137.0,0.5420875420875421,0.5836000000000001,0.8316498316498316,5.8
7782,UTRGV,2023-04-28,UT Arlington,Away,L5 - 12,UT Arlington,UTRGV,12,5,-0.54,1.59,0.33130000000000004,-1.83,50.0,UTRGV -1.83,-0.8035,155.0,112.0,133.5,0.5538720538720538,0.6626000000000001,0.8552188552188552,6.1
7783,UTRGV,2023-04-29,UT Arlington,Away,W11 - 2,UT Arlington,UTRGV,2,11,-0.54,1.59,0.33130000000000004,-1.83,50.0,UTRGV -1.83,0.1965,155.0,112.0,133.5,0.5538720538720538,0.6626000000000001,0.8552188552188552,6.1
7784,UTRGV,2023-04-30,UT Arlington,Away,L7 - 8,UT Arlington,UTRGV,8,7,-0.54,1.59,0.33130000000000004,-1.83,50.0,UTRGV -1.83,-0.8035,155.0,112.0,133.5,0.5538720538720538,0.6626000000000001,0.8552188552188552,6.1
7785,UTRGV,2023-05-02,TCU,Away,L4 - 14(7 Innings),TCU,UTRGV,14,4,4.03,1.59,0.7411,2.74,50.0,TCU -2.74,-0.4145,15.0,112.0,63.5,0.7895622895622896,0.5178,0.6734006734006734,7.2
7786,UTRGV,2023-05-05,Sacramento St.,Away,L6 - 12,Sacramento St.,UTRGV,12,6,0.29,1.59,0.4052,-1.0,50.0,UTRGV -1.0,-0.7484,154.0,112.0,133.0,0.5555555555555556,0.8104,0.8585858585858586,6.4
7787,UTRGV,2023-05-06,Sacramento St.,Away,W7 - 5,Sacramento St.,UTRGV,5,7,0.29,1.59,0.4052,-1.0,50.0,UTRGV -1.0,0.25160000000000005,154.0,112.0,133.0,0.5555555555555556,0.8104,0.8585858585858586,6.4
7788,UTRGV,2023-05-07,Sacramento St.,Away,W9 - 6,Sacramento St.,UTRGV,6,9,0.29,1.59,0.4052,-1.0,50.0,UTRGV -1.0,0.25160000000000005,154.0,112.0,133.0,0.5555555555555556,0.8104,0.8585858585858586,6.4
7789,UTRGV,2023-05-09,Texas A&M,Away,L1 - 11(7 Innings),Texas A&M,UTRGV,11,1,4.26,1.59,0.7576,2.97,50.0,Texas A&M -2.97,-0.3933,17.0,112.0,64.5,0.7861952861952862,0.4847999999999999,0.6801346801346801,7.2
7790,UTRGV,2023-05-12,Grand Canyon,Home,L2 - 8,UTRGV,Grand Canyon,2,8,1.59,2.64,0.4285,-0.75,50.0,Grand Canyon -0.75,-0.6031,112.0,59.0,85.5,0.7154882154882155,0.857,0.8215488215488216,7.5
7791,UTRGV,2023-05-13,Grand Canyon,Home,Canceled,UTRGV,Grand Canyon,0,0,1.59,2.64,0.4285,-0.75,50.0,Grand Canyon -0.75,-0.6031,112.0,59.0,85.5,0.7154882154882155,0.857,0.8215488215488216,7.5
7792,UTRGV,2023-05-14,Grand Canyon,Home,L3 - 6,UTRGV,Grand Canyon,3,6,1.59,2.64,0.4285,-0.75,50.0,Grand Canyon -0.75,-0.6031,112.0,59.0,85.5,0.7154882154882155,0.857,0.8215488215488216,7.5
7793,UTRGV,2023-05-16,Lamar University,Away,L4 - 10,Lamar University,UTRGV,10,4,1.56,1.59,0.5259,0.27,50.0,Lamar University -0.27,-0.6462,104.0,112.0,108.0,0.6397306397306397,0.9481999999999999,0.9730639730639731,7.3
7794,UTRGV,2023-05-18,SFA,Away,W13 - 3(8 Innings),SFA,UTRGV,3,13,-2.74,1.59,0.17559999999999998,-4.03,50.0,UTRGV -4.03,0.09509999999999996,226.0,112.0,169.0,0.43434343434343436,0.35119999999999996,0.6161616161616161,4.4
7795,UTRGV,2023-05-19,SFA,Away,W15 - 1(8 Innings),SFA,UTRGV,1,15,-2.74,1.59,0.17559999999999998,-4.03,50.0,UTRGV -4.03,0.09509999999999996,226.0,112.0,169.0,0.43434343434343436,0.35119999999999996,0.6161616161616161,4.4
7796,UTRGV,2023-05-20,SFA,Away,W16 - 5(8 Innings),SFA,UTRGV,5,16,-2.74,1.59,0.17559999999999998,-4.03,50.0,UTRGV -4.03,0.09509999999999996,226.0,112.0,169.0,0.43434343434343436,0.35119999999999996,0.6161616161616161,4.4
7797,UTRGV,2023-05-23,UT Arlington,Neutral,W14 - 4(7 Innings),UT Arlington,UTRGV,4,14,-0.54,1.59,0.3063,-2.13,50.0,UTRGV -2.13,0.17890000000000006,155.0,112.0,133.5,0.5538720538720538,0.6126,0.8552188552188552,6.0
7798,UTRGV,2023-05-24,Grand Canyon,Neutral,L1 - 3,Grand Canyon,UTRGV,3,1,2.64,1.59,0.5993999999999999,1.05,50.0,Grand Canyon -1.05,-0.5752,59.0,112.0,85.5,0.7154882154882155,0.8012000000000001,0.8215488215488216,7.4
7799,UTRGV,2023-05-25,Abilene Christian,Neutral,L2 - 8,UTRGV,Abilene Christian,2,8,1.59,0.3,0.6213000000000001,1.29,50.0,UTRGV -1.29,-0.7687,112.0,123.0,117.5,0.6077441077441077,0.7573999999999999,0.962962962962963,6.7
7800,Southeastern La.,2023-02-17,Lafayette,Home,W15 - 4,Southeastern La.,Lafayette,15,4,0.61,-4.03,0.8694,4.94,50.0,Southeastern La. -4.94,0.0484,127.0,276.0,201.5,0.32491582491582494,0.2612000000000001,0.49831649831649827,3.3
7801,Southeastern La.,2023-02-18,Lafayette,Home,W20 - 0,Southeastern La.,Lafayette,20,0,0.61,-4.03,0.8694,4.94,50.0,Southeastern La. -4.94,0.0484,127.0,276.0,201.5,0.32491582491582494,0.2612000000000001,0.49831649831649827,3.3
7802,Southeastern La.,2023-02-18,Lafayette,Home,W7 - 5(7 Innings),Southeastern La.,Lafayette,7,5,0.61,-4.03,0.8694,4.94,50.0,Southeastern La. -4.94,0.0484,127.0,276.0,201.5,0.32491582491582494,0.2612000000000001,0.49831649831649827,3.3
7803,Southeastern La.,2023-02-19,Lafayette,Home,W11 - 4,Southeastern La.,Lafayette,11,4,0.61,-4.03,0.8694,4.94,50.0,Southeastern La. -4.94,0.0484,127.0,276.0,201.5,0.32491582491582494,0.2612000000000001,0.49831649831649827,3.3
7804,Southeastern La.,2023-02-21,Jackson St.,Away,W19 - 0(7 Innings),Jackson St.,Southeastern La.,0,19,-3.07,0.61,0.2146,-3.38,50.0,Southeastern La. -3.38,0.08479999999999999,249.0,127.0,188.0,0.37037037037037035,0.4292,0.5892255892255892,4.0
7805,Southeastern La.,2023-02-24,Samford,Home,W6 - 5,Southeastern La.,Samford,6,5,0.61,1.99,0.3978,-1.08,50.0,Samford -1.08,0.3390000000000001,127.0,83.0,105.0,0.6498316498316499,0.7956,0.8518518518518519,7.0
7806,Southeastern La.,2023-02-25,Samford,Home,W15 - 5,Southeastern La.,Samford,15,5,0.61,1.99,0.3978,-1.08,50.0,Samford -1.08,0.3390000000000001,127.0,83.0,105.0,0.6498316498316499,0.7956,0.8518518518518519,7.0
7807,Southeastern La.,2023-02-26,Samford,Home,L3 - 9,Southeastern La.,Samford,3,9,0.61,1.99,0.3978,-1.08,50.0,Samford -1.08,-0.6609999999999999,127.0,83.0,105.0,0.6498316498316499,0.7956,0.8518518518518519,7.0
7808,Southeastern La.,2023-02-27,St. John's (NY),Home,L7 - 12,Southeastern La.,St. John's (NY),7,12,0.61,-0.22,0.6067,1.13,50.0,Southeastern La. -1.13,-0.8199,127.0,165.0,146.0,0.5117845117845118,0.7866,0.8720538720538721,6.0
7809,Southeastern La.,2023-03-03,Jacksonville,Away,L2 - 6,Jacksonville,Southeastern La.,6,2,0.42,0.61,0.5106,0.11,50.0,Jacksonville -0.11,-0.7389,121.0,127.0,124.0,0.5858585858585859,0.9787999999999999,0.9797979797979798,7.0
7810,Southeastern La.,2023-03-04,Jacksonville,Away,W15 - 2,Jacksonville,Southeastern La.,2,15,0.42,0.61,0.5106,0.11,50.0,Jacksonville -0.11,0.2611,121.0,127.0,124.0,0.5858585858585859,0.9787999999999999,0.9797979797979798,7.0
7811,Southeastern La.,2023-03-05,Jacksonville,Away,L4 - 6,Jacksonville,Southeastern La.,6,4,0.42,0.61,0.5106,0.11,50.0,Jacksonville -0.11,-0.7389,121.0,127.0,124.0,0.5858585858585859,0.9787999999999999,0.9797979797979798,7.0
7812,Southeastern La.,2023-03-08,Alabama A&M,Away,W14 - 0(8 Innings),Alabama A&M,Southeastern La.,0,14,-4.61,0.61,0.1315,-4.92,50.0,Southeastern La. -4.92,0.048799999999999955,291.0,127.0,209.0,0.2996632996632997,0.263,0.44781144781144777,3.1
7813,Southeastern La.,2023-03-10,Auburn,Away,L1 - 7,Auburn,Southeastern La.,7,1,3.73,0.61,0.7879,3.42,50.0,Auburn -3.42,-0.4427,20.0,127.0,73.5,0.7558922558922558,0.4241999999999999,0.6397306397306397,6.8
7814,Southeastern La.,2023-03-11,Auburn,Away,W8 - 3,Auburn,Southeastern La.,3,8,3.73,0.61,0.7879,3.42,50.0,Auburn -3.42,0.5573,20.0,127.0,73.5,0.7558922558922558,0.4241999999999999,0.6397306397306397,6.8
7815,Southeastern La.,2023-03-11,Auburn,Away,W8 - 7,Auburn,Southeastern La.,7,8,3.73,0.61,0.7879,3.42,50.0,Auburn -3.42,0.5573,20.0,127.0,73.5,0.7558922558922558,0.4241999999999999,0.6397306397306397,6.8
7816,Southeastern La.,2023-03-14,Southern Miss.,Home,L1 - 8,Southeastern La.,Southern Miss.,1,8,0.61,4.08,0.2285,-3.17,50.0,Southern Miss. -3.17,-0.46649999999999997,127.0,18.0,72.5,0.7592592592592593,0.4570000000000001,0.632996632996633,6.9
7817,Southeastern La.,2023-03-17,Memphis,Home,L3 - 4,Southeastern La.,Memphis,3,4,0.61,-0.15,0.6003000000000001,1.06,50.0,Southeastern La. -1.06,-0.8159000000000001,127.0,132.0,129.5,0.5673400673400674,0.7993999999999999,0.9831649831649831,6.6
7818,Southeastern La.,2023-03-18,Memphis,Home,W6 - 1,Southeastern La.,Memphis,6,1,0.61,-0.15,0.6003000000000001,1.06,50.0,Southeastern La. -1.06,0.18409999999999993,127.0,132.0,129.5,0.5673400673400674,0.7993999999999999,0.9831649831649831,6.6
7819,Southeastern La.,2023-03-19,Memphis,Home,L2 - 8,Southeastern La.,Memphis,2,8,0.61,-0.15,0.6003000000000001,1.06,50.0,Southeastern La. -1.06,-0.8159000000000001,127.0,132.0,129.5,0.5673400673400674,0.7993999999999999,0.9831649831649831,6.6
7820,Southeastern La.,2023-03-22,Louisiana,Away,L0 - 2,Louisiana,Southeastern La.,2,0,3.43,0.61,0.7681,3.12,50.0,Louisiana -3.12,-0.47119999999999995,42.0,127.0,84.5,0.7188552188552189,0.4638,0.7138047138047139,6.7
7821,Southeastern La.,2023-03-24,A&M-Corpus Christi,Away,W10 - 4,A&M-Corpus Christi,Southeastern La.,4,10,-0.95,0.61,0.3814,-1.26,50.0,Southeastern La. -1.26,0.17280000000000006,185.0,127.0,156.0,0.4781144781144781,0.7628,0.8047138047138047,5.7
7822,Southeastern La.,2023-03-25,A&M-Corpus Christi,Away,W7 - 5,A&M-Corpus Christi,Southeastern La.,5,7,-0.95,0.61,0.3814,-1.26,50.0,Southeastern La. -1.26,0.17280000000000006,185.0,127.0,156.0,0.4781144781144781,0.7628,0.8047138047138047,5.7
7823,Southeastern La.,2023-03-26,A&M-Corpus Christi,Away,L1 - 3,A&M-Corpus Christi,Southeastern La.,3,1,-0.95,0.61,0.3814,-1.26,50.0,Southeastern La. -1.26,-0.8271999999999999,185.0,127.0,156.0,0.4781144781144781,0.7628,0.8047138047138047,5.7
7824,Southeastern La.,2023-03-28,South Alabama,Away,Canceled,South Alabama,Southeastern La.,0,0,-0.14,0.61,0.4569,-0.45,50.0,Southeastern La. -0.45,-0.7781,140.0,127.0,133.5,0.5538720538720538,0.9138,0.9562289562289562,6.7
7825,Southeastern La.,2023-03-29,Mississippi Val.,Home,W2 - 1(10 Innings),Southeastern La.,Mississippi Val.,2,1,0.61,-4.59,0.8919,5.5,50.0,Southeastern La. -5.5,0.03939999999999999,127.0,288.0,207.5,0.3047138047138047,0.21619999999999995,0.45791245791245794,3.0
7826,Southeastern La.,2023-03-31,UIW,Home,W10 - 2,Southeastern La.,UIW,10,2,0.61,-0.42,0.6249,1.33,50.0,Southeastern La. -1.33,0.16900000000000004,127.0,162.0,144.5,0.5168350168350169,0.7502,0.8821548821548821,6.0
7827,Southeastern La.,2023-04-01,UIW,Home,L2 - 5,Southeastern La.,UIW,2,5,0.61,-0.42,0.6249,1.33,50.0,Southeastern La. -1.33,-0.831,127.0,162.0,144.5,0.5168350168350169,0.7502,0.8821548821548821,6.0
7828,Southeastern La.,2023-04-02,UIW,Home,L1 - 11,Southeastern La.,UIW,1,11,0.61,-0.42,0.6249,1.33,50.0,Southeastern La. -1.33,-0.831,127.0,162.0,144.5,0.5168350168350169,0.7502,0.8821548821548821,6.0
7829,Southeastern La.,2023-04-04,Southern Miss.,Away,L6 - 10,Southern Miss.,Southeastern La.,10,6,4.08,0.61,0.8095,3.77,50.0,Southern Miss. -3.77,-0.40990000000000004,18.0,127.0,72.5,0.7592592592592593,0.381,0.632996632996633,6.7
7830,Southeastern La.,2023-04-06,New Orleans,Away,L0 - 10(8 Innings),New Orleans,Southeastern La.,10,0,1.99,0.61,0.6557999999999999,1.68,50.0,New Orleans -1.68,-0.6077,91.0,127.0,109.0,0.6363636363636364,0.6884000000000001,0.8787878787878788,6.7
7831,Southeastern La.,2023-04-06,New Orleans,Away,L2 - 22(7 Innings),New Orleans,Southeastern La.,22,2,1.99,0.61,0.6557999999999999,1.68,50.0,New Orleans -1.68,-0.6077,91.0,127.0,109.0,0.6363636363636364,0.6884000000000001,0.8787878787878788,6.7
7832,Southeastern La.,2023-04-08,New Orleans,Away,L2 - 3,New Orleans,Southeastern La.,3,2,1.99,0.61,0.6557999999999999,1.68,50.0,New Orleans -1.68,-0.6077,91.0,127.0,109.0,0.6363636363636364,0.6884000000000001,0.8787878787878788,6.7
7833,Southeastern La.,2023-04-12,Louisiana,Home,W5 - 4,Southeastern La.,Louisiana,5,4,0.61,3.43,0.2755,-2.52,50.0,Louisiana -2.52,0.47119999999999995,127.0,42.0,84.5,0.7188552188552189,0.551,0.7138047138047139,6.8
7834,Southeastern La.,2023-04-14,McNeese,Home,L6 - 7,Southeastern La.,McNeese,6,7,0.61,1.15,0.47700000000000004,-0.24,50.0,McNeese -0.24,-0.7291,127.0,116.0,121.5,0.5942760942760943,0.9540000000000001,0.962962962962963,7.0
7835,Southeastern La.,2023-04-15,McNeese,Home,W8 - 7,Southeastern La.,McNeese,8,7,0.61,1.15,0.47700000000000004,-0.24,50.0,McNeese -0.24,0.27090000000000003,127.0,116.0,121.5,0.5942760942760943,0.9540000000000001,0.962962962962963,7.0
7836,Southeastern La.,2023-04-16,McNeese,Home,L2 - 3(10 Innings),Southeastern La.,McNeese,2,3,0.61,1.15,0.47700000000000004,-0.24,50.0,McNeese -0.24,-0.7291,127.0,116.0,121.5,0.5942760942760943,0.9540000000000001,0.962962962962963,7.0
7837,Southeastern La.,2023-04-18,Jackson St.,Home,W14 - 4,Southeastern La.,Jackson St.,14,4,0.61,-3.07,0.8216,3.98,50.0,Southeastern La. -3.98,0.0684999999999999,127.0,249.0,188.0,0.37037037037037035,0.3568,0.5892255892255892,3.9
7838,Southeastern La.,2023-04-28,Lamar University,Home,L4 - 5,Southeastern La.,Lamar University,4,5,0.61,1.56,0.43799999999999994,-0.65,50.0,Lamar University -0.65,-0.6969,127.0,104.0,115.5,0.6144781144781145,0.8759999999999999,0.9225589225589226,7.0
7839,Southeastern La.,2023-04-29,Lamar University,Home,L1 - 7,Southeastern La.,Lamar University,1,7,0.61,1.56,0.43799999999999994,-0.65,50.0,Lamar University -0.65,-0.6969,127.0,104.0,115.5,0.6144781144781145,0.8759999999999999,0.9225589225589226,7.0
7840,Southeastern La.,2023-04-30,Lamar University,Home,L4 - 12,Southeastern La.,Lamar University,4,12,0.61,1.56,0.43799999999999994,-0.65,50.0,Lamar University -0.65,-0.6969,127.0,104.0,115.5,0.6144781144781145,0.8759999999999999,0.9225589225589226,7.0
7841,Southeastern La.,2023-05-02,LSU,Home,L0 - 10(7 Innings),Southeastern La.,LSU,0,10,0.61,4.65,0.1923,-3.74,50.0,LSU -3.74,-0.41259999999999997,127.0,1.0,64.0,0.7878787878787878,0.38460000000000005,0.5757575757575757,6.9
7842,Southeastern La.,2023-05-05,Nicholls,Away,L7 - 13,Nicholls,Southeastern La.,13,7,1.66,0.61,0.6267,1.35,50.0,Nicholls -1.35,-0.6374,97.0,127.0,112.0,0.6262626262626263,0.7465999999999999,0.898989898989899,6.8
7843,Southeastern La.,2023-05-07,Nicholls,Away,L5 - 6(11 Innings),Nicholls,Southeastern La.,6,5,1.66,0.61,0.6267,1.35,50.0,Nicholls -1.35,-0.6374,97.0,127.0,112.0,0.6262626262626263,0.7465999999999999,0.898989898989899,6.8
7844,Southeastern La.,2023-05-07,Nicholls,Away,L0 - 9,Nicholls,Southeastern La.,9,0,1.66,0.61,0.6267,1.35,50.0,Nicholls -1.35,-0.6374,97.0,127.0,112.0,0.6262626262626263,0.7465999999999999,0.898989898989899,6.8
7845,Southeastern La.,2023-05-12,Houston Christian,Neutral,W5 - 4,Houston Christian,Southeastern La.,4,5,-6.26,0.61,0.0668,-6.87,50.0,Southeastern La. -6.87,0.023700000000000054,,127.0,,,0.13359999999999994,,
7846,Southeastern La.,2023-05-12,Houston Christian,Neutral,W9 - 5,Houston Christian,Southeastern La.,5,9,-6.26,0.61,0.0668,-6.87,50.0,Southeastern La. -6.87,0.023700000000000054,,127.0,,,0.13359999999999994,,
7847,Southeastern La.,2023-05-14,Houston Christian,Away,Canceled,Houston Christian,Southeastern La.,0,0,-6.26,0.61,0.07440000000000001,-6.57,50.0,Southeastern La. -6.57,-0.9735,,127.0,,,0.14880000000000004,,
7848,Southeastern La.,2023-05-16,South Alabama,Home,W5 - 4,Southeastern La.,South Alabama,5,4,0.61,-0.14,0.5993999999999999,1.05,50.0,Southeastern La. -1.05,0.1846,127.0,140.0,133.5,0.5538720538720538,0.8012000000000001,0.9562289562289562,6.4
7849,Southeastern La.,2023-05-18,Northwestern St.,Home,W6 - 5(10 Innings),Southeastern La.,Northwestern St.,6,5,0.61,0.19,0.5686,0.72,50.0,Southeastern La. -0.72,0.20450000000000002,127.0,141.0,134.0,0.5521885521885522,0.8628,0.9528619528619529,6.5
7850,Southeastern La.,2023-05-19,Northwestern St.,Home,W7 - 5,Southeastern La.,Northwestern St.,7,5,0.61,0.19,0.5686,0.72,50.0,Southeastern La. -0.72,0.20450000000000002,127.0,141.0,134.0,0.5521885521885522,0.8628,0.9528619528619529,6.5
7851,Southeastern La.,2023-05-20,Northwestern St.,Home,W7 - 6,Southeastern La.,Northwestern St.,7,6,0.61,0.19,0.5686,0.72,50.0,Southeastern La. -0.72,0.20450000000000002,127.0,141.0,134.0,0.5521885521885522,0.8628,0.9528619528619529,6.5
7852,Baylor,2023-02-17,Central Mich.,Home,W6 - 5(10 Innings),Baylor,Central Mich.,6,5,-0.39,1.09,0.3887,-1.18,50.0,Central Mich. -1.18,0.26639999999999997,161.0,125.0,143.0,0.5218855218855218,0.7774,0.8787878787878788,6.1
7853,Baylor,2023-02-18,Central Mich.,Home,L5 - 20,Baylor,Central Mich.,5,20,-0.39,1.09,0.3887,-1.18,50.0,Central Mich. -1.18,-0.7336,161.0,125.0,143.0,0.5218855218855218,0.7774,0.8787878787878788,6.1
7854,Baylor,2023-02-19,Central Mich.,Home,L3 - 4,Baylor,Central Mich.,3,4,-0.39,1.09,0.3887,-1.18,50.0,Central Mich. -1.18,-0.7336,161.0,125.0,143.0,0.5218855218855218,0.7774,0.8787878787878788,6.1
7855,Baylor,2023-02-21,Houston Christian,Home,W11 - 4,Baylor,Houston Christian,11,4,-0.39,-6.26,0.9143000000000001,6.17,50.0,Baylor -6.17,0.021199999999999997,161.0,,,,0.17139999999999977,,
7856,Baylor,2023-02-24,Duke,Away,L1 - 20,Duke,Baylor,20,1,3.38,-0.39,0.8266,4.07,50.0,Duke -4.07,-0.476,30.0,161.0,95.5,0.6818181818181818,0.3468,0.5589225589225589,6.0
7857,Baylor,2023-02-25,Duke,Away,L3 - 22,Duke,Baylor,22,3,3.38,-0.39,0.8266,4.07,50.0,Duke -4.07,-0.476,30.0,161.0,95.5,0.6818181818181818,0.3468,0.5589225589225589,6.0
7858,Baylor,2023-02-26,Duke,Away,L3 - 10,Duke,Baylor,10,3,3.38,-0.39,0.8266,4.07,50.0,Duke -4.07,-0.476,30.0,161.0,95.5,0.6818181818181818,0.3468,0.5589225589225589,6.0
7859,Baylor,2023-02-28,UTSA,Home,L3 - 8,Baylor,UTSA,3,8,-0.39,2.59,0.2634,-2.68,50.0,UTSA -2.68,-0.6077,161.0,58.0,109.5,0.6346801346801347,0.5268,0.6531986531986532,6.1
7860,Baylor,2023-03-03,Youngstown St.,Home,L5 - 7,Baylor,Youngstown St.,5,7,-0.39,-2.9,0.7462000000000001,2.81,50.0,Baylor -2.81,-0.9272,161.0,259.0,210.0,0.2962962962962963,0.5075999999999998,0.67003367003367,3.8
