,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
13515,Southern Utah,2011-05-07,Centenary,Away,W6 - 5,Centenary,Southern Utah,5,6,-6.26,-2.62,0.21719999999999998,-3.34,50.0,Southern Utah -3.34,0.02729999999999999,,226.0,,,0.4343999999999999,,
13516,UAB,2011-05-07,Southern Miss.,Away,L4 - 13,Southern Miss.,UAB,13,4,3.08,1.94,0.6347,1.44,50.0,Southern Miss. -1.44,-0.49750000000000005,27.0,78.0,52.5,0.8236301369863014,0.7305999999999999,0.8253424657534246,8.1
13517,Southern Ill.,2011-05-07,Bradley,Away,W11 - 4,Bradley,Southern Ill.,4,11,-2.01,-0.19,0.3582,-1.52,50.0,Southern Ill. -1.52,0.12529999999999997,193.0,164.0,178.5,0.3921232876712329,0.7164,0.9006849315068494,5.1
13518,Texas Southern,2011-05-07,Southern U.,Away,L3 - 16,Southern U.,Texas Southern,16,3,-2.34,-3.42,0.6294,1.38,50.0,Southern U. -1.38,-0.888,203.0,251.0,227.0,0.22602739726027396,0.7412000000000001,0.8356164383561644,3.9
13519,Portland,2011-05-07,Saint Mary's (CA),Away,L0 - 1,Saint Mary's (CA),Portland,1,0,1.23,0.86,0.5639,0.67,50.0,Saint Mary's (CA) -0.67,-0.6682,96.0,115.0,105.5,0.6421232876712328,0.8722000000000001,0.934931506849315,7.2
13520,North Dakota St.,2011-05-07,South Dakota St.,Away,L5 - 8,South Dakota St.,North Dakota St.,8,5,0.67,-2.36,0.7820999999999999,3.33,50.0,South Dakota St. -3.33,-0.714,142.0,225.0,183.5,0.375,0.4358000000000002,0.7157534246575342,4.2
13521,USC Upstate,2011-05-07,Kennesaw St.,Away,W13 - 9,Kennesaw St.,USC Upstate,9,13,1.01,-2.2,0.7936,3.51,50.0,Kennesaw St. -3.51,0.3134,103.0,217.0,160.0,0.4554794520547945,0.41280000000000006,0.6095890410958904,4.6
13522,Arkansas St.,2011-05-07,South Alabama,Away,L7 - 8,South Alabama,Arkansas St.,8,7,1.02,1.15,0.5163,0.17,50.0,South Alabama -0.17,-0.6858,92.0,118.0,105.0,0.6438356164383562,0.9674,0.910958904109589,7.4
13523,Canisius,2011-05-07,Siena,Away,L2 - 3,Siena,Canisius,3,2,-1.86,-0.91,0.43799999999999994,-0.65,50.0,Canisius -0.65,-0.8683,209.0,222.0,215.5,0.2654109589041096,0.8759999999999999,0.9554794520547946,4.6
13524,Louisville,2011-05-07,Seton Hall,Away,L4 - 9,Seton Hall,Louisville,9,4,1.71,2.14,0.4875,-0.13,50.0,Louisville -0.13,-0.6262,90.0,98.0,94.0,0.6815068493150684,0.975,0.9726027397260274,7.7
13525,San Diego St.,2011-05-07,Utah,Away,W14 - 8,Utah,San Diego St.,8,14,1.71,1.03,0.5929,0.98,50.0,Utah -0.98,0.3738,59.0,108.0,83.5,0.7174657534246576,0.8142,0.8321917808219178,7.5
13526,San Francisco,2011-05-07,San Diego,Away,L5 - 7,San Diego,San Francisco,7,5,2.31,2.89,0.4732,-0.28,50.0,San Francisco -0.28,-0.5709,93.0,44.0,68.5,0.7688356164383562,0.9464,0.8321917808219178,8.1
13527,Sam Houston,2011-05-07,SFA,Away,W7 - 3,SFA,Sam Houston,3,7,1.97,1.42,0.5808,0.85,50.0,SFA -0.85,0.39749999999999996,85.0,79.0,82.0,0.7226027397260274,0.8384,0.9794520547945206,7.7
13528,SIUE,2011-05-07,Samford,Away,L1 - 13,Samford,SIUE,13,1,1.89,-1.57,0.8089,3.76,50.0,Samford -3.76,-0.6099,80.0,169.0,124.5,0.577054794520548,0.3822000000000001,0.6952054794520548,5.5
13529,North Dakota St.,2011-05-07,South Dakota St.,Away,L1 - 12,South Dakota St.,North Dakota St.,12,1,0.67,-2.36,0.7820999999999999,3.33,50.0,South Dakota St. -3.33,-0.714,142.0,225.0,183.5,0.375,0.4358000000000002,0.7157534246575342,4.2
13530,Sacred Heart,2011-05-07,Central Conn. St.,Away,W8 - 6,Central Conn. St.,Sacred Heart,6,8,-1.98,-1.49,0.4818,-0.19,50.0,Sacred Heart -0.19,0.12650000000000006,232.0,160.0,196.0,0.3321917808219178,0.9636,0.7534246575342466,5.0
13531,Stony Brook,2011-05-07,Hartford,Away,W3 - 2,Hartford,Stony Brook,2,3,-4.24,1.54,0.10880000000000001,-5.48,50.0,Stony Brook -5.48,0.05740000000000001,290.0,97.0,193.5,0.3407534246575342,0.21760000000000002,0.339041095890411,3.2
13532,Morehead St.,2011-05-07,UT Martin,Away,L6 - 7,UT Martin,Morehead St.,7,6,-2.79,-3.8,0.6231,1.31,50.0,UT Martin -1.31,-0.904,221.0,281.0,251.0,0.14383561643835616,0.7538,0.7945205479452055,3.3
13533,Cincinnati,2011-05-07,West Virginia,Away,L4 - 11,West Virginia,Cincinnati,11,4,-0.11,-0.16,0.5335,0.35,50.0,West Virginia -0.35,-0.771,170.0,149.0,159.5,0.4571917808219178,0.933,0.928082191780822,6.0
13534,Western Mich.,2011-05-07,Ball St.,Away,W2 - 0,Ball St.,Western Mich.,0,2,-2.28,-1.39,0.4436,-0.59,50.0,Western Mich. -0.59,0.11440000000000006,239.0,190.0,214.5,0.2688356164383562,0.8872,0.8321917808219178,4.5
13535,Fla. Atlantic,2011-05-07,Western Ky.,Away,L2 - 6,Western Ky.,Fla. Atlantic,6,2,2.46,2.38,0.5364,0.38,50.0,Western Ky. -0.38,-0.5567,68.0,66.0,67.0,0.773972602739726,0.9272,0.9931506849315068,8.3
13536,UNLV,2011-05-07,Washington St.,Away,L3 - 4,Washington St.,UNLV,4,3,2.34,1.69,0.5901,0.95,50.0,Washington St. -0.95,-0.5681,48.0,72.0,60.0,0.797945205479452,0.8198000000000001,0.9178082191780822,8.1
13537,Boston College,2011-05-07,Wake Forest,Away,L5 - 15,Wake Forest,Boston College,15,5,-0.22,0.47,0.46270000000000006,-0.39,50.0,Boston College -0.39,-0.7784,95.0,151.0,123.0,0.5821917808219178,0.9254000000000001,0.8082191780821918,6.7
13538,Vanderbilt,2011-05-07,Kentucky,Away,W10 - 3,Kentucky,Vanderbilt,3,10,2.09,4.69,0.2926,-2.3,50.0,Vanderbilt -2.3,0.4086000000000001,91.0,1.0,46.0,0.8458904109589042,0.5852,0.6917808219178082,7.8
13539,Valparaiso,2011-05-07,Wright St.,Away,W6 - 2,Wright St.,Valparaiso,2,6,0.26,-1.88,0.7184,2.44,50.0,Wright St. -2.44,0.255,137.0,214.0,175.5,0.4023972602739726,0.5631999999999999,0.7363013698630136,4.7
13540,Utah Valley,2011-05-07,UTRGV,Away,W9 - 6,UTRGV,Utah Valley,6,9,-2.04,0.47,0.2998,-2.21,50.0,Utah Valley -2.21,0.124,248.0,162.0,205.0,0.3013698630136986,0.5996,0.7054794520547945,4.0
13541,Stony Brook,2011-05-07,Hartford,Away,W5 - 1,Hartford,Stony Brook,1,5,-4.24,1.54,0.10880000000000001,-5.48,50.0,Stony Brook -5.48,0.05740000000000001,290.0,97.0,193.5,0.3407534246575342,0.21760000000000002,0.339041095890411,3.2
13542,Utah Valley,2011-05-07,UTRGV,Away,W6 - 5,UTRGV,Utah Valley,5,6,-2.04,0.47,0.2998,-2.21,50.0,Utah Valley -2.21,0.124,248.0,162.0,205.0,0.3013698630136986,0.5996,0.7054794520547945,4.0
13543,UC Davis,2011-05-07,Pacific,Away,W5 - 4,Pacific,UC Davis,4,5,0.05,0.79,0.4579,-0.44,50.0,UC Davis -0.44,0.24,138.0,150.0,144.0,0.5102739726027398,0.9158,0.9589041095890412,6.4
13544,VCU,2011-05-07,Towson,Away,L2 - 5,Towson,VCU,5,2,-1.51,-1.38,0.5163,0.17,50.0,Towson -0.17,-0.8521,206.0,242.0,224.0,0.2363013698630137,0.9674,0.8767123287671232,4.5
13545,Texas St.,2011-05-07,UTSA,Away,W9 - 7,UTSA,Texas St.,7,9,0.82,3.2,0.3104,-2.08,50.0,Texas St. -2.08,0.29790000000000005,126.0,45.0,85.5,0.7106164383561644,0.6208,0.7226027397260274,6.9
13546,Texas Southern,2011-05-07,Southern U.,Away,W7 - 2,Southern U.,Texas Southern,2,7,-2.34,-3.42,0.6294,1.38,50.0,Southern U. -1.38,0.11199999999999999,203.0,251.0,227.0,0.22602739726027396,0.7412000000000001,0.8356164383561644,3.9
13547,TCU,2011-05-07,Oklahoma St.,Away,W10 - 3,Oklahoma St.,TCU,3,10,2.98,4.13,0.4192,-0.85,50.0,TCU -0.85,0.4929,34.0,23.0,28.5,0.9058219178082192,0.8384,0.9623287671232876,9.0
13548,A&M-Corpus Christi,2011-05-07,UT Arlington,Away,W4 - 2,UT Arlington,A&M-Corpus Christi,2,4,0.96,1.08,0.5173,0.18,50.0,UT Arlington -0.18,0.3093,102.0,84.0,93.0,0.684931506849315,0.9654,0.9383561643835616,7.7
13549,DBU,2011-05-07,Texas A&M,Away,L2 - 14,Texas A&M,DBU,14,2,4.25,2.7,0.6704000000000001,1.85,50.0,Texas A&M -1.85,-0.3872,10.0,55.0,32.5,0.8921232876712328,0.6591999999999998,0.845890410958904,8.4
13550,Texas,2011-05-07,Nebraska,Away,W16 - 5,Nebraska,Texas,5,16,2.59,4.38,0.3608,-1.49,50.0,Texas -1.49,0.4556,53.0,9.0,31.0,0.8972602739726028,0.7216,0.8493150684931507,8.6
13551,West Virginia,2011-05-07,Cincinnati,Home,W11 - 4,West Virginia,Cincinnati,11,4,-0.11,-0.16,0.5335,0.35,50.0,West Virginia -0.35,0.18790000000000007,170.0,149.0,159.5,0.4571917808219178,0.933,0.928082191780822,6.0
13552,East Carolina,2011-05-07,Marshall,Away,L1 - 7,Marshall,East Carolina,7,1,-0.59,2.82,0.23260000000000003,-3.11,50.0,East Carolina -3.11,-0.8019000000000001,174.0,40.0,107.0,0.636986301369863,0.46520000000000006,0.5410958904109588,5.9
13553,Sacred Heart,2011-05-07,Central Conn. St.,Away,W11 - 4,Central Conn. St.,Sacred Heart,4,11,-1.98,-1.49,0.4818,-0.19,50.0,Sacred Heart -0.19,0.12650000000000006,232.0,160.0,196.0,0.3321917808219178,0.9636,0.7534246575342466,5.0
13554,Saint Peter's,2011-05-07,Rider,Away,L5 - 10,Rider,Saint Peter's,10,5,-0.78,-3.56,0.7653,3.08,50.0,Rider -3.08,-0.8133,155.0,271.0,213.0,0.273972602739726,0.46940000000000004,0.6027397260273972,3.5
13555,Maryland,2011-05-07,North Carolina,Away,L4 - 5,North Carolina,Maryland,5,4,4.38,-0.77,0.8901,5.45,50.0,North Carolina -5.45,-0.37549999999999994,6.0,143.0,74.5,0.7482876712328768,0.2198,0.5308219178082192,6.2
13556,Norfolk St.,2011-05-07,Florida A&M,Away,W9 - 8,Florida A&M,Norfolk St.,8,9,-4.72,-3.35,0.39880000000000004,-1.07,50.0,Norfolk St. -1.07,0.04820000000000002,282.0,264.0,273.0,0.0684931506849315,0.7976000000000001,0.9383561643835616,3.0
13557,Southeastern La.,2011-05-07,Nicholls,Away,L1 - 11,Nicholls,Southeastern La.,11,1,0.26,1.82,0.3814,-1.26,50.0,Southeastern La. -1.26,-0.745,131.0,63.0,97.0,0.6712328767123288,0.7628,0.7671232876712328,7.0
13558,Sacramento St.,2011-05-07,New Mexico St.,Away,L9 - 11,New Mexico St.,Sacramento St.,11,9,0.52,-0.65,0.6374,1.47,50.0,New Mexico St. -1.47,-0.7256,128.0,182.0,155.0,0.4726027397260274,0.7252000000000001,0.815068493150685,5.6
13559,Air Force,2011-05-07,New Mexico,Away,L0 - 10,New Mexico,Air Force,10,0,1.27,-2.29,0.8148000000000001,3.86,50.0,New Mexico -3.86,-0.6648,112.0,186.0,149.0,0.4931506849315068,0.37039999999999984,0.7465753424657534,4.9
13560,New York Tech,2011-05-07,NJIT,Away,L0 - 2,NJIT,New York Tech,2,0,-4.02,-3.64,0.49229999999999996,-0.08,50.0,New York Tech -0.08,-0.9379,280.0,267.0,273.5,0.06678082191780822,0.9845999999999999,0.9554794520547946,3.4
13561,New York Tech,2011-05-07,NJIT,Away,L9 - 10,NJIT,New York Tech,10,9,-4.02,-3.64,0.49229999999999996,-0.08,50.0,New York Tech -0.08,-0.9379,280.0,267.0,273.5,0.06678082191780822,0.9845999999999999,0.9554794520547946,3.4
13562,Morehead St.,2011-05-07,UT Martin,Away,W10 - 9,UT Martin,Morehead St.,9,10,-2.79,-3.8,0.6231,1.31,50.0,UT Martin -1.31,0.09599999999999997,221.0,281.0,251.0,0.14383561643835616,0.7538,0.7945205479452055,3.3
13563,Coppin St.,2011-05-07,N.C. A&T,Away,L7 - 11,N.C. A&T,Coppin St.,11,7,-3.52,-4.85,0.6515000000000001,1.63,50.0,N.C. A&T -1.63,-0.9257,268.0,293.0,280.5,0.04280821917808219,0.6969999999999998,0.9143835616438356,2.6
13564,LIU,2011-05-07,Monmouth,Away,L5 - 6,Monmouth,LIU,6,5,-0.9,-3.02,0.7168000000000001,2.42,50.0,Monmouth -2.42,-0.8202,168.0,216.0,192.0,0.3458904109589041,0.5663999999999998,0.8356164383561644,4.4
13565,Missouri St.,2011-05-07,Illinois St.,Away,W6 - 3,Illinois St.,Missouri St.,3,6,2.34,1.38,0.6186,1.26,50.0,Illinois St. -1.26,0.43189999999999995,64.0,60.0,62.0,0.791095890410959,0.7627999999999999,0.9863013698630136,8.0
13566,Mississippi Val.,2011-05-07,Jackson St.,Away,W8 - 4,Jackson St.,Mississippi Val.,4,8,-2.43,-3.91,0.6644,1.78,50.0,Jackson St. -1.78,0.10870000000000002,259.0,263.0,261.0,0.1095890410958904,0.6712,0.9863013698630136,3.1
13567,Mississippi St.,2011-05-07,Tennessee,Away,W5 - 3,Tennessee,Mississippi St.,3,5,0.66,2.79,0.33130000000000004,-1.83,50.0,Mississippi St. -1.83,0.2852,105.0,30.0,67.5,0.7722602739726028,0.6626000000000001,0.7431506849315068,7.5
13568,South Carolina,2011-05-07,Ole Miss,Away,L2 - 10,Ole Miss,South Carolina,10,2,3.23,4.58,0.4006,-1.05,50.0,South Carolina -1.05,-0.4831,43.0,4.0,23.5,0.922945205479452,0.8012,0.8664383561643836,8.9
13569,Minnesota,2011-05-07,Michigan,Away,W11 - 10,Michigan,Minnesota,10,11,-1.17,0.45,0.376,-1.32,50.0,Minnesota -1.32,0.16510000000000002,223.0,132.0,177.5,0.3955479452054795,0.752,0.6883561643835616,5.0
13570,Purdue,2011-05-07,Michigan St.,Away,L3 - 5,Michigan St.,Purdue,5,3,1.6,1.07,0.579,0.83,50.0,Michigan St. -0.83,-0.636,100.0,109.0,104.5,0.6455479452054794,0.8420000000000001,0.9691780821917808,7.2
13571,Hofstra,2011-05-07,Miami (FL),Away,L3 - 9,Miami (FL),Hofstra,9,3,3.84,-2.99,0.9390999999999999,7.13,50.0,Miami (FL) -7.13,-0.4252,28.0,241.0,134.5,0.5428082191780822,0.12180000000000013,0.2705479452054794,4.3
13572,Memphis,2011-05-07,Tulane,Away,W7 - 6,Tulane,Memphis,6,7,1.26,1.55,0.501,0.01,50.0,Tulane -0.01,0.33440000000000003,69.0,99.0,84.0,0.7157534246575342,0.998,0.8972602739726028,7.9
13573,LIU,2011-05-07,Monmouth,Away,L2 - 5,Monmouth,LIU,5,2,-0.9,-3.02,0.7168000000000001,2.42,50.0,Monmouth -2.42,-0.8202,168.0,216.0,192.0,0.3458904109589041,0.5663999999999998,0.8356164383561644,4.4
13574,Saint Peter's,2011-05-07,Rider,Away,L1 - 2,Rider,Saint Peter's,2,1,-0.78,-3.56,0.7653,3.08,50.0,Rider -3.08,-0.8133,155.0,271.0,213.0,0.273972602739726,0.46940000000000004,0.6027397260273972,3.5
13575,Coppin St.,2011-05-07,N.C. A&T,Away,L2 - 9,N.C. A&T,Coppin St.,9,2,-3.52,-4.85,0.6515000000000001,1.63,50.0,N.C. A&T -1.63,-0.9257,268.0,293.0,280.5,0.04280821917808219,0.6969999999999998,0.9143835616438356,2.6
13576,Georgia St.,2011-05-07,UNCW,Away,L1 - 6,UNCW,Georgia St.,6,1,-0.35,0.58,0.43979999999999997,-0.63,50.0,Georgia St. -0.63,-0.7869,159.0,145.0,152.0,0.4828767123287671,0.8795999999999999,0.952054794520548,6.1
13577,Rice,2011-05-07,Houston,Away,W12 - 6,Houston,Rice,6,12,1.97,3.6,0.3751,-1.33,50.0,Rice -1.33,0.39749999999999996,62.0,14.0,38.0,0.8732876712328768,0.7502,0.8356164383561644,8.4
13578,Massachusetts,2011-05-07,Rhode Island,Away,L5 - 9,Rhode Island,Massachusetts,9,5,-0.5,-2.45,0.7034,2.25,50.0,Rhode Island -2.25,-0.7964,141.0,253.0,197.0,0.3287671232876712,0.5932,0.6164383561643836,4.1
13579,Dartmouth,2011-05-07,Princeton,Neutral,L2 - 9,Princeton,Dartmouth,9,2,-2.18,-0.7,0.3617,-1.48,50.0,Dartmouth -1.48,-0.8931999999999999,194.0,157.0,175.5,0.4023972602739726,0.7234,0.8732876712328768,5.1
13580,Portland,2011-05-07,Saint Mary's (CA),Away,W3 - 2,Saint Mary's (CA),Portland,2,3,1.23,0.86,0.5639,0.67,50.0,Saint Mary's (CA) -0.67,0.3318,96.0,115.0,105.5,0.6421232876712328,0.8722000000000001,0.934931506849315,7.2
13581,Santa Clara,2011-05-07,Pepperdine,Away,L4 - 5,Pepperdine,Santa Clara,5,4,1.32,-0.65,0.705,2.27,50.0,Pepperdine -2.27,-0.6605,104.0,176.0,140.0,0.523972602739726,0.5900000000000001,0.7534246575342466,5.6
13582,Penn St.,2011-05-07,Iowa,Away,W3 - 2,Iowa,Penn St.,2,3,-0.29,0.68,0.4361,-0.67,50.0,Penn St. -0.67,0.21699999999999997,184.0,116.0,150.0,0.4897260273972603,0.8722,0.7671232876712328,5.9
13583,California,2011-05-07,Oregon St.,Away,L0 - 3,Oregon St.,California,3,0,3.78,4.07,0.501,0.01,50.0,Oregon St. -0.01,-0.43079999999999996,13.0,11.0,12.0,0.9623287671232876,0.998,0.9931506849315068,9.7
13584,Oral Roberts,2011-05-07,Oakland,Away,W6 - 2,Oakland,Oral Roberts,2,6,-2.35,2.21,0.1632,-4.26,50.0,Oral Roberts -4.26,0.11170000000000002,238.0,83.0,160.5,0.4537671232876712,0.3264,0.4691780821917808,4.3
13585,Richmond,2011-05-07,Charlotte,Away,L0 - 1,Charlotte,Richmond,1,0,1.76,-1.71,0.8095,3.77,50.0,Charlotte -3.77,-0.6217,89.0,192.0,140.5,0.5222602739726028,0.381,0.6472602739726028,5.1
13586,Oral Roberts,2011-05-07,Oakland,Away,W15 - 2,Oakland,Oral Roberts,2,15,-2.35,2.21,0.1632,-4.26,50.0,Oral Roberts -4.26,0.11170000000000002,238.0,83.0,160.5,0.4537671232876712,0.3264,0.4691780821917808,4.3
13587,Kansas,2011-05-07,Oklahoma,Away,L4 - 11,Oklahoma,Kansas,11,4,4.36,1.78,0.7512000000000001,2.88,50.0,Oklahoma -2.88,-0.37729999999999997,21.0,86.0,53.5,0.8202054794520548,0.4975999999999998,0.7773972602739726,7.5
13588,Ohio St.,2011-05-07,Illinois,Away,W12 - 7,Illinois,Ohio St.,7,12,0.05,-0.52,0.5827,0.87,50.0,Illinois -0.87,0.24,139.0,171.0,155.0,0.4726027397260274,0.8346,0.8904109589041096,5.9
13589,Notre Dame,2011-05-07,Rutgers,Away,W5 - 4,Rutgers,Notre Dame,4,5,-0.15,0.07,0.5077,0.08,50.0,Rutgers -0.08,0.22629999999999995,166.0,158.0,162.0,0.4486301369863014,0.9845999999999999,0.9726027397260274,6.1
13590,Notre Dame,2011-05-07,Rutgers,Away,W3 - 0,Rutgers,Notre Dame,0,3,-0.15,0.07,0.5077,0.08,50.0,Rutgers -0.08,0.22629999999999995,166.0,158.0,162.0,0.4486301369863014,0.9845999999999999,0.9726027397260274,6.1
13591,Northwestern,2011-05-07,Indiana,Away,W9 - 6,Indiana,Northwestern,6,9,0.05,-1.35,0.6576000000000001,1.7,50.0,Indiana -1.7,0.24,135.0,205.0,170.0,0.4212328767123288,0.6847999999999999,0.7602739726027398,5.1
13592,North Dakota,2011-05-07,Northern Colo.,Away,L18 - 19,Northern Colo.,North Dakota,19,18,-2.77,-3.69,0.615,1.22,50.0,Northern Colo. -1.22,-0.9034,229.0,276.0,252.5,0.1386986301369863,0.77,0.839041095890411,3.3
13593,North Dakota,2011-05-07,Northern Colo.,Away,L9 - 11,Northern Colo.,North Dakota,11,9,-2.77,-3.69,0.615,1.22,50.0,Northern Colo. -1.22,-0.9034,229.0,276.0,252.5,0.1386986301369863,0.77,0.839041095890411,3.3
13594,Georgia St.,2011-05-07,UNCW,Away,L4 - 8,UNCW,Georgia St.,8,4,-0.35,0.58,0.43979999999999997,-0.63,50.0,Georgia St. -0.63,-0.7869,159.0,145.0,152.0,0.4828767123287671,0.8795999999999999,0.952054794520548,6.1
13595,Old Dominion,2011-05-07,Delaware,Away,W6 - 2,Delaware,Old Dominion,2,6,-1.33,-1.15,0.5115,0.12,50.0,Delaware -0.12,0.15680000000000005,191.0,181.0,186.0,0.3664383561643836,0.9770000000000001,0.9657534246575342,5.5
13596,Presbyterian,2011-05-07,Winthrop,Home,L6 - 7,Presbyterian,Winthrop,6,7,-1.91,-0.15,0.3635,-1.46,50.0,Winthrop -1.46,-0.8115000000000001,208.0,163.0,185.5,0.3681506849315068,0.727,0.845890410958904,4.9
13597,UT Martin,2011-05-07,Morehead St.,Home,L9 - 10,UT Martin,Morehead St.,9,10,-2.79,-3.8,0.6231,1.31,50.0,UT Martin -1.31,-0.9459000000000001,221.0,281.0,251.0,0.14383561643835616,0.7538,0.7945205479452055,3.3
13598,Wright St.,2011-05-07,Valparaiso,Home,W10 - 4,Wright St.,Valparaiso,10,4,0.26,-1.88,0.7184,2.44,50.0,Wright St. -2.44,0.10680000000000012,137.0,214.0,175.5,0.4023972602739726,0.5631999999999999,0.7363013698630136,4.7
13599,Youngstown St.,2011-05-07,Milwaukee,Home,W12 - 9,Youngstown St.,Milwaukee,12,9,-3.63,-1.51,0.3322,-1.82,50.0,Milwaukee -1.82,0.12109999999999999,270.0,207.0,238.5,0.18664383561643835,0.6644,0.7842465753424658,3.4
13600,Youngstown St.,2011-05-07,Milwaukee,Home,L2 - 3,Youngstown St.,Milwaukee,2,3,-3.63,-1.51,0.3322,-1.82,50.0,Milwaukee -1.82,-0.8789,270.0,207.0,238.5,0.18664383561643835,0.6644,0.7842465753424658,3.4
13601,Dayton,2011-05-07,Xavier,Home,L2 - 6,Dayton,Xavier,2,6,-0.99,0.27,0.4089,-0.96,50.0,Xavier -0.96,-0.7856000000000001,199.0,167.0,183.0,0.3767123287671233,0.8178,0.8904109589041096,5.2
13602,Canisius,2011-05-08,Siena,Away,L2 - 6,Siena,Canisius,6,2,-1.86,-0.91,0.43799999999999994,-0.65,50.0,Canisius -0.65,-0.8683,209.0,222.0,215.5,0.2654109589041096,0.8759999999999999,0.9554794520547946,4.6
13603,Santa Clara,2011-05-08,Pepperdine,Away,W5 - 4,Pepperdine,Santa Clara,4,5,1.32,-0.65,0.705,2.27,50.0,Pepperdine -2.27,0.3395,104.0,176.0,140.0,0.523972602739726,0.5900000000000001,0.7534246575342466,5.6
13604,San Francisco,2011-05-08,San Diego,Away,L8 - 12,San Diego,San Francisco,12,8,2.31,2.89,0.4732,-0.28,50.0,San Francisco -0.28,-0.5709,93.0,44.0,68.5,0.7688356164383562,0.9464,0.8321917808219178,8.1
13605,Sam Houston,2011-05-08,SFA,Away,W3 - 2,SFA,Sam Houston,2,3,1.97,1.42,0.5808,0.85,50.0,SFA -0.85,0.39749999999999996,85.0,79.0,82.0,0.7226027397260274,0.8384,0.9794520547945206,7.7
13606,SIUE,2011-05-08,Samford,Away,L2 - 5,Samford,SIUE,5,2,1.89,-1.57,0.8089,3.76,50.0,Samford -3.76,-0.6099,80.0,169.0,124.5,0.577054794520548,0.3822000000000001,0.6952054794520548,5.5
13607,Sacred Heart,2011-05-08,Central Conn. St.,Away,W4 - 3,Central Conn. St.,Sacred Heart,3,4,-1.98,-1.49,0.4818,-0.19,50.0,Sacred Heart -0.19,0.12650000000000006,232.0,160.0,196.0,0.3321917808219178,0.9636,0.7534246575342466,5.0
13608,Notre Dame,2011-05-08,Rutgers,Away,L2 - 3,Rutgers,Notre Dame,3,2,-0.15,0.07,0.5077,0.08,50.0,Rutgers -0.08,-0.7737,166.0,158.0,162.0,0.4486301369863014,0.9845999999999999,0.9726027397260274,6.1
13609,Saint Peter's,2011-05-08,Rider,Away,L6 - 8,Rider,Saint Peter's,8,6,-0.78,-3.56,0.7653,3.08,50.0,Rider -3.08,-0.8133,155.0,271.0,213.0,0.273972602739726,0.46940000000000004,0.6027397260273972,3.5
13610,Rice,2011-05-08,Houston,Away,W5 - 2,Houston,Rice,2,5,1.97,3.6,0.3751,-1.33,50.0,Rice -1.33,0.39749999999999996,62.0,14.0,38.0,0.8732876712328768,0.7502,0.8356164383561644,8.4
13611,Massachusetts,2011-05-08,Rhode Island,Away,L1 - 4,Rhode Island,Massachusetts,4,1,-0.5,-2.45,0.7034,2.25,50.0,Rhode Island -2.25,-0.7964,141.0,253.0,197.0,0.3287671232876712,0.5932,0.6164383561643836,4.1
13612,Quinnipiac,2011-05-08,Bryant,Away,W5 - 2,Bryant,Quinnipiac,2,5,-1.36,-3.96,0.7526999999999999,2.9,50.0,Bryant -2.9,0.1553,185.0,277.0,231.0,0.21232876712328766,0.49460000000000015,0.6849315068493151,3.2
13613,Dartmouth,2011-05-08,Princeton,Neutral,L5 - 8,Princeton,Dartmouth,8,5,-2.18,-0.7,0.3617,-1.48,50.0,Dartmouth -1.48,-0.8931999999999999,194.0,157.0,175.5,0.4023972602739726,0.7234,0.8732876712328768,5.1
13614,Winthrop,2011-05-08,Presbyterian,Away,L3 - 6,Presbyterian,Winthrop,6,3,-1.91,-0.15,0.3635,-1.46,50.0,Winthrop -1.46,-0.8705,208.0,163.0,185.5,0.3681506849315068,0.727,0.845890410958904,4.9
13615,UC Davis,2011-05-08,Pacific,Away,L4 - 5,Pacific,UC Davis,5,4,0.05,0.79,0.4579,-0.44,50.0,UC Davis -0.44,-0.76,138.0,150.0,144.0,0.5102739726027398,0.9158,0.9589041095890412,6.4
13616,California,2011-05-08,Oregon St.,Away,L2 - 4,Oregon St.,California,4,2,3.78,4.07,0.501,0.01,50.0,Oregon St. -0.01,-0.43079999999999996,13.0,11.0,12.0,0.9623287671232876,0.998,0.9931506849315068,9.7
13617,Old Dominion,2011-05-08,Delaware,Away,W7 - 4,Delaware,Old Dominion,4,7,-1.33,-1.15,0.5115,0.12,50.0,Delaware -0.12,0.15680000000000005,191.0,181.0,186.0,0.3664383561643836,0.9770000000000001,0.9657534246575342,5.5
13618,Kansas,2011-05-08,Oklahoma,Away,L7 - 11,Oklahoma,Kansas,11,7,4.36,1.78,0.7512000000000001,2.88,50.0,Oklahoma -2.88,-0.37729999999999997,21.0,86.0,53.5,0.8202054794520548,0.4975999999999998,0.7773972602739726,7.5
13619,Ohio,2011-05-08,Buffalo,Away,W6 - 4,Buffalo,Ohio,4,6,-3.41,-1.59,0.3582,-1.52,50.0,Ohio -1.52,0.07719999999999994,272.0,200.0,236.0,0.1952054794520548,0.7164,0.7534246575342466,3.6
13620,Oral Roberts,2011-05-08,Oakland,Away,L4 - 6,Oakland,Oral Roberts,6,4,-2.35,2.21,0.1632,-4.26,50.0,Oral Roberts -4.26,-0.8883,238.0,83.0,160.5,0.4537671232876712,0.3264,0.4691780821917808,4.3
