,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
39,Kansas,Big 12,678.3066666666667,2025,7.1,54.0,19.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,48.0,0.0,2.0,0.0,522.0,269.0,54.0,49.0,41.0,31.0,2.0,1.0,7.0,1.0,15.0,14.0,127.0,120.0,3983.0,3217.0,0.0,0.0,62.0,1.0,10.0,2.0,82.0,57.0,3.0,1.0,491.0,90.0,6.0,1.0,19.0,5.0,6.0,9.0,20.0,29.0,1013.0,359.0,2.0,3.0,1.0,0.3,0.6,66.38,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",9.56,26,0,0,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.94027845833158,1.5003458722101282,0.3565465165793324,-0.016373361648073764,0.277,0.5957446808510638,0.24761904761904763,0.75,0.75,0.10588235294117647,0.3076923076923077,4.6,2.3333333333333335,1.684,-0.815,65.8,77.3,65.2,-30.4,38.1,30.0,35.2,-68.5,1633.0,0.22778430806721953,0.27897188766249514,3.6923076923076925,5.0,0.07757462891683725,-0.2441576697152933,-0.40000000000000036,-1.358974358974359,9.6,4.9,7.446338628438589,58.75,96.00679485326008,34.94285714285714,61.71484375000001,5.185185185185183,66.05714285714285,76.429713295004,15.468029352386665,624.3492086191742,53.79999999999999,30.917582417582423,55.89337049749953,65.76978429660863,74.51675034230945,37.36821704161055,0.2034118058399982,123.0,41.7,29.0,48.19,53.0,53.620000000000005,31.0,3.0,1.860665667135303,-2.5958861715708994,30,23,50.0,11.0,16.0,116.0,113.0,29.0,131.0,10.37,46,0.17,0.01,0.0,23,0.001,24,1633
40,Virginia Tech,ACC,682.1666666666666,2025,6.070588235294117,19.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,62.0,0.0,4.0,0.0,221.0,209.0,35.0,19.0,15.0,12.0,0.0,2.0,0.0,1.0,4.0,8.0,40.0,51.0,2057.0,1543.0,0.0,1.0,5.0,80.0,2.0,3.0,37.0,37.0,0.0,1.0,115.0,119.0,4.0,2.0,7.0,4.0,8.0,4.0,18.0,12.0,336.0,328.0,2.0,0.0,-2.0,0.4444,0.0,34.28,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']",8.1,31,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0919078060521707,1.7183378429557146,-0.014487342543827185,0.16313887173235667,,0.3611111111111111,0.35714285714285715,0.625,1.0,0.2,0.29411764705882354,1.2,3.3333333333333335,0.794,-0.897,80.1,77.4,9.1,10.0,10.0,9.1,0.0,0.0,1575.0,0.16313887173235667,-0.014487342543827185,3.3333333333333335,1.2,0.0,0.0,0.0,0.0,-4.0,4.9,7.135241698384118,34.0,50.0634668208761,51.28068571428572,6.414062500000014,5.259259259259267,17.97142857142857,28.80317555422409,28.818598441360592,628.7328232716017,42.48571428571428,78.24175824175825,21.054963751937457,51.97187453269162,53.68553172067549,19.827778276895444,0.06362002828460682,45.0,15.300000000000011,64.0,38.724000000000004,96.0,25.72,18.6,25.0,-3.6613131432596773,0.11808838850909392,124,70,47.0,102.0,61.0,93.0,128.0,113.0,44.0,10.382,47,-0.03,-0.41,-0.95,97,-0.745,97,1575
41,Boston College,ACC,656.0866666666667,2025,6.070588235294117,26.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,37.0,79.0,2.0,4.0,458.0,152.0,39.0,39.0,31.0,20.0,1.0,0.0,5.0,0.0,1.0,2.0,15.0,15.0,2045.0,1555.0,0.0,0.0,89.0,1.0,8.0,1.0,38.0,27.0,3.0,1.0,98.0,16.0,3.0,2.0,8.0,4.0,12.0,3.0,18.0,16.0,556.0,168.0,0.0,1.0,1.0,0.6667,1.0,34.08,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']",2.76,55,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.3556755234404942,1.1482105509577318,0.4480208513703888,-0.19124854343176476,0.27,0.5128205128205128,0.2835820895522388,0.7777777777777778,1.0,0.10810810810810811,0.2916666666666667,6.555555555555555,5.0,1.845,-0.871,63.6,76.3,64.3,-20.0,,,,,1508.0,,,,,,,,,9.5,4.8,7.135241698384118,58.75,49.77721555587682,76.43234285714286,70.22265624999999,4.444444444444443,93.71428571428571,59.59754804811724,52.04265887142179,599.1150330811067,23.628571428571433,91.84065934065934,64.48239816673097,79.21127478871567,67.67664870535502,65.70232502822773,0.025036928088515077,8.0,42.324999999999996,27.0,60.747,5.0,25.92,9.600000000000001,81.0,3.389099563267234,-1.7083273450586294,12,34,60.0,34.0,26.0,42.0,54.0,29.0,6.0,9.964,30,0.0,0.0,0.0,82,0.0,86,1508
42,Rutgers,Big Ten,663.04,2025,9.622222222222222,24.0,24.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,30.0,2.0,3.0,252.0,239.0,23.0,31.0,18.0,21.0,0.0,0.0,2.0,3.0,5.0,6.0,35.0,37.0,1905.0,1695.0,1.0,0.0,23.0,0.0,1.0,0.0,37.0,31.0,1.0,1.0,147.0,201.0,0.0,1.0,4.0,4.0,1.0,5.0,9.0,10.0,399.0,440.0,0.0,0.0,0.0,0.1111,1.0,31.75,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']",6.195,42,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.1800501140782707,1.4679714282956227,0.3279104183012588,0.24198386373829467,0.25,0.5,0.39285714285714285,1.0,1.0,0.20454545454545456,0.23076923076923078,1.3,4.8,1.19,-0.738,72.9,79.9,58.3,50.0,50.0,58.3,0.0,0.0,1524.0,0.24198386373829467,0.3279104183012588,4.8,1.3,0.0,0.0,0.0,0.0,0.5,4.8,8.208575487537129,50.5,46.442388318635246,13.57017142857143,34.25781249999997,7.111111111111114,19.385714285714286,56.99520671060515,36.579299062011415,607.0115962632862,25.891428571428577,80.96153846153845,53.20456996114129,45.91158513319888,46.892743039707895,39.97318432128539,0.05765952448924723,38.0,50.5,19.0,52.861,37.0,28.25,2.4,129.0,-0.3968910594613163,2.573559099839569,73,113,56.0,39.0,78.0,86.0,109.0,54.0,32.0,9.484,17,0.34,0.02,0.0,15,0.002,21,1524
43,Cincinnati,Big 12,656.7066666666666,2025,7.1,16.0,23.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,33.0,1.0,2.0,69.0,243.0,25.0,42.0,13.0,33.0,0.0,1.0,0.0,2.0,4.0,3.0,20.0,27.0,1230.0,2370.0,0.0,0.0,0.0,3.0,0.0,2.0,29.0,35.0,2.0,0.0,202.0,113.0,3.0,0.0,6.0,2.0,3.0,10.0,10.0,18.0,271.0,356.0,2.0,0.0,-2.0,0.3,1.0,20.5,#E00122,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2132.png']",3.697,53,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.8920342635555402,0.9584939999846299,0.19288546347158936,0.15120287348418018,0.139,0.5454545454545454,0.4935064935064935,1.0,1.0,0.1,0.21212121212121213,4.25,4.0,1.066,-1.256,75.2,71.3,10.0,30.0,30.0,10.0,0.0,0.0,1477.0,0.15120287348418018,0.19288546347158936,4.0,4.25,0.0,0.0,0.0,0.0,-1.5,4.8,7.446338628438589,34.0,30.340754662425905,34.94285714285714,25.363281249999986,0.7407407407407405,61.107142857142854,66.22168963451168,11.220253673193596,599.8191369890094,34.942857142857136,89.12087912087912,40.526335397120754,52.88931521998778,27.749429484253767,80.96761912880882,0.033343384308137644,13.0,,,43.5,70.0,39.5,12.4,56.0,-0.897473851369905,1.0602853966308223,83,92,59.0,25.0,113.0,123.0,24.0,113.0,13.0,10.632,56,-0.05,-0.6,-0.98,98,-0.863,98,1477
44,UCF,Big 12,703.4200000000001,2025,7.1,23.0,18.0,2.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,40.0,2.0,2.0,314.0,157.0,33.0,30.0,22.0,16.0,1.0,0.0,2.0,0.0,9.0,7.0,80.0,60.0,1916.0,1684.0,0.0,0.0,21.0,0.0,1.0,0.0,36.0,39.0,0.0,1.0,110.0,165.0,2.0,2.0,6.0,5.0,7.0,3.0,15.0,15.0,424.0,322.0,1.0,1.0,0.0,0.4667,1.0,31.93,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",6.492,41,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.7225812323890697,1.283652469860738,0.22045456154267973,0.06888089751333508,0.223,0.39436619718309857,0.38235294117647056,1.0,0.6666666666666666,0.2222222222222222,0.25,2.8333333333333335,2.0,1.257,-0.894,73.2,77.2,60.0,40.0,40.0,60.0,0.0,0.0,1554.0,0.06888089751333508,0.22045456154267973,2.0,2.8333333333333335,0.0,0.0,0.0,0.0,5.3,4.5,7.446338628438589,50.5,46.70001445713459,53.80377142857143,33.097656249999986,5.111111111111114,41.07142857142857,35.553380197301244,84.34775079520463,652.8692023941218,57.57142857142857,56.48351648351648,43.11494942409591,59.21685721889922,48.8906220635219,54.80416819901897,0.12253602973862732,90.0,42.0,28.0,56.597,22.0,28.07,6.8,106.0,0.03312133164444486,-0.06821698330393866,65,66,41.0,84.0,73.0,4.0,78.0,54.0,116.0,10.678,59,0.18,0.01,0.0,22,0.001,23,1554
45,Minnesota,Big Ten,685.5733333333334,2025,9.622222222222222,27.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,8.0,18.0,1.0,1.0,290.0,107.0,35.0,20.0,19.0,12.0,0.0,1.0,2.0,1.0,2.0,4.0,10.0,45.0,2308.0,1292.0,0.0,0.0,18.0,0.0,1.0,1.0,44.0,24.0,0.0,0.0,153.0,44.0,2.0,2.0,7.0,3.0,9.0,1.0,16.0,11.0,443.0,151.0,1.0,1.0,0.0,0.5625,0.5,38.47,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']",5.593,44,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.310061575652632,1.0892136017444138,0.22332161210132473,0.030917406683957212,0.256,0.44871794871794873,0.27906976744186046,0.8333333333333334,0.6666666666666666,0.0975609756097561,0.2727272727272727,2.2857142857142856,3.3333333333333335,1.783,-1.016,65.3,75.2,72.7,-10.0,-10.0,72.7,0.0,0.0,1625.0,0.030917406683957212,0.22332161210132473,3.3333333333333335,2.2857142857142856,0.0,0.0,0.0,0.0,5.8,4.4,8.208575487537129,50.5,56.060430822610954,64.64285714285714,63.64843750000001,3.6296296296296333,33.326530612244895,46.58584136055676,48.02646958803277,632.6016092601864,42.48571428571428,94.56043956043956,43.38415254684653,62.13485790845084,68.53488372093024,70.44943737113573,0.015807737213464852,5.0,35.900000000000006,38.0,54.095,32.0,21.53,17.4,32.0,0.14188107515876025,-1.176527768129358,63,38,46.0,61.0,22.0,51.0,43.0,54.0,4.0,10.032,34,0.04,0.0,0.0,80,0.0,76,1625
46,Florida State,ACC,824.4200000000001,2025,6.070588235294117,20.0,18.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,152.0,254.0,14.0,43.0,9.0,23.0,0.0,0.0,0.0,2.0,4.0,8.0,40.0,70.0,1822.0,1778.0,0.0,0.0,3.0,0.0,1.0,0.0,46.0,29.0,4.0,0.0,236.0,87.0,3.0,1.0,7.0,3.0,5.0,6.0,12.0,17.0,388.0,341.0,1.0,0.0,-1.0,0.4167,1.0,30.37,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']",0.337,65,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.6191613443445847,1.366452788630703,0.2900566280759246,0.10022477071900321,,0.38095238095238093,0.375,0.75,0.6666666666666666,0.16666666666666666,0.18518518518518517,5.166666666666667,2.8333333333333335,1.189,-1.633,72.5,67.0,50.0,50.0,50.0,50.0,0.0,0.0,1477.0,0.10022477071900321,0.2900566280759246,2.8333333333333335,5.166666666666667,0.0,0.0,0.0,0.0,13.0,3.9,7.135241698384118,42.25,44.467254590140236,48.14662857142857,35.8046875,-2.444444444444443,74.07142857142857,32.83060857656424,75.2418990503557,790.2830295816178,48.14285714285714,78.24175824175825,49.65026970442637,56.80766244704802,50.28913738019169,48.141748862581714,0.050614777874170375,29.0,12.5,68.0,54.537,28.0,29.63,9.0,91.0,1.3816275417120145,0.8478275546446257,46,85,18.0,93.0,67.0,11.0,91.0,97.0,44.0,9.66,25,1.0,0.98,0.6,1,0.84,2,1477
47,Boise State,Mountain West,599.5966666666667,2025,-8.95,25.0,15.0,2.0,1.0,6.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,256.0,255.0,48.0,25.0,27.0,17.0,0.0,0.0,1.0,1.0,8.0,7.0,57.0,56.0,2181.0,1419.0,0.0,0.0,0.0,8.0,0.0,1.0,38.0,28.0,0.0,3.0,122.0,117.0,4.0,1.0,7.0,5.0,6.0,5.0,17.0,14.0,378.0,372.0,3.0,0.0,-3.0,0.3529,0.3333,36.35,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",7.232,34,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.8509514986212257,1.9003519567279572,-0.03291955482477199,0.31924216381640863,0.094,0.4186046511627907,0.33962264150943394,0.75,0.5,0.3157894736842105,0.2,1.0,5.4,1.138,-1.517,73.3,68.3,50.0,41.7,41.7,50.0,0.0,0.0,1578.0,0.31924216381640863,-0.03291955482477199,5.4,1.0,0.0,0.0,0.0,0.0,-8.5,3.8,2.5958930647036027,25.75,53.02616741361862,40.92811428571429,32.710937500000014,-1.481481481481481,15.142857142857142,40.47336519570276,7.603023236824981,534.9620818594401,19.102857142857147,68.99450549450549,19.324262111441225,39.973254174259054,57.01784314907469,5.182250709910292,0.10654960778131674,81.0,,,46.545,62.0,23.65,10.600000000000001,74.0,-2.5417617178570686,2.9962627171241376,117,117,72.0,74.0,53.0,131.0,133.0,125.0,82.0,11.068,80,-0.28,-0.91,-1.0,114,-0.959,114,1578
48,Kentucky,SEC,764.0266666666666,2025,15.55,17.0,17.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,45.0,2.0,2.0,85.0,270.0,23.0,40.0,10.0,23.0,1.0,1.0,0.0,1.0,3.0,11.0,30.0,93.0,1901.0,1699.0,0.0,0.0,-3.0,2.0,2.0,2.0,42.0,29.0,3.0,1.0,221.0,59.0,3.0,0.0,6.0,4.0,8.0,7.0,15.0,17.0,306.0,329.0,2.0,1.0,-1.0,0.5333,0.0,31.68,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']",5.793,43,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.9561879493189344,1.4252608792856252,0.09897178724267858,0.04049084768617525,0.134,0.484375,0.3088235294117647,0.8,0.3333333333333333,0.14285714285714285,0.21428571428571427,3.4,4.666666666666667,1.921,-0.846,64.5,78.5,46.2,0.0,0.0,46.2,0.0,0.0,1507.0,0.04049084768617525,0.09897178724267858,4.666666666666667,3.4,0.0,0.0,0.0,0.0,6.3,3.6,10.0,42.25,46.3422003758855,61.33908571428571,66.7421875,6.074074074074076,49.08571428571428,53.82360320551228,16.86881859134374,721.697252144068,27.400000000000006,83.68131868131869,31.70826456346191,61.399011261170536,62.87577523021988,43.409832776523935,0.04156867704688348,21.0,34.0,40.0,37.013,102.0,28.32,12.4,56.0,-0.6603733356380745,-0.10368095871010097,78,65,23.0,49.0,32.0,113.0,104.0,97.0,23.0,9.01,7,0.38,0.02,0.0,18,0.003,18,1507
49,Arizona,Big 12,670.4433333333333,2025,7.1,16.0,21.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,223.0,23.0,47.0,13.0,26.0,3.0,0.0,1.0,0.0,8.0,7.0,54.0,65.0,1456.0,2144.0,0.0,0.0,53.0,0.0,2.0,0.0,32.0,28.0,4.0,0.0,185.0,70.0,5.0,2.0,10.0,5.0,3.0,4.0,11.0,14.0,346.0,293.0,0.0,5.0,5.0,0.2727,1.0,24.27,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']",0.18,66,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.655467191270957,1.2736692467817974,0.2776646634050236,-0.04058279056566649,,0.40384615384615385,0.32,1.0,0.5,0.21428571428571427,0.28,4.857142857142857,1.5,2.319,-0.812,55.9,77.0,66.7,-8.3,17.4,45.5,21.2,-25.7,1451.0,-0.002398975278177276,0.1582636306508458,2.9,3.9166666666666665,0.1194010327541778,-0.038183815287489216,0.9404761904761902,-1.4,8.4,3.3,7.446338628438589,91.75,35.73659100766228,31.85405714285714,100.0,4.962962962962962,69.6938775510204,37.47764667926442,78.43853429947262,615.4192026044274,63.22857142857143,70.62637362637363,48.48672008498805,67.63060185400037,60.75003194888179,55.6074551847356,0.08774506835580421,58.0,,,46.997,58.0,35.730000000000004,26.0,6.0,1.6846285864484842,-2.4342496394413855,37,25,54.0,81.0,40.0,7.0,73.0,2.0,73.0,10.514,52,0.01,0.0,0.0,86,0.0,81,1451
50,Wisconsin,Big Ten,758.7166666666667,2025,9.622222222222222,23.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,83.0,32.0,18.0,18.0,9.0,2.0,1.0,1.0,0.0,5.0,5.0,40.0,60.0,2353.0,1247.0,0.0,0.0,0.0,16.0,0.0,1.0,43.0,22.0,1.0,0.0,165.0,34.0,3.0,3.0,4.0,4.0,8.0,0.0,16.0,9.0,353.0,117.0,1.0,2.0,1.0,0.5,0.5,39.22,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']",6.607,40,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0356378633871188,0.8496502008484916,0.13194890900123668,-0.19206378242245836,0.179,0.48,0.28205128205128205,0.8,1.0,0.125,0.16666666666666666,2.8333333333333335,0.0,0.942,-1.008,77.6,75.8,-80.0,20.0,20.0,-80.0,0.0,0.0,1573.0,-0.19206378242245836,0.13194890900123668,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,-0.7,3.1,8.208575487537129,58.75,57.13387306635824,57.57142857142857,16.082031250000014,4.074074074074076,41.07142857142857,52.93555422408628,23.864176566733207,715.6669428683192,80.2,78.24175824175825,34.804667635239845,79.2739367801454,67.96780535758171,89.72559304471297,0.0558919206742792,37.0,,,54.22,31.0,20.78,11.200000000000001,70.0,-4.909020531692497,-3.042520610301575,131,18,26.0,51.0,24.0,102.0,5.0,29.0,44.0,9.176,11,0.23,0.01,0.0,21,0.001,22,1573
51,South Florida,American Athletic,643.6,2025,-7.5285714285714285,15.0,25.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,255.0,256.0,25.0,48.0,17.0,27.0,0.0,0.0,1.0,1.0,7.0,8.0,56.0,57.0,1419.0,2181.0,0.0,0.0,8.0,0.0,1.0,0.0,28.0,38.0,3.0,0.0,117.0,122.0,1.0,4.0,5.0,7.0,5.0,6.0,14.0,17.0,372.0,378.0,0.0,3.0,3.0,0.3571,0.5,23.65,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']",-1.768,71,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.9003519567279572,0.8509514986212257,0.31924216381640863,-0.03291955482477199,0.058,0.33962264150943394,0.4186046511627907,0.5,0.75,0.2,0.3157894736842105,5.4,1.0,1.517,-1.138,68.3,73.3,41.7,50.0,50.0,41.7,0.0,0.0,1554.0,-0.03291955482477199,0.31924216381640863,1.0,5.4,0.0,0.0,0.0,0.0,4.4,3.0,3.0254607848563673,75.25,34.84921208616452,41.40331428571428,52.04687500000001,2.2222222222222214,77.37142857142858,24.441389601727387,100.0,584.9345317961381,68.88571428571429,69.53846153846155,52.39065994163278,67.04157996250396,41.995616316219625,89.62088582169355,0.09573720981738375,70.0,,,37.221,99.0,36.35,22.6,9.0,1.3855312244579772,-0.7657628131733789,45,50,64.0,109.0,91.0,1.0,6.0,4.0,80.0,10.688,61,0.77,0.11,0.0,9,0.016,10,1554
52,Texas State,Sun Belt,545.7066666666666,2025,-8.435714285714285,30.0,23.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,2.0,2.0,214.0,248.0,27.0,34.0,18.0,23.0,0.0,0.0,4.0,1.0,6.0,6.0,42.0,50.0,1858.0,1742.0,0.0,0.0,33.0,0.0,2.0,0.0,39.0,33.0,3.0,2.0,392.0,143.0,2.0,1.0,7.0,3.0,7.0,6.0,10.0,15.0,606.0,391.0,0.0,0.0,0.0,0.7,1.0,30.97,#4e1719,#b4975a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/326.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/326.png']",-6.047,92,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.417051548501108,1.3196022706060722,0.6662570780834656,0.3582191541234121,0.138,0.5909090909090909,0.4461538461538462,1.0,0.75,0.10256410256410256,0.22580645161290322,6.428571428571429,4.5,1.103,-0.944,73.8,75.0,63.6,40.0,40.0,63.6,0.0,0.0,1623.0,0.3582191541234121,0.6662570780834656,4.5,6.428571428571429,0.0,0.0,0.0,0.0,2.6,2.6,2.7513145513920403,50.5,45.32600838513806,80.19999999999999,30.777343750000014,3.481481481481481,91.91836734693878,75.44817255841821,57.44665800019365,473.7618244451081,29.285714285714292,77.15384615384616,84.97379604296404,36.97735253013337,36.75581223887932,51.911514508974705,0.08865214087097953,61.0,26.200000000000003,54.0,57.97,13.0,29.03,7.4,99.0,4.323990285988129,2.6577647491057586,6,114,89.0,12.0,104.0,30.0,85.0,54.0,51.0,11.335,109,0.01,0.0,0.0,85,0.0,80,1623
