,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,avg_opp_offense_sr,avg_opp_defense_sr,adj_offense_sr,adj_defense_sr,last_week,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
80,Stanford,ACC,712.3266666666667,2025,5.823529411764706,48.0,57.0,4.0,1.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,19.0,50.0,3.0,1.0,0.0,0.0,115.0,103.0,7.0,4.0,437.0,718.0,84.0,111.0,45.0,74.0,1.0,3.0,1.0,3.0,17.0,17.0,145.0,135.0,5575.0,5225.0,0.0,0.0,7.0,86.0,2.0,5.0,101.0,88.0,2.0,3.0,419.0,309.0,9.0,5.0,16.0,13.0,15.0,13.0,44.0,37.0,856.0,1027.0,4.0,4.0,0.0,0.3409,0.6667,92.92,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']",-1.441,74,90,44,75.131,29.197,33.596,3,1,2,1,1,0,1.0791979281614545,1.067884316320902,0.06732101818940626,0.055122504131084105,0.125,0.37037037037037035,0.43,0.875,0.875,0.18811881188118812,0.19753086419753085,2.2857142857142856,2.619047619047619,0.984,-1.395,75.8,69.9,0.0,35.3,36.5,-6.7,6.7,-1.2,1296,0.2312076838771285,-0.02009816514995725,3.888543823326432,2.5,0.08741918333936352,-0.1760851797460444,-0.2142857142857144,-1.2694962042788127,0.4618182196036867,0.3149560614874751,0.055414308882895225,-0.03181821960368669,1,-1.3,-3.3,6.939435751688178,53.8,60.72168589592654,35.40425531914893,8.944444444444429,-0.8670520231213743,27.528155339805824,24.945475864764504,21.648140378308042,662.9840714366834,68.36996336996337,67.10963455149502,22.667949459078514,64.5556595025516,43.55125673249551,76.88640252819376,0.21870812022042352,45.0,14.02857142857144,121.0,47.71633333333334,47.0,87.08,54.0,11.0,-3.8002227015084538,-0.14759666417870743,129,66,38.0,114.0,90.0,123.0,23.0,66.0,64.0,10.003,35,-0.31,-1.63,-1.98,116,-1.824,115,1296
81,UCLA,Big Ten,759.3633333333333,2025,12.183333333333334,56.0,72.0,7.0,4.0,10.0,6.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,170.0,38.0,9.0,5.0,608.0,561.0,97.0,64.0,62.0,48.0,0.0,3.0,3.0,7.0,30.0,20.0,275.0,174.0,4640.0,6160.0,0.0,0.0,2.0,-3.0,2.0,4.0,80.0,130.0,1.0,8.0,366.0,735.0,2.0,6.0,5.0,12.0,8.0,23.0,35.0,36.0,974.0,1296.0,4.0,2.0,-2.0,0.2286,0.7,77.33,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",-7.299,93,126,52,21.036,30.492,62.418,3,0,3,0,0,0,1.145850974586347,1.0148502759433,0.17074068331578607,0.3728641521005043,0.071,0.44571428571428573,0.5663265306122449,0.631578947368421,0.9130434782608695,0.1780821917808219,0.07692307692307693,3.3076923076923075,5.4,0.908,-1.389,77.1,70.4,28.6,51.9,42.1,11.5,17.1,9.8,1331,0.2961525836815,0.06513327820776625,4.583576998050682,3.0579062034170392,0.10560740510801982,0.07671156841900428,0.24978610427526826,0.8164230019493184,0.5092287536365913,0.4109544766185722,0.03475980909571352,0.05709777697565366,-1,-1.5,-3.8,8.734197633225296,40.599999999999994,42.55109489051094,16.6306990881459,1.0,-0.2890173410404486,45.405825242718436,48.783233479438294,28.835329327242732,716.4013308152716,21.307692307692292,24.352159468438543,36.71390508739502,16.538962566850756,7.018438793829901,83.15850025055539,0.38386305018033307,107.0,13.188888888888897,122.0,42.06266666666667,100.0,102.67,30.2,97.0,-0.992207181026827,5.4090665022602895,85,132,27.0,65.0,135.0,105.0,11.0,99.0,133.0,9.153,10,-1.68,-2.27,-2.92,130,-2.713,130,1331
82,Wake Forest,ACC,622.0966666666667,2025,5.823529411764706,53.0,59.0,2.0,4.0,5.0,7.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,5.0,46.0,3.0,1.0,1.0,0.0,182.0,30.0,5.0,2.0,739.0,554.0,89.0,108.0,57.0,61.0,1.0,3.0,2.0,3.0,19.0,24.0,179.0,210.0,4858.0,5942.0,0.0,0.0,54.0,13.0,6.0,2.0,100.0,120.0,7.0,2.0,462.0,397.0,8.0,5.0,28.0,18.0,16.0,20.0,42.0,54.0,1201.0,951.0,5.0,2.0,-3.0,0.381,0.4,80.97,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']",-8.728,99,91,115,60.142,16.291,47.539,3,2,1,1,0,1,1.5269822844273564,1.312954182490556,0.11100030331926451,0.03544377946293532,0.21,0.36363636363636365,0.33035714285714285,0.5714285714285714,0.6428571428571429,0.2553191489361702,0.29906542056074764,3.0,2.9375,1.337,-1.245,70.3,72.1,17.5,5.3,22.1,27.9,-10.4,-16.8,1383,0.15920607375699125,0.226927405047409,3.3415032679738563,3.65625,-0.11592710172814448,-0.12376229429405594,-0.65625,-0.40400326797385633,0.38144586521329005,0.39225728155339806,-0.028620917917034416,-0.0510887223561472,-1,-5.1,-4.8,6.939435751688178,34.0,46.793619025194246,42.10790273556232,42.55555555555554,1.6763005780346845,40.02330097087379,22.814930623412152,69.9326667350539,560.5142398075283,62.980769230769226,55.926910299003325,28.600257401294822,67.52948230642446,70.25357463452167,47.903090329500166,0.31934960307425153,91.0,47.199999999999996,23.0,38.8,118.0,99.03,47.599999999999994,25.0,-2.133865540927438,-1.3888569650824483,108,41,71.0,120.0,26.0,6.0,90.0,112.0,94.0,10.943,74,-0.18,-0.87,-0.99,80,-0.978,87,1383
83,San Diego State,Mountain West,547.79,2025,-7.95,34.0,25.0,4.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,4.0,369.0,303.0,59.0,67.0,31.0,37.0,0.0,0.0,2.0,3.0,13.0,12.0,103.0,83.0,3739.0,3461.0,0.0,0.0,93.0,21.0,10.0,3.0,84.0,61.0,5.0,1.0,310.0,194.0,3.0,3.0,8.0,10.0,11.0,7.0,32.0,33.0,668.0,497.0,0.0,0.0,0.0,0.3438,0.5,62.32,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']",-13.57,118,112,132,52.978,17.638,47.343,2,1,1,0,0,0,1.1922923138009245,1.0000571029499994,0.158939263080165,-0.02064722887138358,0.113,0.4088050314465409,0.30985915492957744,0.7368421052631579,0.6153846153846154,0.12222222222222222,0.22857142857142856,4.363636363636363,3.7777777777777777,1.527,-1.325,68.3,71.3,7.7,-14.8,-8.1,16.2,-8.5,-6.7,1283,0.0982742949318186,0.208389663727387,4.071428571428571,4.882352941176471,-0.049450400647221976,-0.11892152380320219,-0.5187165775401077,-0.2936507936507935,0.3686868686868687,0.4919786096256685,-0.08317357817912757,-0.05882771375729123,0,-4.5,-5.2,3.052491143438607,53.8,25.05651047798446,35.889057750759875,54.77777777777777,0.7514450867052034,63.877669902912615,37.10566332720013,33.843092631098,476.127764995857,48.760683760683754,80.92358803986711,35.11109362230193,76.00588118337012,75.74663059144815,84.9080223683718,0.21632848905775587,44.0,,,44.598,78.0,57.68,9.600000000000001,136.0,-0.958856087601001,-1.9716192123718423,84,33,88.0,94.0,15.0,87.0,7.0,66.0,23.0,11.406,111,-0.88,-1.0,-1.0,98,-0.998,96,1283
84,Miami (OH),Mid-American,501.8533333333333,2025,-15.223076923076922,20.0,54.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,3.0,1.0,0.0,0.0,0.0,47.0,0.0,2.0,334.0,447.0,40.0,68.0,23.0,44.0,1.0,3.0,0.0,5.0,15.0,7.0,154.0,54.0,2501.0,4699.0,0.0,0.0,16.0,7.0,1.0,1.0,44.0,84.0,2.0,3.0,151.0,327.0,6.0,5.0,9.0,9.0,3.0,15.0,17.0,26.0,485.0,774.0,3.0,1.0,-2.0,0.1765,0.0,41.68,#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']",-7.093,90,126,12,61.069,14.79,63.356,2,0,2,0,0,0,1.213459418857265,1.0729296358071232,0.08154503996375653,0.2037443749214017,0.118,0.3855421686746988,0.506578947368421,0.5,0.7857142857142857,0.15789473684210525,0.1282051282051282,3.4,4.428571428571429,0.916,-1.425,76.9,69.3,20.0,0.0,33.9,19.3,0.7,-33.9,1422,0.279834445464128,0.10895453396132743,3.5462962962962963,2.8706293706293704,-0.027409493997570894,-0.07609007054272629,0.5293706293706295,0.8822751322751325,0.4904507257448434,0.4014704979431448,-0.015928329268446006,0.016128221623577632,0,-11.4,-5.6,1.0,40.599999999999994,1.0,7.920972644376899,2.2222222222221575,-1.5606936416184993,47.020582524271845,29.74561996275115,36.12553869623473,423.95972222806404,37.74725274725274,64.14950166112956,24.59978687563354,42.09611926487278,23.02961116885571,76.28971525653192,0.3632420532560816,105.0,,,22.605,136.0,78.32,27.0,111.0,-1.865625448493386,0.9208345483759284,104,89,108.0,107.0,130.0,80.0,27.0,99.0,69.0,11.395,110,-0.33,-1.69,-1.99,117,-1.825,116,1422
85,Western Kentucky,Conference USA,523.8333333333334,2025,-13.358333333333333,70.0,52.0,1.0,0.0,5.0,7.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,6.0,37.0,1.0,2.0,0.0,0.0,83.0,46.0,4.0,4.0,1074.0,515.0,129.0,86.0,87.0,47.0,2.0,1.0,11.0,3.0,18.0,23.0,192.0,209.0,5382.0,5418.0,0.0,0.0,7.0,27.0,3.0,7.0,95.0,110.0,4.0,4.0,329.0,633.0,4.0,4.0,17.0,13.0,22.0,12.0,45.0,43.0,1403.0,1148.0,4.0,3.0,-1.0,0.4889,0.2,89.7,#F32026,#b3b5b8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/98.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/98.png']",-9.131,104,85,107,34.181,48.382,61.576,3,2,1,1,1,0,1.2714416367238008,1.3725078731115659,0.19311604656455927,0.1216742824090615,0.168,0.43946188340807174,0.3299492385786802,0.8181818181818182,0.7142857142857143,0.17391304347826086,0.17142857142857143,5.0,3.076923076923077,1.335,-1.054,70.5,74.7,31.0,10.0,13.2,13.0,18.0,-3.2,1390,0.16744064021794208,0.04030368572182937,4.12406015037594,3.7738095238095237,0.1528123608427299,-0.04576635780888058,1.2261904761904763,-1.047137073452863,0.413036639078457,0.40124801394085385,0.03821386946721789,-0.08308740049977681,0,-3.9,-5.7,1.526238034220246,47.199999999999996,56.96868377678361,60.14589665653497,41.333333333333314,4.682080924855498,75.00970873786407,46.80506112133038,42.37775337864507,448.92134141468534,60.62130177514792,51.651162790697676,39.75281803471191,54.498442928874276,70.36288492558941,40.8599428596344,0.42769185219608985,116.0,27.28333333333333,91.0,38.789,119.0,90.3,26.6,112.0,0.8084139691350333,-0.4217542913230835,49,60,98.0,74.0,25.0,54.0,108.0,84.0,107.0,11.411,113,-0.41,-0.96,-1.0,88,-0.977,86,1390
86,Florida International,Conference USA,518.1666666666666,2025,-13.358333333333333,59.0,61.0,4.0,4.0,8.0,13.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,55.0,3.0,1.0,3.0,0.0,0.0,122.0,168.0,5.0,8.0,566.0,784.0,92.0,123.0,58.0,75.0,3.0,1.0,1.0,4.0,17.0,20.0,130.0,177.0,6013.0,4787.0,0.0,1.0,45.0,55.0,5.0,8.0,117.0,92.0,10.0,3.0,588.0,449.0,6.0,3.0,13.0,24.0,17.0,16.0,44.0,45.0,1154.0,1233.0,4.0,4.0,0.0,0.3864,0.5,100.22,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']",-8.344,96,58,20,63.307,47.153,24.067,3,2,1,0,0,0,1.1599992602800049,1.3672750686238089,0.155503094697791,0.1119011126253039,0.146,0.463768115942029,0.3755868544600939,0.7647058823529411,0.6,0.1981981981981982,0.11627906976744186,4.705882352941177,2.9411764705882355,1.492,-1.38,68.9,70.9,18.9,21.1,40.5,-1.4,20.3,-19.4,1367,0.19104721152493243,-0.010198793896090456,4.295454545454545,2.68796992481203,0.16570188859388146,-0.07914609889962852,2.0179124281291467,-1.3542780748663095,0.44675675675675675,0.34770148555386593,0.11606663038816306,-0.07116990229666287,1,-3.7,-5.9,1.526238034220246,53.8,69.23004473746172,43.01063829787235,51.11111111111106,0.28901734104047705,69.86464877213021,54.495212038303706,30.360937053191364,442.4859831166483,62.91855203619909,72.04318936877077,34.64440995463321,55.97535140029065,58.13290515083319,41.47880314023044,0.29379461714096683,82.0,35.4,54.0,47.27066666666666,50.0,79.78,27.400000000000002,109.0,-0.21115703682917292,-0.10227501921883475,72,69,100.0,51.0,55.0,99.0,105.0,66.0,48.0,11.291,95,0.08,-0.04,-0.56,47,-0.078,45,1367
87,Temple,American Athletic,531.6133333333333,2025,-2.835714285714286,59.0,56.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97.0,55.0,7.0,3.0,585.0,525.0,72.0,97.0,50.0,54.0,3.0,0.0,10.0,2.0,14.0,13.0,162.0,96.0,5864.0,4936.0,0.0,0.0,93.0,10.0,6.0,2.0,111.0,92.0,3.0,5.0,549.0,413.0,6.0,6.0,16.0,18.0,20.0,14.0,40.0,38.0,1134.0,938.0,0.0,4.0,4.0,0.5,1.0,97.73,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']",-8.779,100,80,70,44.36,72.508,30.66,3,2,1,0,0,0,1.356449038628876,1.147230243036312,0.2966224267376326,0.09129361571547426,0.199,0.45108695652173914,0.3978494623655914,0.4444444444444444,0.5,0.23148148148148148,0.1744186046511628,5.470588235294118,3.923076923076923,1.383,-1.154,70.9,73.6,8.3,0.0,14.9,4.3,4.0,-14.9,1221,0.17252429538716074,0.048163061252357,3.811004784688995,2.7857142857142856,0.2484593654852756,-0.08123067967168648,2.684873949579832,0.11207213838792773,0.44565217391304346,0.3311686474250142,0.11991830909672496,-0.04780271154745208,-1,-3.3,-6.0,4.495762848743929,80.19999999999999,66.32787850247233,62.00151975683892,38.88888888888883,3.4104046242774473,83.24180468303827,50.483071135430905,51.54408998770411,457.756709807402,46.30177514792899,61.51827242524917,53.81055087867379,59.08952903500196,52.16696588868941,67.50251620373078,0.3538997824153367,98.0,32.05714285714285,67.0,57.57666666666667,10.0,82.27,25.200000000000003,116.0,1.016241190529298,-0.34704621222217114,45,64,95.0,60.0,70.0,29.0,40.0,16.0,77.0,10.936,73,0.0,-0.1,-0.76,49,-0.416,53,1221
88,Oregon State,Pac-12,649.3733333333333,2025,-10.15,66.0,60.0,4.0,2.0,6.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,56.0,102.0,5.0,3.0,0.0,0.0,116.0,235.0,8.0,10.0,912.0,821.0,129.0,88.0,79.0,59.0,3.0,5.0,6.0,7.0,17.0,22.0,113.0,174.0,5777.0,5022.0,0.0,1.0,8.0,128.0,2.0,5.0,82.0,98.0,2.0,5.0,229.0,456.0,2.0,6.0,15.0,19.0,20.0,12.0,45.0,36.0,1141.0,1277.0,6.0,3.0,-3.0,0.4444,0.6667,96.28,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']",-8.86,102,126,37,35.421,29.567,6.356,3,0,3,0,0,0,1.2621288565975262,1.4176610472225355,0.1699929963211285,0.29077074896029464,0.159,0.4206008583690987,0.43915343915343913,0.9230769230769231,0.75,0.2222222222222222,0.24489795918367346,3.6315789473684212,3.5789473684210527,1.395,-1.724,69.9,66.0,14.3,33.3,50.9,-8.9,23.2,-17.6,1314,0.32503295905312996,0.0443175056861714,4.257959714100065,3.2902837902837905,0.1256754906349571,-0.03426221009283531,0.34129515708463076,-0.6790123456790123,0.5050411616663008,0.3445455818512813,0.0760552765178174,-0.06588772251286162,-1,-4.0,-6.1,2.431642421044697,34.0,64.63786202024959,52.706686930091195,44.99999999999994,-5.375722543352595,51.07164026571283,40.83769745047435,41.373557561686525,591.4910262503734,52.12550607287449,77.63455149501661,36.612357878380216,28.944808902056792,41.098315807472005,35.51987978915376,0.1910426278422828,32.0,14.599999999999994,119.0,49.87133333333334,35.0,83.72,32.2,90.0,-1.2847280785511852,2.3282982174883093,91,113,64.0,86.0,101.0,60.0,115.0,112.0,36.0,10.626,63,-0.92,-2.14,-2.89,128,-2.35,128,1314
89,South Alabama,Sun Belt,548.4399999999999,2025,-9.378571428571428,62.0,59.0,6.0,6.0,10.0,6.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,174.0,2.0,8.0,575.0,466.0,65.0,76.0,48.0,44.0,1.0,1.0,6.0,2.0,15.0,25.0,95.0,191.0,5000.0,5148.0,0.0,0.0,88.0,0.0,3.0,1.0,124.0,124.0,5.0,9.0,523.0,617.0,5.0,3.0,17.0,13.0,13.0,21.0,36.0,43.0,1098.0,1083.0,5.0,5.0,0.0,0.3611,0.6,83.33,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']",-3.805,80,107,31,32.762,53.469,38.462,3,1,2,0,0,0,1.2049228728021963,1.1066528098321557,0.21884206366531622,0.23850601029170274,0.163,0.4421052631578947,0.46534653465346537,0.7777777777777778,0.8333333333333334,0.13934426229508196,0.19008264462809918,4.3,5.375,1.338,-1.387,70.3,70.3,45.2,23.3,32.3,19.0,26.2,-9.0,1532,0.27143166431707694,0.10182169579439942,4.9125,3.2975708502024292,0.1170203678709168,-0.0329256540253742,1.0024291497975706,0.46250000000000036,0.4961886728327628,0.3649555876884941,0.0771496754694006,-0.03084213817929743,-1,-6.9,-6.2,2.649342622403601,53.8,49.54426654108782,38.78115501519757,42.55555555555554,-0.404624277456648,62.76446601941747,47.64138938317065,35.20504409381324,476.8659384476906,21.730769230769226,83.55481727574751,43.24680048233417,36.84298697569386,34.07908349183211,72.30142695175208,0.19921741592458264,34.0,38.33333333333333,43.0,43.38766666666667,89.0,96.67,46.2,28.0,0.9221691251977877,3.093110710928538,47,120,87.0,69.0,119.0,84.0,31.0,66.0,17.0,11.283,93,-0.45,-1.28,-1.93,110,-1.47,110,1532
90,App State,Sun Belt,568.06,2025,-9.378571428571428,79.0,46.0,4.0,4.0,8.0,6.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,27.0,114.0,4.0,4.0,0.0,0.0,63.0,39.0,4.0,1.0,1072.0,638.0,136.0,92.0,83.0,55.0,4.0,4.0,6.0,4.0,25.0,19.0,243.0,158.0,5719.0,5074.0,0.0,0.0,24.0,1.0,10.0,2.0,109.0,87.0,3.0,3.0,486.0,185.0,9.0,7.0,28.0,11.0,19.0,11.0,46.0,40.0,1558.0,823.0,8.0,5.0,-3.0,0.413,0.5,95.32,#ffcc00,#222222,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2026.png']",-8.691,98,95,127,51.383,25.836,28.32,3,2,1,1,0,1,1.0303506842015804,1.3536579769095334,0.10070452064294537,0.13090826609874087,0.275,0.47540983606557374,0.37640449438202245,0.75,0.7777777777777778,0.11538461538461539,0.24050632911392406,3.210526315789474,4.230769230769231,1.25,-1.37,72.0,70.4,33.3,2.9,27.5,22.5,10.8,-24.6,1390,0.15670240224849125,0.15830726287632757,3.408730158730159,3.85233918128655,-0.0576027422333822,-0.025794136149750374,-0.6418128654970761,0.8220390720390718,0.41612520627062705,0.45071872571872573,0.02469111034684801,-0.0397207118886046,-1,-5.8,-6.7,2.649342622403601,34.0,63.51895455615727,47.45744680851064,32.16666666666664,-0.2890173410404486,43.70608073582014,58.17848893274426,16.380948692329667,499.14742017842343,41.09467455621301,34.87707641196013,27.20193430235954,53.10301554574693,57.91379379904384,43.089235408226514,0.4868301230789455,123.0,16.550000000000004,116.0,45.90333333333333,64.0,84.68,53.199999999999996,12.0,-1.3655844824375794,0.3491397152637588,94,74,80.0,47.0,56.0,130.0,96.0,112.0,129.0,11.544,129,-0.87,-1.0,-1.0,95,-0.998,93,1390
91,Colorado State,Mountain West,514.57,2025,-7.95,44.0,43.0,3.0,3.0,6.0,3.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,16.0,0.0,2.0,1.0,0.0,0.0,95.0,113.0,4.0,4.0,321.0,386.0,59.0,52.0,31.0,35.0,1.0,2.0,1.0,1.0,15.0,11.0,114.0,78.0,3233.0,3967.0,0.0,0.0,36.0,11.0,3.0,2.0,73.0,85.0,5.0,6.0,315.0,346.0,3.0,3.0,11.0,10.0,8.0,11.0,23.0,28.0,636.0,732.0,6.0,3.0,-3.0,0.3478,0.5,53.88,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']",-7.183,92,96,46,41.518,27.344,25.135,2,1,1,0,0,0,1.069142323209772,1.2391902134699926,0.15387098616092157,0.13577461948244612,0.161,0.46564885496183206,0.4306569343065693,0.75,0.7333333333333333,0.14285714285714285,0.2682926829268293,4.2,3.9285714285714284,1.343,-1.715,70.2,65.9,15.0,37.5,90.0,-9.5,24.5,-52.5,1357,0.48240142807640374,0.11985508667575714,5.222222222222222,5.166666666666667,0.034015899485164425,-0.3466268085939576,-0.9666666666666668,-1.293650793650794,0.5695364238410596,0.32432432432432434,0.14132453063750772,-0.1388794895344903,0,-6.8,-6.7,3.052491143438607,34.0,15.219449022839655,36.55775075987842,43.16666666666663,-5.49132947976878,61.015145631067966,55.090251474280464,20.56384586125212,438.40142334983545,46.20879120879121,77.30564784053156,34.42274491576995,52.36761866875369,43.37521131190292,56.6268235919884,0.26003565209465646,61.0,31.450000000000003,71.0,40.418,110.0,66.12,31.400000000000002,92.0,-0.8450341613421661,1.7094918308996139,78,105,101.0,50.0,91.0,125.0,68.0,112.0,37.0,11.323,102,-0.06,-0.66,-0.98,67,-0.789,64,1357
92,Washington State,Pac-12,584.4266666666666,2025,-10.15,49.0,50.0,5.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,103.0,3.0,0.0,0.0,0.0,134.0,45.0,7.0,2.0,676.0,413.0,108.0,84.0,74.0,56.0,0.0,3.0,4.0,5.0,21.0,16.0,157.0,140.0,5481.0,5319.0,0.0,0.0,21.0,10.0,3.0,4.0,83.0,104.0,2.0,6.0,212.0,433.0,4.0,4.0,14.0,17.0,16.0,13.0,44.0,37.0,888.0,846.0,6.0,2.0,-4.0,0.3636,0.8333,91.35,#981e32,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/265.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/265.png']",-12.465,114,77,101,60.314,10.977,57.187,3,2,1,0,0,0,1.1236847201446925,1.0081961299880942,0.0982742949318186,0.208389663727387,0.123,0.3686868686868687,0.4919786096256685,0.6153846153846154,0.7058823529411765,0.27058823529411763,0.15151515151515152,4.071428571428571,4.882352941176471,1.228,-1.85,73.0,62.0,-8.1,16.2,35.6,-9.8,1.7,-19.4,1379,0.2667397888830385,-0.02982251325134296,5.029644268774703,3.013888888888889,0.12809680818316158,-0.05835012515565152,1.0575396825396823,-0.14729132759823216,0.46134696016771487,0.31445338698859826,0.054233481698270414,0.030631649457953603,-1,-10.4,-6.8,2.431642421044697,27.4,58.89180598069224,39.19908814589665,26.05555555555553,-10.0,58.76601941747572,24.412839554426412,26.44514511950581,517.7342491451068,30.067873303167417,63.16279069767442,26.87187287290541,41.39412937402515,26.94221334690232,83.9454562017285,0.30324437732145704,85.0,15.142857142857139,118.0,50.751999999999995,32.0,88.65,38.8,54.0,-2.2846141604408468,2.1069382086375477,111,111,77.0,115.0,125.0,109.0,8.0,124.0,72.0,10.923,71,-0.17,-0.93,-1.0,85,-0.966,82,1379
