,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
61,Colorado State,Mountain West,2013,33.0332541567696,321.0,15.0,25.0,9.0,12.0,14.0,0.0,26.0,11.0,1.0,976.0,41.0,3730.0,480.0,298.0,10.0,24.0,76.0,676.0,25820.0,20.8,279.0,21.0,571.0,37.0,2861.0,92.0,213.0,6591.0,20.0,52.75,60.08526011560694,62.20471281296023,430.33,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']",0.194,85.951,0.697,66.0,79.0,102.0,39.04,53.113,52.06,14.0,8.0,6.0,8.0,5.0,3.0,62.835779882637695,77.55074279404215,46.47971389356627,73.6391193562512,60.10659620255471,73.0,25.31355764808231,39.49999999999999,33.56415094339623,78.9066874817466,80.92233009708738,18.706666666666667,27.19411146161935,55.077681874229356,44.43435448577681,71.9,69.2,34.6312406609827,3.9121140142517814,48.25,68.45273743016759,60.08526011560694,51.41666666666661,0.08547008547009227,80.92233009708738,62.835779882637695,46.47971389356627,405.738551463479,18.706666666666663,50.5,60.10659620255471,78.9066874817466,77.55074279404215,73.63911935625121,200.26810154859396,66.5864399351331,4.7,63.0,45.7520922117113,62.0,99.88110860873965,1.6660975338964001,103.0,34.39059233449477,36.0,1875.6847145581314,29.0,409.67,116.0,35.0,403.73565959815767,53,366.3017217278797,29,84.0,43.0,22.0,45.0,93.0,47.0,88.0,-0.2,0.8943846153846154,76,-1.26,-3.38,-4.61,64,-3.874,64
62,North Texas,American Athletic,2013,46.32209026128266,279.0,8.0,15.0,9.0,16.0,13.0,2.0,266.0,14.0,34.0,858.0,37.0,2987.0,402.0,261.0,18.0,16.0,82.0,687.0,25722.0,80.2,457.0,35.0,549.0,31.0,2349.0,95.0,202.0,5336.0,23.0,32.5,71.07254335260116,51.39911634756995,428.7,#00853E,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/249.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/249.png']",0.283,96.081,2.799,62.0,66.0,119.0,60.351,37.254,78.982,13.0,9.0,4.0,8.0,6.0,2.0,55.11262073576242,78.89044012282497,25.716093993835898,76.66239707313599,35.86375964115404,71.2,35.15317363087587,40.6,27.207427055702922,74.26186952494835,61.89320388349514,41.040000000000006,69.75418181818182,98.53514180024662,1.2166301969365492,67.0,74.9,26.733299639623805,5.120190023752969,68.5,67.55122905027932,71.07254335260116,96.33333333333329,9.82905982905983,61.89320388349514,55.11262073576242,25.716093993835898,333.9390876329436,41.040000000000006,49.118020304568525,35.86375964115404,74.26186952494834,78.89044012282497,76.662397073136,191.31439422743568,57.75119684861028,0.4,67.0,45.21538046059378,63.0,100.6317408820498,2.057261415157039,116.0,44.14633204633205,1.0,1771.6846835543338,32.0,351.3,152.0,9.0,383.47399368537,71,339.8787639735488,70,110.0,64.0,17.0,98.0,72.0,14.0,89.0,-0.5,0.8521538461538462,54,,,,116,,116
63,Utah State,Mountain West,2013,33.0332541567696,310.0,8.0,19.0,9.0,13.0,14.0,2.0,241.0,10.0,1.0,539.0,24.0,3268.0,481.0,297.0,17.0,30.0,84.0,782.0,26177.0,40.6,372.0,38.0,592.0,21.0,2493.0,105.0,232.0,5761.0,19.0,32.5,66.00809248554914,33.222385861561115,436.28,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']",0.18966666666666665,32.77433333333334,9.63,38.0,54.0,76.0,76.93,43.668,65.114,14.0,9.0,5.0,9.0,7.0,2.0,42.767543255319566,82.68570643314759,57.209986840011965,79.34291778848312,41.94302094659318,62.875,50.842439625277635,34.5593220338983,19.816024340770795,83.25370919077585,77.42168895402088,39.12571428571429,53.45576131687243,92.9198520345253,11.723194748358864,67.6,73.7,26.78224707743694,3.9121140142517814,68.5,71.74351955307262,66.00809248554914,90.83333333333334,7.777777777777786,77.42168895402088,42.767543255319566,57.209986840011965,334.38406434033584,39.12571428571428,37.18274111675127,41.94302094659318,83.25370919077585,82.68570643314759,79.34291778848313,195.29616829098836,64.53381407572188,2.3,61.0,45.07153199375591,64.0,79.02703658740903,2.338628192532767,119.0,38.347807017543865,18.0,1355.6914992295708,80.0,403.72,118.0,34.0,425.97953165574853,31,350.50658882114885,53,109.0,90.0,10.0,13.0,60.0,14.0,106.0,-0.6,0.8986923076923077,81,0.6,-2.02,-3.68,49,-2.598,50
64,West Virginia,Big 12,2013,84.79334916864607,246.0,4.0,18.0,16.0,16.0,12.0,1.0,151.0,16.0,1.0,984.0,54.0,3145.0,464.0,251.0,12.0,16.0,63.0,588.0,21691.0,1.0,76.0,18.0,427.0,18.0,1784.0,59.0,185.0,4929.0,32.0,66.25,27.75289017341042,1.0,361.52,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']",0.17200000000000001,23.986666666666668,-0.144,69.0,80.0,39.0,56.034,37.941,53.522,12.0,4.0,8.0,9.0,2.0,7.0,34.34361913624636,69.36610994861333,52.01165229881957,80.79998183215687,29.397033417424808,47.75,44.565154693487514,39.49999999999999,21.728125000000006,70.39382256929795,76.84466019417476,11.56,39.00477815699659,51.537607891492016,39.9934354485777,72.7,70.0,60.50703173068473,8.617577197149643,34.75,30.395810055865894,27.75289017341042,44.08333333333331,1.452991452991455,76.84466019417476,34.34361913624636,52.01165229881957,640.9730157334974,11.560000000000002,61.555837563451774,29.397033417424808,70.39382256929795,69.36610994861333,80.79998183215689,175.20669654605757,56.052036533759825,-7.3,72.0,44.737904487107244,65.0,109.7615335775577,0.9173553107023114,43.0,19.74444444444444,114.0,327.6555684007709,123.0,358.48,160.0,6.0,336.44972763164503,106,333.3414747986459,80,42.0,112.0,52.0,30.0,50.0,86.0,61.0,-0.7,0.9212727272727274,97,-1.84,-4.22,-6.14,77,-5.032,78
65,Louisiana,Sun Belt,2013,1.0,283.0,4.0,14.0,8.0,9.0,13.0,3.0,352.0,14.0,34.0,853.0,44.0,2759.0,319.0,196.0,14.0,21.0,68.0,641.0,23192.0,20.8,157.0,15.0,564.0,33.0,2659.0,87.0,174.0,5418.0,22.0,55.0,79.57052023121388,11.287187039764362,386.53,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']",0.24700000000000003,30.502,-1.992,72.0,68.0,120.0,38.024,53.834,50.721,13.0,9.0,4.0,7.0,5.0,2.0,68.62118901878495,62.098396855486854,22.066018893550364,82.23899680209065,54.09263527696311,71.06153846153846,25.893142028121275,42.400000000000006,24.549653579676686,69.77975478396056,89.96116504854369,35.68000000000001,49.98532544378699,76.19605425400742,28.403719912472653,69.2,71.4,34.33864375494419,1.0,46.0,44.22815642458099,79.57052023121388,76.16666666666661,3.846153846153868,89.96116504854369,68.62118901878495,22.066018893550364,403.07857959040166,35.67999999999999,54.89720812182741,54.09263527696311,69.77975478396054,62.098396855486854,82.23899680209067,193.97331330404896,59.81616527180608,1.7,95.0,44.71498104261757,66.0,131.82592424914318,1.5902606401247323,99.0,32.053030303030305,46.0,1051.182020030503,103.0,393.47,110.0,46.0,407.8917429815093,50,345.1505219336874,61,85.0,28.0,83.0,109.0,42.0,54.0,75.0,-0.7,0.9344166666666666,103,0.08,-2.04,-3.2,50,-2.569,48
66,Boston College,ACC,2013,83.74075330844927,211.0,5.0,9.0,9.0,11.0,13.0,1.0,163.0,8.0,34.0,946.0,47.0,2012.0,269.0,165.0,9.0,17.0,47.0,399.0,22899.0,1.0,194.0,20.0,523.0,24.0,2762.0,61.0,177.0,4774.0,17.0,50.5,35.1063583815029,55.01178203240058,381.65,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']",0.272,64.764,2.495,63.0,52.0,53.0,46.316,56.616,55.969,13.0,7.0,6.0,8.0,4.0,4.0,39.44038152040142,61.034290385347646,24.70987070814499,76.45134686177751,33.94119695833791,56.53658536585366,32.95429741726768,30.700000000000003,43.576332622601285,60.801858405149545,82.29086314669505,20.404,26.153583617747444,60.6929716399507,18.65536105032824,71.0,72.7,48.4409444493276,8.52188666440448,50.5,41.529162011173156,35.1063583815029,59.66666666666666,6.068376068376082,82.29086314669505,39.44038152040142,24.70987070814499,531.2813131757055,20.40400000000001,85.30076142131979,33.94119695833791,60.801858405149545,61.03429038534763,76.45134686177752,183.00518590702407,49.39649080652651,-3.6,55.0,44.65929345376214,67.0,90.870966904405,0.7510145568926544,19.0,31.52765957446809,50.0,1480.656916770733,60.0,398.35,98.0,69.0,330.56616675665146,109,311.62318932520424,109,69.0,99.0,88.0,103.0,75.0,41.0,5.0,-0.8,0.7836666666666666,13,0.87,-1.47,-3.4,40,-2.245,41
67,Rice,American Athletic,2013,46.32209026128266,302.0,9.0,16.0,10.0,12.0,14.0,1.0,113.0,9.0,1.0,608.0,33.0,2495.0,347.0,177.0,14.0,20.0,74.0,624.0,27508.0,1.0,132.0,21.0,699.0,31.0,3183.0,85.0,216.0,5678.0,19.0,41.5,49.09797687861273,56.12960235640647,458.47,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",-0.053000000000000005,19.290499999999998,0.019,68.0,45.0,101.0,53.257,40.379,56.545,14.0,10.0,4.0,9.0,8.0,1.0,54.416659551891115,79.54240314109771,37.85788715968852,67.25561506243446,42.1283356696009,73.50704225352113,24.95334813849874,41.173913043478265,37.74086444007859,74.7038104178899,90.28822815533981,20.18829268292683,45.21267759562842,76.07398273736128,18.1137855579869,69.6,72.2,32.935483870967744,5.120190023752969,59.5,84.01620111731845,49.09797687861273,72.50000000000003,5.213675213675231,90.28822815533981,54.416659551891115,37.85788715968852,390.32258064516134,20.18829268292683,57.03299492385787,42.1283356696009,74.7038104178899,79.54240314109771,67.25561506243447,202.89134785675805,59.3174518337671,6.0,73.0,44.43032424101208,68.0,109.94919164588524,1.598677685950413,100.0,27.309956709956722,85.0,1646.319673057114,43.0,381.53,108.0,50.0,399.2254836659015,58,338.71868434589265,72,90.0,66.0,15.0,73.0,114.0,23.0,71.0,-0.9,0.8965,78,1.77,-0.85,-2.55,31,-1.636,31
68,Rutgers,Big Ten,2013,79.72446555819478,254.0,21.0,27.0,8.0,10.0,13.0,0.0,47.0,22.0,67.0,1057.0,48.0,3063.0,442.0,240.0,8.0,22.0,84.0,699.0,22679.0,40.6,216.0,21.0,455.0,17.0,1684.0,65.0,186.0,4747.0,30.0,84.25,36.508381502890174,91.00883652430045,377.98,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']",0.221,41.0215,-3.651,80.0,83.0,77.0,37.334,39.628,67.055,13.0,6.0,7.0,8.0,3.0,5.0,46.786695691237185,70.16861566018423,52.536105733287144,69.31914643225163,31.874410028449375,56.6875,42.5678204186559,21.307692307692307,29.054423592493293,60.163037418931346,89.84223300970874,29.247999999999998,21.83090909090909,100.00000000000001,21.79649890590808,66.9,72.6,65.38763514107411,8.156769596199524,16.75,39.49938547486033,36.508381502890174,97.2499999999999,5.897435897435898,89.84223300970874,46.786695691237185,52.536105733287144,685.3421376461282,29.248000000000005,47.61040609137056,31.874410028449375,60.16303741893133,70.16861566018423,69.31914643225164,174.1563869218955,55.14133516072348,-7.8,86.0,44.4054096947677,69.0,129.4543764380395,1.0199285314642712,52.0,38.00654761904761,19.0,2214.3359301302953,7.0,402.02,148.0,10.0,420.2947648813384,36,301.0574143174608,116,33.0,82.0,50.0,24.0,107.0,120.0,92.0,-0.9,0.8868333333333333,70,-1.55,-4.02,-5.67,75,-4.765,76
69,Virginia,ACC,2013,83.74075330844927,253.0,6.0,25.0,9.0,11.0,12.0,0.0,42.0,17.0,1.0,1003.0,54.0,2542.0,506.0,277.0,10.0,9.0,81.0,659.0,23984.0,1.0,235.0,33.0,489.0,18.0,1879.0,87.0,229.0,4421.0,26.0,68.5,45.20664739884394,3.8836524300441795,399.73,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']",0.097,26.9815,-6.058,92.0,99.0,15.0,53.373,23.656,42.235,12.0,2.0,10.0,8.0,0.0,8.0,36.612797229099414,83.95243225771696,15.347804084724999,62.109803396509065,16.637355171925172,64.9375,38.40248497702079,38.714285714285715,21.277108433734938,78.55193982064874,88.65291262135922,28.20752941176471,34.78546365914787,63.378545006165254,63.49781181619254,71.1,66.7,69.04564032697549,8.52188666440448,32.5,51.528715083798886,45.20664739884394,58.75000000000004,-4.18803418803418,88.65291262135922,36.612797229099414,15.347804084724999,718.5967302452316,28.207529411764696,52.63578680203046,16.637355171925172,78.55193982064873,83.95243225771696,62.10980339650908,173.421503633749,48.868688660104056,-8.2,82.0,44.26764926925668,70.0,134.16474573397616,0.9170651246563656,42.0,21.295286195286202,108.0,563.0503559226563,120.0,320.27,134.0,18.0,323.96939909029487,113,376.3109108508527,16,26.0,110.0,9.0,116.0,121.0,93.0,83.0,-0.9,0.8708181818181818,61,-2.81,-5.4,-7.62,84,-6.1,84
70,Western Kentucky,Conference USA,2013,14.314217848659652,288.0,12.0,24.0,15.0,7.0,12.0,0.0,118.0,16.0,1.0,773.0,40.0,3140.0,407.0,266.0,14.0,15.0,74.0,559.0,24079.0,1.0,136.0,20.0,468.0,31.0,2362.0,73.0,158.0,5502.0,31.0,79.75,68.69768786127169,46.00441826215022,401.32,#F32026,#b3b5b8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/98.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/98.png']",0.037250000000000005,28.570500000000003,-4.112,83.0,76.0,122.0,46.136,39.794,56.597,12.0,8.0,4.0,7.0,4.0,3.0,83.12740987489107,67.4466626712012,30.59483818505157,78.18631849508537,69.02956668995895,67.0,14.6538560411311,40.258620689655174,41.34064837905237,66.63780533668033,89.90236718664777,11.56,60.917941585535466,82.90998766954378,46.81728665207878,68.7,68.9,33.30857211918784,2.210383440787241,21.25,52.408100558659214,68.69768786127169,80.74999999999994,-0.4273504273504045,89.90236718664777,83.12740987489107,30.59483818505157,393.7142919926167,11.560000000000002,65.1992385786802,69.02956668995895,66.63780533668032,67.4466626712012,78.18631849508537,203.21211905014158,65.83710020881142,6.2,76.0,43.80633967297324,71.0,122.79941938167318,1.4198112981138182,84.0,26.325000000000003,89.0,1640.5085771890544,44.0,318.68,106.0,56.0,437.2180256472243,21,352.24734222375326,50,89.0,8.0,58.0,89.0,67.0,114.0,49.0,-1.2,1.0164545454545455,123,-0.04,-2.09,-3.22,51,-2.494,46
71,Florida Atlantic,American Athletic,2013,46.32209026128266,233.0,8.0,15.0,11.0,6.0,12.0,2.0,220.0,11.0,1.0,537.0,25.0,2375.0,353.0,196.0,13.0,16.0,57.0,486.0,23006.0,20.8,204.0,34.0,499.0,21.0,2190.0,74.0,185.0,4565.0,22.0,64.0,50.9578034682081,51.39911634756995,383.43,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']",0.1965,35.666000000000004,-3.112,76.0,85.0,97.0,67.65,31.617,29.11,12.0,6.0,6.0,8.0,4.0,4.0,41.60485045119617,86.48920825422717,30.429037232990737,70.51203067199516,35.096169763739894,72.02173913043478,32.28372827956781,40.0,29.535294117647055,85.22346732993208,82.1116504854369,43.720000000000006,52.17810026385224,63.13440197287302,30.353391684901553,70.7,70.9,31.981552694031823,5.120190023752969,37.0,42.51363128491619,50.9578034682081,62.41666666666663,2.991452991453002,82.1116504854369,41.60485045119617,30.429037232990737,381.650479036653,43.71999999999999,74.37055837563452,35.096169763739894,85.22346732993206,86.48920825422717,70.51203067199518,192.40713079892743,58.225793950680206,0.9,83.0,43.22793533176165,72.0,124.11302585996593,1.2734164548325524,77.0,27.680000000000007,82.0,1569.51286163348,48.0,336.57,80.0,102.0,356.68157731623927,97,385.833392058703,9,94.0,92.0,7.0,90.0,104.0,81.0,26.0,-1.4,0.8915833333333333,73,-1.08,-3.21,-4.69,62,-3.844,63
72,Arkansas,SEC,2013,100.0,222.0,7.0,15.0,12.0,6.0,12.0,1.0,62.0,11.0,1.0,740.0,36.0,1782.0,301.0,150.0,8.0,15.0,49.0,461.0,21897.0,1.0,67.0,9.0,474.0,14.0,2504.0,65.0,156.0,4286.0,23.0,77.5,55.73612716763007,40.609720176730484,364.95,#a41f35,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/8.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png']",0.086,20.585,-0.739,71.0,84.0,12.0,38.2,48.577,55.284,12.0,3.0,9.0,8.0,0.0,8.0,56.35490793556417,47.916477096544924,38.61914455245909,84.01434101712397,45.19377346323603,76.82978723404256,24.699589533927636,25.369230769230768,44.22195121951219,55.309790820811195,80.70276325616132,11.56,27.97962466487936,38.231812577065355,39.018599562363235,73.9,70.6,71.04704667311245,10.0,23.5,32.29284916201115,55.73612716763007,33.0833333333333,2.478632478632477,80.70276325616132,56.35490793556417,38.61914455245909,736.7913333919312,11.560000000000002,77.51142131979695,45.19377346323603,55.30979082081119,47.91647709654493,84.01434101712398,176.49212862826386,54.568072480956566,-6.7,65.0,43.20825294262615,73.0,105.03480111848569,0.6256859698358778,5.0,24.69999999999999,97.0,1399.9681752109104,73.0,355.05,80.0,102.0,360.6317785524561,94,307.4103904855863,110,24.0,62.0,118.0,70.0,29.0,112.0,19.0,-1.5,0.8114545454545454,28,-1.61,-3.83,-6.02,71,-4.625,75
73,Arkansas State,Sun Belt,2013,1.0,275.0,6.0,21.0,7.0,11.0,13.0,0.0,117.0,7.0,34.0,957.0,40.0,2627.0,368.0,255.0,9.0,14.0,94.0,783.0,23927.0,20.8,184.0,22.0,579.0,31.0,2674.0,86.0,194.0,5301.0,14.0,43.75,63.3471098265896,11.287187039764362,398.78,#e81018,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png']",0.1755,50.205999999999996,-5.217,86.0,73.0,112.0,34.661,42.356,71.111,13.0,8.0,5.0,7.0,5.0,2.0,59.68025182239893,65.98155650332215,38.84990292743052,84.21006945140431,47.05625345515112,67.92957746478874,29.684452244413677,34.0,41.063028953229406,67.98708669080122,84.72815533980582,20.630769230769232,26.066061293984113,88.89149198520347,17.680525164113803,67.9,72.8,33.9644677858838,1.0,57.25,51.00329608938546,63.3471098265896,88.08333333333324,6.2393162393162385,84.72815533980582,59.68025182239893,38.84990292743052,399.67697987167094,20.630769230769232,37.057106598984774,47.05625345515112,67.98708669080122,65.98155650332215,84.21006945140432,190.3923636982297,60.627520141751376,-0.0,107.0,42.566689503731574,74.0,151.82607616912577,1.959082057343926,113.0,37.188636363636355,23.0,889.8902236765678,113.0,381.22,94.0,76.0,416.8200852391923,40,331.55303599364015,83,87.0,54.0,64.0,69.0,27.0,29.0,107.0,-1.8,0.8238333333333333,35,,,,117,,117
74,Syracuse,ACC,2013,83.74075330844927,251.0,8.0,17.0,5.0,9.0,13.0,0.0,163.0,17.0,1.0,722.0,37.0,2366.0,405.0,242.0,15.0,13.0,99.0,804.0,23660.0,1.0,258.0,33.0,553.0,25.0,2533.0,81.0,209.0,4899.0,22.0,52.75,47.40982658959538,41.24153166421208,394.33,#ff6500,#000e54,"['http://a.espncdn.com/i/teamlogos/ncaa/500/183.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/183.png']",0.11549999999999999,25.2695,-0.54,70.0,59.0,54.0,56.384,39.937,52.568,13.0,7.0,6.0,8.0,4.0,4.0,39.420053449793045,71.30460667290119,36.8101311191285,82.37766951313733,29.146787865893288,73.73469387755102,29.475752325087512,35.434782608695656,22.251682692307696,79.06209546285133,95.19417475728156,11.56,55.32302158273381,72.16769420468559,32.84463894967179,69.8,70.8,49.86259558758901,8.52188666440448,48.25,48.542122905027924,47.40982658959538,70.66666666666667,2.8205128205128176,95.19417475728156,39.420053449793045,36.8101311191285,544.2054144326273,11.560000000000002,34.41878172588832,29.146787865893288,79.06209546285132,71.30460667290119,82.37766951313733,178.59535619053355,56.35355734728412,-5.7,68.0,41.88211942848936,75.0,106.96302571578,1.4773833164416912,89.0,28.33169533169533,73.0,1329.2619761032724,83.0,385.67,122.0,28.0,375.94928759942053,78,334.8354758995649,77,64.0,100.0,43.0,75.0,39.0,47.0,109.0,-2.1,0.7901666666666666,17,1.0,-1.61,-3.57,43,-2.407,45
75,Illinois,Big Ten,2013,79.72446555819478,288.0,5.0,15.0,7.0,8.0,12.0,0.0,22.0,14.0,34.0,1015.0,52.0,3452.0,455.0,302.0,3.0,23.0,70.0,563.0,20963.0,20.8,272.0,22.0,411.0,20.0,1668.0,81.0,170.0,5120.0,21.0,79.75,72.84653179190751,18.998527245949923,349.38,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']",0.018666666666666665,32.06766666666667,-2.85,75.0,82.0,42.0,30.146,56.044,46.082,12.0,4.0,8.0,8.0,1.0,7.0,69.34688896325022,50.24792294285206,37.6311525518789,85.17091703591856,54.757072282744176,72.5,35.93632611902294,35.73684210526315,41.9355460385439,58.05643580007984,83.41990291262137,19.16774193548387,1.5287299630086313,40.91738594327991,45.62582056892781,73.7,69.6,55.53832293223171,8.156769596199524,21.25,23.68150837988827,72.84653179190751,34.91666666666666,0.7692307692307736,83.41990291262137,69.34688896325022,37.6311525518789,595.8029357475609,19.167741935483875,64.69670050761421,54.757072282744176,58.05643580007983,50.24792294285206,85.17091703591858,182.30632739339927,59.201731596120624,-3.9,79.0,40.91710769029397,76.0,119.94926760587654,0.9449433129992844,48.0,27.782867132867125,79.0,1137.5508628380735,95.0,370.62,104.0,61.0,394.50872877279744,62,335.94122642706924,76,51.0,24.0,115.0,74.0,25.0,114.0,51.0,-2.6,0.8824545454545455,66,-1.39,-3.7,-5.73,68,-4.394,69
76,Iowa State,Big 12,2013,84.79334916864607,227.0,13.0,19.0,8.0,13.0,12.0,0.0,18.0,14.0,67.0,1085.0,50.0,2630.0,415.0,232.0,8.0,19.0,66.0,564.0,22777.0,1.0,178.0,20.0,488.0,16.0,1726.0,70.0,203.0,4356.0,22.0,59.5,35.1635838150289,75.84536082474227,379.62,#822433,#fdca2f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/66.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png']",0.1145,21.192999999999998,-2.672,74.0,89.0,17.0,45.552,43.987,53.64,12.0,3.0,9.0,9.0,2.0,7.0,41.39513979950087,63.886781388604575,26.865606771371205,81.34744240597026,27.25698681384282,63.274193548387096,32.23879996091736,43.42857142857143,43.02582781456954,69.37472228718147,67.89151540734487,19.421333333333337,22.464814814814815,68.5055487053021,33.16958424507659,70.2,70.6,49.711402390788436,8.617577197149643,41.5,40.40642458100558,35.1635838150289,66.99999999999996,2.478632478632477,67.89151540734487,41.39513979950087,26.865606771371205,542.8309308253494,19.421333333333322,64.57106598984771,27.25698681384282,69.37472228718147,63.886781388604575,81.34744240597027,170.48241823574728,51.687779911078536,-9.6,78.0,40.57660818348593,77.0,118.39635914523728,1.038997536751386,53.0,30.999999999999993,55.0,1900.1780546451346,27.0,340.38,134.0,18.0,327.4277910066663,112,353.6542629033072,44,65.0,94.0,73.0,96.0,44.0,69.0,52.0,-2.7,0.9008181818181819,83,-2.45,-4.95,-7.0,80,-5.718,80
77,Tulane,American Athletic,2013,46.32209026128266,217.0,6.0,11.0,8.0,16.0,13.0,3.0,382.0,16.0,1.0,606.0,30.0,2399.0,409.0,219.0,19.0,19.0,92.0,815.0,23403.0,1.0,132.0,30.0,461.0,15.0,1639.0,69.0,194.0,4038.0,24.0,32.5,38.28236994219654,53.37555228276877,390.05,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']",0.309,44.828500000000005,-6.474,93.0,91.0,115.0,66.062,20.068,63.898,13.0,7.0,6.0,8.0,5.0,3.0,33.02600745337858,81.80424227828286,30.144603787877884,69.44584085684504,18.751322258067248,73.4390243902439,41.94443163603127,58.75,2.8123569794050383,79.26256730938749,82.80020439448136,70.52000000000001,71.76776470588236,90.35635018495684,26.237417943107246,67.9,71.2,38.837457150391145,5.120190023752969,68.5,46.17497206703911,38.28236994219654,88.08333333333324,3.504273504273513,82.80020439448136,33.02600745337858,30.144603787877884,443.97688318537394,70.52000000000001,33.036802030456855,18.751322258067248,79.26256730938749,81.80424227828286,69.44584085684505,179.12672772777506,52.07243065730652,-5.4,85.0,40.19576828372196,78.0,137.4582207235822,1.8356811601375933,110.0,27.9,78.0,1480.338591231187,61.0,389.95,160.0,6.0,370.46194410503705,84,388.83242536702767,6,81.0,114.0,12.0,91.0,106.0,14.0,112.0,-2.9,0.9205,96,-1.46,-3.77,-5.08,70,-4.412,70
